month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2010-09	4.47	0.48	
2010-10	4.95	0.61	
2010-11	4.73	0.52	
2010-12	4.52	0.44	
2011-01	4.12	0.3	
2011-02	4.59	0.43	
2011-03	5.11	0.58	
2011-04	5.19	0.58	
2011-05	4.9	0.48	
2011-06	4.86	0.45	
2011-07	5.31	0.56	
2011-08	5.07	0.47	
2011-09	4.67	0.34	
2011-10	4.47	0.27	
2011-11	4.69	0.32	
2011-12	4.04	0.13	
2012-01	3.47	-0.04	
2012-02	4.12	0.13	
2012-03	4.18	0.14	
2012-04	4.22	0.14	
2012-05	4.15	0.11	
2012-06	3.56	-0.06	
2012-07	3.45	-0.09	
2012-08	3.32	-0.13	
2012-09	3.01	-0.22	
2012-10	3.16	-0.18	
2012-11	3.04	-0.22	
2012-12	3.19	-0.18	
2013-01	3.62	-0.08	
2013-02	3.99	0.01	
2013-03	3.77	-0.05	
2013-04	3.27	-0.18	
2013-05	3.34	-0.17	
2013-06	2.95	-0.27	
2013-07	2.72	-0.33	
2013-08	2.88	-0.29	
2013-09	2.91	-0.29	
2013-10	2.92	-0.29	
2013-11	3.07	-0.25	
2013-12	3.33	-0.2	
2014-01	2.89	-0.3	
2014-02	2.96	-0.29	
2014-03	2.9	-0.31	
2014-04	3.03	-0.28	
2014-05	3.27	-0.23	
2014-06	3.35	-0.21	
2014-07	3.63	-0.15	
2014-08	4.06	-0.06	
2014-09	4.07	-0.06	
2014-10	4.17	-0.04	
2014-11	4.38	0	
2014-12	4.95	0.12	
2015-01	5.13	0.16	
2015-02	4.99	0.12	
2015-03	5.52	0.22	
2015-04	6.6	0.45	
2015-05	6.92	0.51	
2015-06	8.89	0.91	
2015-07	7.31	0.56	
2015-08	7	0.48	
2015-09	5.84	0.23	
2015-10	6.34	0.33	
2015-11	6.71	0.41	
2015-12	6.88	0.44	
2016-01	5.58	0.17	
2016-02	5.2	0.09	
2016-03	5.73	0.2	
2016-04	5.8	0.22	
2016-05	5.48	0.16	
2016-06	5.49	0.17	
2016-07	5.91	0.27	
2016-08	6.29	0.35	
2016-09	6.75	0.45	
2016-10	7.2	0.55	
2016-11	7.32	0.57	
2016-12	7.85	0.67	
2017-01	8.36	0.76	
2017-02	8.7	0.81	
2017-03	8.32	0.71	
2017-04	8.24	0.68	
2017-05	8.28	0.67	
2017-06	9.23	0.85	
2017-07	9.48	0.87	
2017-08	9.39	0.84	
2017-09	9.82	0.91	
2017-10	10.47	1.01	
2017-11	10.86	1.06	
2017-12	12.01	1.25	
2018-01	14.96	1.76	
2018-02	14.55	1.64	
2018-03	13.97	1.5	
2018-04	13.58	1.4	
2018-05	15.91	1.77	
2018-06	15.22	1.61	
2018-07	15.2	1.56	
2018-08	14.97	1.49	
2018-09	13.24	1.17	
2018-10	13.06	1.11	
2018-11	11.39	0.82	
2018-12	10.51	0.66	
2019-01	10.06	0.57	
2019-02	11.26	0.75	
2019-03	12.03	0.84	
2019-04	13.52	1.04	
2019-05	11.96	0.79	
2019-06	11.85	0.75	
2019-07	12.39	0.81	
2019-08	13.36	0.93	
2019-09	14.17	1.02	
2019-10	13.65	0.92	
2019-11	13.7	0.91	
2019-12	15.07	1.07	
2020-01	17.18	1.32	
2020-02	15.17	1.02	
2020-03	13.76	0.81	
2020-04	13.68	0.77	
2020-05	14.84	0.9	
2020-06	15.63	0.97	
2020-07	18.53	1.29	
2020-08	21.97	1.66	
2020-09	21.8	1.59	
2020-10	22.5	1.61	
2020-11	29.53	2.33	
2020-12	30.62	2.34	
2021-01	35.56	2.75	
2021-02	39.25	2.99	
2021-03	32	2.16	
2021-04	31.89	2.06	
2021-05	32.54	2.04	
2021-06	36.32	2.29	
2021-07	37.98	2.34	
2021-08	38.71	2.3	
2021-09	41.09	2.4	
2021-10	36.39	1.93	
2021-11	32.36	1.54	
2021-12	35.26	1.7	
2022-01	34.49	1.58	
2022-02	38.83	1.83	
2022-03	36.91	1.62	
2022-04	35.81	1.49	
2022-05	33.72	1.29	
2022-06	33.78	1.25	
2022-07	32.24	1.11	
2022-08	33.04	1.12	
2022-09	33.76	1.12	
2022-10	32.48	1	
2022-11	34.1	1.07	
2022-12	37.17	1.21	
2023-01	38.75	1.25	
2023-02	41.79	1.38	
2023-03	39.97	1.23	
2023-04	37.94	1.08	
2023-05	34.7	0.87	
2023-06	35.68	0.89	
2023-07	38.56	1.01	
2023-08	38.44	0.97	
2023-09	39	0.97	
2023-10	37.19	0.85	
2023-11	35.85	0.76	
2023-12	32.73	0.58	
2024-01	30.45	0.46	
2024-02	30.81	0.46	
2024-03	30.58	0.43	
2024-04	32.82	0.52	
2024-05	34.91	0.59	
2024-06	32.96	0.48	
2024-07	31.02	0.38	
2024-08	27.36	0.21	
2024-09	26.16	0.14	
2024-10	28.63	0.24	
2024-11	27.89	0.2	
2024-12	27.34	0.16	
2025-01	25.28	0.07	
