month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2015-03	1.16	0.38	
2015-04	1.56	0.84	
2015-05	1.7	1	
2015-06	1.84	1.16	
2015-07	1.5	0.76	
2015-08	1.53	0.8	
2015-09	1.22	0.44	
2015-10	1.35	0.61	
2015-11	1.41	0.68	
2015-12	1.32	0.59	
2016-01	0.98	0.2	
2016-02	0.89	0.1	
2016-03	0.93	0.16	
2016-04	0.98	0.24	
2016-05	0.9	0.15	
2016-06	0.87	0.13	
2016-07	0.95	0.23	
2016-08	0.96	0.26	
2016-09	0.96	0.26	
2016-10	1	0.32	
2016-11	1.03	0.36	
2016-12	0.96	0.26	
2017-01	0.93	0.22	
2017-02	0.97	0.28	
2017-03	0.98	0.27	
2017-04	0.99	0.29	
2017-05	0.95	0.23	
2017-06	0.95	0.23	
2017-07	0.95	0.22	
2017-08	0.95	0.22	
2017-09	0.96	0.23	
2017-10	0.94	0.21	
2017-11	0.89	0.14	
2017-12	0.84	0.08	
2018-01	0.86	0.1	
2018-02	0.75	-0.04	
2018-03	0.74	-0.04	
2018-04	0.7	-0.09	
2018-05	0.75	-0.03	
2018-06	0.69	-0.1	
2018-07	0.65	-0.14	
2018-08	0.65	-0.14	
2018-09	0.66	-0.13	
2018-10	0.73	-0.04	
2018-11	0.74	-0.03	
2018-12	0.76	0	
2019-01	0.75	-0.01	
2019-02	0.82	0.08	
2019-03	0.89	0.17	
2019-04	0.96	0.25	
2019-05	0.78	0.01	
2019-06	0.78	0.01	
2019-07	0.81	0.05	
2019-08	0.83	0.08	
2019-09	0.92	0.19	
2019-10	1.13	0.45	
2019-11	1.13	0.45	
2019-12	1.34	0.7	
2020-01	1.41	0.76	
2020-02	1.06	0.33	
2020-03	1.16	0.43	
2020-04	1.32	0.61	
2020-05	1.18	0.44	
2020-06	1.13	0.36	
2020-07	1.28	0.52	
2020-08	1.28	0.51	
2020-09	1.19	0.4	
2020-10	1.17	0.36	
2020-11	1.16	0.35	
2020-12	1.12	0.29	
2021-01	1.11	0.26	
2021-02	0.96	0.09	
2021-03	1.04	0.17	
2021-04	0.98	0.09	
2021-05	1.05	0.17	
2021-06	1.07	0.18	
2021-07	1.01	0.11	
2021-08	0.97	0.05	
2021-09	1.25	0.34	
2021-10	1.13	0.22	
2021-11	1.03	0.1	
2021-12	1.02	0.07	
2022-01	0.97	0.02	
2022-02	1.05	0.09	
2022-03	1.02	0.06	
2022-04	1.23	0.27	
2022-05	1.36	0.39	
2022-06	1.47	0.48	
2022-07	1.51	0.51	
2022-08	1.81	0.77	
2022-09	1.85	0.8	
2022-10	1.88	0.81	
2022-11	1.78	0.68	
2022-12	1.47	0.37	
2023-01	1.48	0.37	
2023-02	1.72	0.58	
2023-03	1.81	0.65	
2023-04	1.68	0.53	
2023-05	1.46	0.32	
2023-06	1.46	0.32	
2023-07	1.59	0.42	
2023-08	1.58	0.41	
2023-09	1.56	0.39	
2023-10	1.62	0.46	
2023-11	1.56	0.41	
2023-12	1.49	0.34	
2024-01	1.64	0.46	
2024-02	1.71	0.53	
2024-03	1.92	0.7	
2024-04	2.13	0.88	
2024-05	2.33	1.03	
2024-06	2.18	0.88	
2024-07	2.08	0.78	
2024-08	2.06	0.75	
2024-09	1.79	0.5	
2024-10	1.86	0.55	
2024-11	1.78	0.47	
2024-12	1.69	0.39	
2025-01	1.75	0.42	
