month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
1999-11	4.4	27.68	
1999-12	4.13	-1.83	
2000-01	3.99	-27.02	
2000-02	4.12	-26.62	
2000-03	4.34	-6.72	
2000-04	4.61	26.96	
2000-05	4.5	21.13	
2000-06	5.35	57.74	
2000-07	5.8	69.47	
2000-08	5.98	69.49	
2000-09	5.32	52.42	
2000-10	5.2	43.75	
2000-11	5.63	65.02	
2000-12	5.6	67.3	
2001-01	5.78	81.57	
2001-02	5.79	80.9	
2001-03	5.74	74.07	
2001-04	5.84	81.5	
2001-05	5.75	64.78	
2001-06	5.88	70.27	
2001-07	5.8	71.83	
2001-08	5.21	-11.33	
2001-09	4.94	-55.85	
2001-10	4.42	-76.59	
2001-11	4.75	-71.31	
2001-12	4.73	-71.43	
2002-01	4.16	-90.98	
2002-02	4.55	-77.59	
2002-03	4.74	-58.55	
2002-04	4.83	-36.24	
2002-05	4.83	-19.64	
2002-06	5.11	-10.01	
2002-07	6.38	51.86	
2002-08	6.32	63.07	
2002-09	5.71	56.03	
2002-10	5.35	37.76	
2002-11	5.23	22.87	
2002-12	4.93	-21.79	
2003-01	4.83	-37.81	
2003-02	5.08	-34.82	
2003-03	4.89	-46.3	
2003-04	4.93	-44.8	
2003-05	4.45	-76.96	
2003-06	4.59	-76.41	
2003-07	4.31	-90.92	
2003-08	4.22	-94.47	
2003-09	4.1	-97.44	
2003-10	4.07	-92.16	
2003-11	4.01	-92.77	
2003-12	4.21	-62.03	
2004-01	4.46	-29.74	
2004-02	4.82	8.97	
2004-03	4.88	29.11	
2004-04	5.12	56.01	
2004-05	4.8	46.37	
2004-06	4.31	3.87	
2004-07	4.38	-15.38	
2004-08	4.56	-3.21	
2004-09	4.67	8.08	
2004-10	4.21	-26.28	
2004-11	4.33	-45.98	
2004-12	4.32	-55.86	
2005-01	4.18	-65.45	
2005-02	3.67	-90.8	
2005-03	3.42	-95.5	
2005-04	3.07	-96.9	
2005-05	3.05	-91.54	
