month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2000-05	0.88	32.03	
2000-06	0.91	62.95	
2000-07	0.96	76.87	
2000-08	0.98	85.44	
2000-09	0.92	55.06	
2000-10	0.92	40.18	
2000-11	1.09	81.37	
2000-12	1.11	88.69	
2001-01	1.12	89.22	
2001-02	1.01	60.32	
2001-03	1.1	78.13	
2001-04	1.12	85.54	
2001-05	1.18	91.77	
2001-06	1.18	88.27	
2001-07	1.21	91.96	
2001-08	1.16	73.14	
2001-09	1	13.3	
2001-10	0.93	-28.22	
2001-11	0.91	-52.15	
2001-12	1.05	-29.17	
2002-01	1.01	-40.27	
2002-02	1.06	-22.59	
2002-03	1.07	-2.42	
2002-04	1.02	-19.52	
2002-05	0.98	-50.15	
2002-06	0.93	-70.36	
2002-07	1	-43.9	
2002-08	0.97	-66.19	
2002-09	0.88	-84.55	
2002-10	0.82	-89.19	
2002-11	0.76	-92.82	
2002-12	0.78	-84.05	
2003-01	0.8	-75.31	
2003-02	0.81	-63.39	
2003-03	0.76	-83.08	
2003-04	0.79	-66.03	
2003-05	0.77	-74.76	
2003-06	0.81	-27.3	
2003-07	0.83	-9.04	
2003-08	0.8	-3.78	
2003-09	0.75	-50.69	
2003-10	0.78	-47.22	
2003-11	0.82	7.68	
2003-12	0.87	40.3	
2004-01	0.95	72.12	
2004-02	0.96	77.99	
2004-03	1.09	89.87	
2004-04	1.17	91.84	
2004-05	1.09	78.13	
2004-06	1.02	56.66	
2004-07	1.05	56.9	
2004-08	1.06	54.42	
2004-09	1.1	52.68	
2004-10	1.21	84.71	
2004-11	1.18	80.23	
2004-12	1.1	51.51	
2005-01	1.11	41.43	
2005-02	1.2	75.21	
2005-03	1.16	69.41	
2005-04	1.21	84.18	
2005-05	1.2	81.41	
2005-06	1.21	72.56	
2005-07	1.27	90.52	
2005-08	1.3	87.73	
2005-09	1.26	73.38	
2005-10	1.16	24.78	
2005-11	1.11	-11.49	
2005-12	1.16	-16.76	
2006-01	1.3	32.81	
2006-02	1.33	56.04	
2006-03	1.37	73.02	
2006-04	1.59	89.87	
2006-05	2.57	97.12	
2006-06	2.56	91.68	
2006-07	2.68	90.86	
2006-08	2.49	73.84	
2006-09	2.48	66.2	
2006-10	2.44	51.26	
2006-11	2.73	71.1	
2006-12	3.62	95.15	
2007-01	5.38	98.35	
2007-02	5.05	89.17	
2007-03	4.86	83.36	
2007-04	6.35	94.86	
2007-05	7.1	97.77	
2007-06	8.54	97.41	
2007-07	8.21	87.74	
2007-08	9.09	96.12	
2007-09	10.39	98.66	
2007-10	12.35	96.18	
2007-11	10.3	76.34	
2007-12	11.21	80	
2008-01	11.72	84.82	
2008-02	10.17	52.56	
2008-03	8.42	13.31	
2008-04	6.77	-21.17	
2008-05	6.98	-33.03	
2008-06	5.24	-60.85	
2008-07	5.46	-66.34	
2008-08	5.33	-76.02	
2008-09	4.37	-89.61	
2008-10	3.66	-93.79	
2008-11	3.68	-88.17	
2008-12	4.13	-76.16	
2009-01	3.85	-83.27	
2009-02	4.42	-51.61	
2009-03	4.12	-52.96	
2009-04	4.42	-19.26	
2009-05	4.64	6.84	
2009-06	5.06	29.14	
2009-07	6.14	48.49	
2009-08	6.16	53.7	
2009-09	6.11	58.85	
2009-10	6.13	55.8	
2009-11	6.96	82.61	
2009-12	8.15	91.81	
2010-01	8.28	88.57	
2010-02	7.87	75.24	
2010-03	7.61	66.5	
2010-04	7.64	61.44	
2010-05	6.87	19.73	
2010-06	6.99	6.06	
2010-07	7.08	-1.87	
2010-08	8.24	52.48	
2010-09	9.07	74.11	
2010-10	9.63	86.16	
2010-11	10.36	94.56	
2010-12	10.04	84.47	
2011-01	9.03	55.94	
2011-02	9.22	52.08	
2011-03	8.91	30.9	
2011-04	8.67	5.31	
2011-05	9.17	22.49	
2011-06	9.63	51.83	
2011-07	10.42	76.57	
2011-08	10.71	81.33	
2011-09	10.41	71.68	
2011-10	10.07	55.02	
2011-11	10.22	54.5	
2011-12	9.57	23.25	
2012-01	8.74	-24.64	
