month	ct_avg_Tdx收盘价	股东人数
1998-12	30.09	14266	
1999-12	18.53	27406	
2000-12	22.43	58129	
2001-12	15.53	67282	
2002-06	13.15	63859	
2002-09	12.14	66692	
2002-12	9.57	65878	
2003-03	9.53	65026	
2003-06	11.46	59220	
2003-09	10.22	65064	
2003-12	9.96	66854	
2004-03	12.66	64071	
2004-06	9.28	70883	
2004-09	4.95	78135	
2004-12	4.95	74297	
2005-03	5.43	64310	
2005-06	4.88	61973	
2005-09	5.12	62350	
2005-12	4.58	61186	
2006-03	4.82	65254	
2006-06	6.72	54071	
2006-09	5.59	73928	
2006-12	6.1	67084	
2007-03	8.5	76419	
2007-06	12.7	120567	
2007-09	14.63	94594	
2007-12	13.61	99778	
2008-03	16.09	76352	
2008-06	12.66	81353	
2008-09	8.92	77785	
2008-12	9.64	70010	
2009-03	13.24	94263	
2009-06	14.82	55861	
2009-09	17.19	62421	
2009-12	19.33	94006	
2010-03	20.81	91412	
2010-06	20.7	80468	
2010-09	14.16	114575	
2010-12	14.2	180550	
2011-03	12.5	184643	
2011-06	10.52	175285	
2011-09	9.9	163451	
2011-12	8.8	162307	
2012-03	9.58	158372	
2012-06	10.16	148633	
2012-09	10.79	128926	
