month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2012-10	24.76	-0.24	
2012-11	22.07	-0.33	
2012-12	19.64	-0.4	
2013-01	23.55	-0.28	
2013-02	24.64	-0.25	
2013-03	24.76	-0.25	
2013-04	24.11	-0.27	
2013-05	24.94	-0.25	
2013-06	24.44	-0.26	
2013-07	25.36	-0.24	
2013-08	27.92	-0.16	
2013-09	27.19	-0.19	
2013-10	27.81	-0.17	
2013-11	26.38	-0.22	
2013-12	27.53	-0.19	
2014-01	29.37	-0.14	
2014-02	28.91	-0.16	
2014-03	26.83	-0.22	
2014-04	26.14	-0.25	
2014-05	24.74	-0.29	
2014-06	25.49	-0.27	
2014-07	26.59	-0.24	
2014-08	27.42	-0.22	
2014-09	27.76	-0.21	
2014-10	31.44	-0.11	
2014-11	34.88	-0.02	
2014-12	34.95	-0.02	
2015-01	35.67	-0.01	
2015-02	35.44	-0.02	
2015-03	39.73	0.1	
2015-04	47.08	0.29	
2015-05	59.33	0.61	
2015-06	56.65	0.53	
2015-07	45.28	0.22	
2015-08	45.38	0.22	
2015-09	36.87	-0.01	
2015-10	39.69	0.07	
2015-11	41.63	0.12	
2015-12	41.75	0.12	
2016-01	39.96	0.08	
2016-02	45.01	0.21	
2016-03	42.65	0.15	
2016-04	44.39	0.2	
2016-05	49.23	0.33	
2016-06	34.13	-0.07	
2016-07	34.12	-0.07	
2016-08	38.51	0.05	
2016-09	36.84	0.01	
2016-10	36.97	0.01	
2016-11	35.77	-0.02	
2016-12	35.19	-0.04	
2017-01	34.49	-0.06	
2017-02	35.42	-0.03	
2017-03	36.46	0	
2017-04	35.92	-0.02	
2017-05	35.07	-0.04	
2017-06	36.15	-0.01	
2017-07	29.86	-0.18	
2017-08	28.5	-0.21	
2017-09	27.79	-0.23	
2017-10	28.69	-0.21	
2017-11	29.49	-0.18	
2017-12	27.82	-0.23	
2018-01	27.89	-0.22	
2018-02	25.77	-0.28	
2018-03	28.35	-0.2	
2018-04	29.82	-0.15	
2018-05	33.91	-0.02	
2018-06	33.48	-0.03	
2018-07	34.43	0.01	
2018-08	32.51	-0.04	
2018-09	34.93	0.04	
2018-10	35.77	0.07	
2018-11	37.37	0.12	
2018-12	35.49	0.07	
2019-01	32.16	-0.02	
2019-02	36.31	0.11	
2019-03	41.84	0.28	
2019-04	43.84	0.34	
2019-05	42.33	0.3	
2019-06	34.71	0.07	
2019-07	31.36	-0.03	
2019-08	32.03	-0.01	
2019-09	33.1	0.02	
2019-10	36.22	0.12	
2019-11	35.86	0.11	
2019-12	33.53	0.03	
2020-01	34.27	0.05	
2020-02	40.9	0.25	
2020-03	43.68	0.33	
2020-04	47.34	0.43	
2020-05	39.42	0.18	
2020-06	44.2	0.32	
2020-07	52.88	0.57	
2020-08	59.55	0.75	
2020-09	52.21	0.52	
2020-10	56.49	0.63	
2020-11	43.98	0.26	
2020-12	43.54	0.24	
2021-01	48.8	0.38	
2021-02	47.65	0.34	
2021-03	39.9	0.12	
2021-04	42.65	0.19	
2021-05	39.56	0.09	
2021-06	37.6	0.04	
2021-07	37.36	0.03	
2021-08	36.12	-0.01	
2021-09	28.82	-0.21	
2021-10	29.42	-0.2	
2021-11	29.7	-0.19	
2021-12	28.62	-0.22	
2022-01	28.37	-0.23	
2022-02	25.92	-0.29	
2022-03	23.25	-0.36	
2022-04	17.92	-0.51	
2022-05	17.62	-0.52	
2022-06	20.73	-0.43	
2022-07	21.84	-0.4	
2022-08	19.85	-0.45	
2022-09	18.91	-0.48	
2022-10	19.19	-0.47	
2022-11	19.39	-0.46	
2022-12	21.25	-0.41	
2023-01	22.96	-0.36	
2023-02	22.12	-0.38	
2023-03	21.99	-0.38	
2023-04	23.79	-0.33	
2023-05	22.31	-0.37	
2023-06	22.02	-0.38	
2023-07	22.22	-0.37	
2023-08	21.95	-0.37	
2023-09	21.62	-0.37	
2023-10	22.3	-0.35	
2023-11	23.25	-0.31	
2023-12	22.86	-0.32	
2024-01	19.67	-0.41	
2024-02	18.91	-0.43	
2024-03	19.95	-0.4	
2024-04	19.08	-0.42	
2024-05	19.27	-0.41	
2024-06	17.07	-0.47	
2024-07	16.06	-0.5	
2024-08	15.59	-0.51	
2024-09	14.9	-0.53	
2024-10	16.54	-0.47	
2024-11	17.06	-0.45	
2024-12	17.21	-0.44	
2025-01	15.99	-0.48	
