month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2016-08	27.57	9.92	-0.11	-45.03	0.5	-41.34	
2016-09	29.93	10.77	-0.03	29.51	0.6	36.65	
2016-10	31.13	11.2	0.01	59.1	0.64	60.71	
2016-11	29.42	10.59	-0.05	40.87	0.53	42.17	
2016-12	27.16	9.77	-0.12	-16.52	0.4	-15.18	
2017-01	27.27	9.81	-0.12	-35.52	0.38	-34.13	
2017-02	29.33	10.56	-0.05	1.24	0.47	2.58	
2017-03	32.47	11.68	0.04	61.37	0.6	61.65	
2017-04	32.33	11.99	0.04	74.95	0.62	77.73	
2017-05	17.42	12.6	-0.44	-24.15	0.67	92.14	
2017-06	18.84	13.62	-0.39	-73.78	0.78	96.96	
2017-07	18.65	13.48	-0.4	-86.35	0.73	89.07	
2017-08	20.11	14.53	-0.35	-69.56	0.83	96.78	
2017-09	20.86	15.08	-0.32	-61.99	0.87	90.22	
2017-10	20.89	15.1	-0.32	-50.68	0.84	88.5	
2017-11	21.21	15.33	-0.31	-37.7	0.84	89.37	
2017-12	17.71	12.8	-0.43	-72.83	0.51	33.76	
2018-01	16.29	11.77	-0.47	-86.32	0.37	-7.75	
2018-02	13.9	10.04	-0.55	-91.07	0.16	-38.16	
2018-03	14.79	10.69	-0.52	-86.28	0.22	-47.28	
2018-04	12.86	9.3	-0.58	-97.12	0.05	-69.3	
2018-05	11.7	8.48	-0.62	-93.79	-0.05	-79.83	
2018-06	10.88	7.93	-0.64	-95.04	-0.11	-88.3	
2018-07	9.83	7.16	-0.67	-93.95	-0.2	-90.71	
2018-08	8.63	6.29	-0.71	-96.93	-0.3	-96.47	
2018-09	8.5	6.19	-0.71	-94.17	-0.32	-94.17	
2018-10	7.25	5.28	-0.75	-98.16	-0.42	-98.16	
2018-11	7.44	5.42	-0.75	-89.94	-0.41	-89.85	
2018-12	7.15	5.21	-0.75	-96.03	-0.43	-95.98	
2019-01	6.93	5.05	-0.76	-93.99	-0.45	-93.99	
2019-02	8.18	5.96	-0.71	-63.75	-0.35	-63.75	
2019-03	9.83	7.16	-0.65	-13.35	-0.22	-13.14	
2019-04	10.35	7.55	-0.63	14.46	-0.18	14.62	
2019-05	8.44	6.15	-0.69	-7.46	-0.33	-7.41	
2019-06	8.12	5.96	-0.7	-35.29	-0.36	-32.75	
2019-07	10.25	7.56	-0.61	26.13	-0.19	29.66	
2019-08	12.41	9.15	-0.53	59.42	-0.02	60.67	
2019-09	15.76	11.63	-0.39	83.75	0.24	84.69	
2019-10	18.06	13.32	-0.3	89.19	0.4	89.53	
2019-11	19.86	14.65	-0.23	91.88	0.53	92.09	
2019-12	20.51	15.13	-0.2	93.18	0.56	93.22	
2020-01	21.75	16.04	-0.15	94.92	0.64	94.92	
2020-02	23.39	17.25	-0.09	96.65	0.74	96.65	
2020-03	18.77	13.85	-0.27	65.75	0.38	65.75	
