month	ct_avg_Tdx收盘价	股东人数
2012-06	15.37	35446	
2012-09	6.65	33689	
2012-12	6.55	33044	
2013-03	8.01	32550	
2013-06	9.35	28261	
2013-09	14.92	12251	
2013-12	15.62	13579	
2014-03	13.05	15757	
2014-06	13.52	13608	
2014-09	20.59	12967	
2014-12	17.74	31930	
2015-03	38.45	55484	
2015-06	19.07	162743	
2015-09	9.26	147221	
2015-12	13.87	144671	
2016-03	11.8	123649	
2016-06	12.75	115164	
2016-09	14.34	113348	
2016-12	13.36	114812	
2017-02	14.4	103295	
2017-03	15.4	93838	
2017-06	15.89	80957	
2017-09	25.96	54104	
2017-12	35.58	68268	
2018-03	35.59	67302	
2018-06	17.05	78343	
2018-09	13.18	80140	
2018-12	18.4	64709	
2019-03	26.7	72435	
2019-06	22.72	63034	
2019-09	27.66	78270	
2019-12	24.86	94438	
2020-03	26.71	117518	
2020-06	33.94	93720	
2020-09	69.93	157953	
2020-12	79.85	280425	
2021-03	87.83	497429	
2021-06	97.25	530017	
2021-09	83.13	632457	
2021-12	82.91	577381	
2022-03	77.59	543783	
2022-06	63.51	472875	
2022-09	50.37	595674	
2022-12	44.42	698787	
2023-03	41.46	762547	
2023-04	38.6	813688	
2023-05	32.64	824397.5	
2023-06	28.34	880375.67	
2023-07	29.19	947048.6	
2023-08	28.18	973396.33	
2023-09	26.58	963785	
2023-10	25.68	950195	
2023-11	23.06	976380	
2023-12	20.97	980160	
2024-01	21.76	998627	
2024-03	21	959461	
2024-05	18.73	957511	
2024-06	16.27	920102.5	
2024-08	13.7	883553	
2024-09	13.75	889967	
2024-11	18.87	884011	
2024-12	17.04	820526	
2025-01	14.99	798115	
