month	ct_avg_Tdx收盘价	人均持股
2012-06	15.37	3047	
2012-09	6.65	4007	
2012-12	6.55	4085	
2013-03	8.01	4147	
2013-06	9.35	9504	
2013-09	14.92	23900	
2013-12	15.62	22905	
2014-03	13.05	19739	
2014-06	13.52	22856	
2014-09	20.59	23986	
2014-12	17.74	9741	
2015-03	38.45	5606	
2015-06	19.07	9927	
2015-09	9.26	10974	
2015-12	13.87	11206	
2016-03	11.8	13111	
2016-06	12.75	15189	
2016-09	14.34	15432	
2016-12	13.36	15235	
2017-02	14.4	17004	
2017-03	15.4	18717	
2017-06	15.89	21695	
2017-09	25.96	36342	
2017-12	35.58	28802	
2018-03	35.59	29353	
2018-06	17.05	35304	
2018-09	13.18	34513	
2018-12	18.4	42988	
2019-03	26.7	38403	
2019-06	22.72	57356	
2019-09	27.66	48090	
2019-12	24.86	39894	
2020-03	26.71	32059	
2020-06	33.94	40200	
2020-09	69.93	23852	
2020-12	79.85	13450	
2021-03	87.83	7773	
2021-06	97.25	10213	
2021-09	83.13	8558	
2021-12	82.91	9375	
2022-03	77.59	9954	
2022-06	63.51	16025	
2022-09	50.37	12722	
2022-12	44.42	10845	
2023-03	41.46	9938.5	
2023-04	38.6	9313	
2023-05	32.64	9193	
2023-06	28.34	8616	
2023-07	29.19	8005.6	
2023-08	28.18	7785.67	
2023-09	26.58	7863.67	
2023-10	25.68	7975	
2023-11	23.06	7761	
2023-12	20.97	7731	
2024-01	21.76	7588	
2024-03	21	7898	
2024-05	18.73	7914	
2024-06	16.27	8236.5	
2024-08	13.7	8577	
2024-09	13.75	8515	
2024-11	18.87	8572	
2024-12	17.04	9236	
2025-01	14.99	9495	
