month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2020-11	29.39	7.74	0.6	82.99	1.63	82.99	
2020-12	30.94	8.15	0.69	86.26	1.71	86.1	
2021-01	38.31	10.1	1.09	98.75	2.25	98.79	
2021-02	40.52	10.68	1.2	93.21	2.33	93.15	
2021-03	33.35	8.79	0.8	68.13	1.67	68.13	
2021-04	34.71	9.15	0.86	65.26	1.72	65.48	
2021-05	39.33	10.37	1.09	87.15	1.99	87	
2021-06	45.07	11.88	1.37	95.45	2.32	95.45	
2021-07	53.42	14.11	1.76	95.94	2.79	96.02	
2021-08	65.03	17.18	2.29	96.27	3.43	96.27	
2021-09	70.51	18.63	2.49	92.32	3.59	92.32	
2021-10	71.6	18.92	2.47	90.4	3.46	90.4	
2021-11	74.8	19.77	2.53	91.48	3.46	91.48	
2021-12	70.04	18.51	2.23	73.6	3.02	73.64	
2022-01	60.18	15.9	1.72	40.79	2.34	40.84	
2022-02	58.71	15.51	1.6	19.09	2.16	19.25	
2022-03	61.27	16.14	1.65	17.68	2.19	15.92	
2022-04	51.81	13.69	1.21	-14.1	1.64	-19.03	
2022-05	53.42	14.12	1.24	-25	1.65	-28.43	
2022-06	62.33	16.55	1.57	0.6	2.03	-1.78	
2022-07	69.26	18.39	1.79	39.67	2.26	37.24	
2022-08	75.61	20.08	1.98	55.63	2.44	52.44	
2022-09	74.4	19.76	1.87	56.63	2.29	56	
2022-10	70.08	18.61	1.65	47.49	2.01	47.49	
2022-11	70.66	18.76	1.63	45.01	1.95	47.04	
2022-12	66.33	17.61	1.43	22.16	1.71	26.75	
2023-01	65.84	17.48	1.37	5.52	1.62	8.65	
2023-02	68.18	18.11	1.41	23.39	1.66	25.36	
2023-03	65.08	17.28	1.27	-4.15	1.48	-4.11	
2023-04	68.86	18.29	1.36	14.99	1.57	15.69	
2023-05	70.17	18.71	1.37	33.88	1.56	34.78	
2023-06	66.96	17.89	1.23	9.87	1.4	15.22	
2023-07	65.77	17.58	1.16	-7.48	1.31	3.27	
2023-08	58.01	15.5	0.88	-77.68	1.01	-72.2	
2023-09	51.54	13.77	0.66	-97.14	0.76	-95.94	
2023-10	44.65	11.93	0.43	-99.37	0.51	-99.05	
2023-11	44.36	11.86	0.42	-92.37	0.49	-92.41	
2023-12	41.27	11.03	0.31	-96.34	0.38	-96.3	
2024-01	38.67	10.33	0.22	-96.14	0.28	-96.18	
2024-02	34.11	9.11	0.07	-95.54	0.12	-95.54	
2024-03	36.83	9.84	0.15	-85.29	0.2	-85.33	
2024-04	32.58	8.71	0.01	-96.61	0.06	-96.7	
2024-05	33.04	8.9	0.02	-88.66	0.07	-87.68	
2024-06	31.45	8.58	-0.04	-94.17	0.02	-91.63	
2024-07	29.05	7.92	-0.12	-94.45	-0.06	-94.1	
2024-08	26.08	7.11	-0.21	-98.54	-0.16	-98.54	
2024-09	23.35	6.37	-0.3	-96.62	-0.25	-96.48	
2024-10	35.6	9.71	0.07	-44.34	0.13	-43.8	
2024-11	35.96	9.8	0.07	-13.77	0.13	-12.54	
2024-12	33.57	9.15	-0.01	-8.24	0.04	-7.22	
2025-01	30.05	8.19	-0.12	-32.89	-0.07	-30.06	
2025-02	31.66	8.64	-0.07	-21.25	-0.03	-18.75	
