month	ct_avg_Tdx收盘价	股东人数
2012-05	34.78	19885	
2012-06	38.09	7706	
2012-09	24.63	10240	
2012-12	20.64	11999	
2013-03	24.78	10644	
2013-06	14.4	10466	
2013-09	15.69	7079	
2013-12	17.56	6476	
2014-03	21.17	6311	
2014-06	21	6725	
2014-09	24.27	5254	
2014-12	24.28	4788	
2015-03	30.32	4948	
2015-06	22.54	16612	
2015-12	14.75	38529	
2016-03	8.99	42244	
2016-06	11.92	34026	
2016-09	12.4	30542	
2016-12	11.83	26293	
2017-03	13.94	20258	
2017-06	12.36	20659	
2017-09	15.16	26295	
2017-12	20.3	30293	
2018-03	20.95	27523	
2018-06	12.81	44549	
2018-09	12.25	44502	
2018-12	10.66	44894	
2019-03	14.97	35496	
2019-06	12.46	40146	
2019-09	14.21	36111	
2019-12	14.82	39141	
2020-03	22.57	47417	
2020-06	22.86	49516	
2020-09	29.21	64482	
2020-12	30.94	53490	
2021-03	33.35	48322	
2021-06	45.07	46906	
2021-09	70.51	48376	
2021-12	70.04	42977	
2022-03	61.27	39457	
2022-06	62.33	37790	
2022-09	74.4	36503	
2022-12	66.33	35473	
2023-03	65.08	34012	
2023-06	66.96	30495	
2023-09	51.54	40368	
2023-12	41.27	47687	
2024-03	36.83	56232	
2024-06	31.45	68758	
2024-09	23.35	71310	
