month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2009-12	23.61	88.53	
2010-01	22.32	80.45	
2010-02	20.95	75.65	
2010-03	22	84.28	
2010-04	22.85	86.35	
2010-05	17.59	29.84	
2010-06	18.09	6.77	
2010-07	18.46	-6.25	
2010-08	20.12	19.18	
2010-09	20.59	36.56	
2010-10	20.85	49.72	
2010-11	20.98	53.65	
2010-12	22.53	65.88	
2011-01	22.73	58.12	
2011-02	27.17	76.19	
2011-03	32.81	87.54	
2011-04	41.7	97.37	
2011-05	33.42	77.93	
2011-06	28.17	52.86	
2011-07	27.59	35.67	
2011-08	23.86	-4.27	
2011-09	19.6	-37.2	
2011-10	17.09	-53.96	
2011-11	17.77	-56.17	
2011-12	15.31	-66.96	
2012-01	11.5	-81.9	
2012-02	13.8	-74.24	
2012-03	14.7	-68.3	
2012-04	13.15	-83.72	
2012-05	13.15	-85.88	
2012-06	13.64	-76.83	
2012-07	14.18	-38.31	
2012-08	11.41	-83.04	
2012-09	11.57	-86.74	
2012-10	11.78	-75.79	
2012-11	10.06	-94.68	
2012-12	9.54	-89.46	
2013-01	11.29	-64.02	
2013-02	11.02	-60	
2013-03	10.09	-80.91	
2013-04	9.97	-85.22	
2013-05	9.93	-79.34	
2013-06	8.96	-85.87	
2013-07	7.99	-93.63	
2013-08	8.61	-80.84	
2013-09	9.09	-68.23	
2013-10	9.16	-56.3	
2013-11	9.69	-31.34	
2013-12	9.26	-21.96	
2014-03	13.46	12.63	
2014-04	16.32	47.07	
2014-05	13.92	60.8	
2014-06	16.97	81.19	
2014-07	18.73	90.82	
2014-08	20.4	97.79	
2014-09	24.16	98.13	
2014-10	22.73	84.37	
2014-11	23.4	90.48	
2015-05	41.23	99.28	
2015-06	60.3	94.64	
2015-07	46.12	84.07	
2015-08	43.11	78.63	
2015-09	36.94	60.89	
2015-10	43.89	73.53	
2015-11	47.96	82.74	
2015-12	43.85	63.62	
2016-01	35.8	21.56	
2016-02	36.89	1.29	
2016-05	46.59	40.4	
2016-06	31.38	0.63	
2016-07	30.54	-34.35	
2016-08	32.84	-39.64	
2016-09	32.7	-47.2	
2016-10	34.82	-37.5	
2016-11	31.65	-58.72	
2016-12	28.72	-76.1	
2017-01	28.53	-78.82	
2017-02	27.93	-90.92	
2017-03	27.9	-84.43	
2017-04	26.41	-96.23	
2017-05	25.58	-93.79	
2017-06	24.28	-97.92	
2017-07	22.69	-97.79	
2017-08	22.95	-88.9	
2017-09	27.46	-45.03	
2017-10	31.03	-5.04	
2017-11	30.06	8.08	
2017-12	28.35	7.06	
2018-01	26.3	-23.09	
2018-02	26.3	-38.04	
2018-03	26.99	-17.29	
2018-04	29.5	12.2	
2018-05	32.03	61.16	
2018-06	29.3	50.22	
2018-07	29.61	36.89	
2018-08	28.03	29	
2018-09	24.98	-32.05	
2018-10	22.92	-61.26	
2018-11	25.6	-63.15	
2018-12	23.5	-77.1	
2019-01	24.08	-69.28	
2019-02	25.39	-54.52	
2019-03	30.08	1.53	
2019-04	28.71	25.73	
2019-05	24.65	-24.15	
2019-06	23	-52.3	
2019-07	22.72	-60.29	
2019-08	23.16	-62.83	
2019-09	28.84	1.79	
2019-10	28.86	39.93	
2019-11	28.59	54.72	
2019-12	32.26	76.54	
2020-01	36	89.56	
2020-02	41.87	92.23	
2020-03	34.59	71.35	
2020-04	29.5	33.29	
2020-05	29.77	22.67	
2020-06	32.43	31.65	
2020-07	35.86	58.23	
2020-08	37.11	69.9	
2020-09	31.16	25.47	
2020-10	30.33	-7.09	
2020-11	30.3	-24.79	
2020-12	28.88	-47.17	
2021-01	27.24	-72.77	
2021-02	27.1	-77.34	
2021-03	26.55	-79.58	
2021-04	24.83	-85.42	
2021-05	24.74	-86.41	
2021-06	28.52	-50	
2021-07	33.18	7.83	
2021-08	36.26	40.14	
2021-09	38.36	61.34	
2021-10	36.22	55.64	
2021-11	39.76	81.13	
2021-12	46.9	95.19	
2022-01	49.71	95.72	
2022-02	49.01	88.89	
2022-03	45.17	72.86	
2022-04	40.46	42.39	
2022-05	43.26	40.37	
2022-06	48.63	67.77	
2022-07	52.22	82.78	
2022-08	50.31	75.23	
2022-09	45.4	32.95	
2022-10	51.29	48.6	
2022-11	55.85	82.75	
2022-12	51.97	70.37	
2023-01	52.5	72.66	
2023-02	53.77	82.95	
2023-03	48.05	31.41	
2023-04	42.48	-27.02	
2023-05	39.58	-50.76	
2023-06	35.48	-71.88	
2023-07	34.2	-84.23	
2023-08	31.97	-89.01	
2023-09	26.34	-98.3	
2023-10	25.08	-95.48	
2023-11	27.53	-80.19	
2023-12	24.56	-89.29	
2024-01	19.97	-98.05	
2024-02	19.79	-91.71	
2024-03	24.61	-64.28	
2024-04	23.26	-67.55	
2024-05	27.1	-23.39	
2024-06	26.65	-7.43	
2024-07	27.21	13.43	
2024-08	24.34	-22.12	
2024-09	24.64	-38.2	
2024-10	28.76	29.22	
2024-11	28.22	47.24	
2024-12	28.09	47	
2025-01	25.92	25.25	
2025-02	26.61	7.14	
