month	ct_avg_Tdx收盘价	人均持股
2002-09	13.73	1666	
2002-12	10.38	1647	
2003-03	10.38	1573	
2003-06	8.58	2503	
2003-09	5.24	2483	
2003-12	4.85	2373	
2004-03	5.59	2227	
2004-06	4.79	2248	
2004-09	4.44	2293	
2004-12	3.46	2314	
2005-03	2.82	2316	
2005-06	1.46	2481	
2005-09	1.84	4541	
2005-12	1.57	4593	
2006-03	1.46	4914	
2006-06	2.2	6558	
2006-09	2.16	6958	
2006-12	2.57	8085	
2007-06	8.18	6766	
2007-09	8.89	7053	
2007-12	8.56	6033	
2008-03	7.85	4586	
2008-06	4.24	5965	
2008-09	2.51	6687	
2008-12	2.23	6818	
2009-03	3.07	7451	
2009-06	5.86	7772	
2009-09	5.85	9055	
2009-12	8.05	10060	
2010-06	6.71	9515	
2010-09	7.8	9368	
2010-12	7.56	8078	
2011-03	7.48	8446	
2011-06	7.05	8990	
2011-09	6.78	9484	
2011-12	5.42	9870	
2012-03	5.03	10052	
2012-06	4.99	10367	
2012-09	5.39	10789	
2012-12	5.88	8580	
2013-03	6.81	9030	
2013-06	8	7934	
2013-09	8.97	7743	
2013-12	8.16	8366	
2014-03	9.59	10122	
2014-06	7.33	8075	
2014-09	9	8869	
2014-12	8.73	11028	
2015-03	11.05	8249	
2015-06	16.29	9861	
2015-12	17.79	10419	
2016-03	13.61	11595	
2016-06	13.06	12289	
2016-09	12.63	13819	
2016-12	11.91	14309	
2017-03	12.09	14623	
2017-06	10.08	15430	
2017-09	13.76	20203	
2017-12	13.26	74024	
2018-09	5.9	57494	
2018-12	5.13	55683	
2019-03	6.12	47084	
2019-06	4.9	47372	
2019-09	4.37	51020	
2019-12	4.09	46945	
2020-03	5.49	49745	
2020-06	5.14	35417	
2020-09	8.84	27493	
2020-12	6.62	25219	
2021-03	8.66	47730	
2021-06	11.24	47632	
2021-09	11.61	46543	
2021-12	7.32	207626	
2022-03	3.73	141044	
2022-06	3.3	139271	
2022-07	3.19	140858	
2022-08	3.37	144313	
2022-09	3.68	144234.67	
2022-10	4.07	121101.5	
2022-11	4.22	114364	
2022-12	4.9	79580	
2023-02	4.46	82078	
2023-03	4.26	76357	
2023-04	4.7	75216	
2023-06	4.19	82543	
2023-09	4.01	86866	
2023-12	3.85	92837	
2024-03	3.64	96744	
2024-06	3.31	101612	
2024-08	3.33	104856	
2024-09	3.16	105578	
