month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2006-07	2.4	3.49	
2006-08	2.13	-30.6	
2006-09	2.19	-25.85	
2006-10	2.27	1.79	
2006-11	2.17	-29.67	
2006-12	2.46	43.83	
2007-01	3.1	71.56	
2007-02	3.64	85.01	
2007-03	4.27	90.69	
2007-04	5	94.24	
2007-05	6.51	98.93	
2007-06	6	88.39	
2007-07	4.67	64.2	
2007-08	5.13	66.73	
2007-09	5.78	84.07	
2007-10	5.38	69.54	
2007-11	4.97	30.87	
2007-12	5.34	36.11	
2008-01	5.78	66.15	
2008-02	5.56	64.4	
2008-03	5.78	70.67	
2008-04	5.12	28.75	
2008-05	5.54	32.45	
2008-06	4.58	-26.79	
2008-07	4.3	-59.27	
2008-08	3.57	-80.44	
2008-09	2.96	-89	
2008-10	2.4	-93.14	
2008-11	2.4	-85.95	
2008-12	2.84	-73.68	
2009-01	2.8	-68.43	
2009-02	3.46	-37.22	
2009-03	3.46	-21.23	
2009-04	3.72	5.98	
2009-05	3.8	20.54	
2009-06	3.86	35.43	
2009-07	4.04	51.82	
2009-08	3.81	41.83	
2009-09	3.56	16.24	
2009-10	3.72	14.29	
2009-11	4.72	59	
2009-12	4.81	78.61	
2010-01	5.47	91.02	
2010-02	5.49	88.81	
2010-03	5.48	87.31	
2010-04	5.17	70.68	
2010-05	4.13	19.87	
2010-06	4.04	-3.76	
2010-07	3.93	-24.64	
2010-08	4.02	-25.97	
2010-09	3.81	-52.73	
2010-10	3.97	-40.46	
2010-11	3.81	-53.44	
2010-12	3.49	-88.16	
2011-01	3.69	-76.28	
2011-02	4.23	-33.29	
2011-03	4.57	8.8	
2011-04	5.16	40.49	
2011-05	4.54	44.22	
2011-06	2.93	-11.29	
2011-07	2.88	-51.47	
2011-08	2.45	-85.4	
2011-09	2.2	-96.9	
2011-10	2.21	-90.12	
2011-11	2.14	-94.24	
2011-12	1.87	-98.86	
2012-01	2	-83.67	
2012-02	2.15	-65.6	
2012-03	2.27	-43.51	
2012-04	2.16	-49.44	
2012-05	2.17	-34.66	
2012-06	2.08	-52.46	
2012-07	1.92	-77.11	
2012-08	1.88	-84.98	
2012-09	1.87	-83.75	
2012-10	1.95	-63.34	
2012-11	2.06	-23.13	
2012-12	2.17	12.67	
2013-01	2.35	32.68	
2013-02	2.39	41.31	
2013-03	2.57	57.14	
2013-04	2.76	76.54	
2013-05	2.92	88.6	
2013-06	2.45	60.99	
2013-07	2.24	19.26	
2013-08	2.24	-1.83	
2013-09	2.3	3.15	
2013-10	2.37	5.36	
2013-11	2.36	7.01	
2013-12	2.34	-1.14	
2014-01	2.35	-21.51	
2014-02	2.65	40.96	
2014-03	2.58	52.14	
2014-04	2.54	52.64	
2014-05	2.36	2.99	
2014-06	2.29	-23.21	
2014-07	2.34	-22.82	
2014-08	2.6	26.38	
2014-09	2.68	67.98	
2014-10	3.01	88.39	
2014-11	3.23	96.97	
2014-12	3.73	98.8	
2015-01	3.95	93.44	
2015-02	4.24	90.3	
2015-03	5.52	98.9	
2015-04	6.3	97.53	
2015-05	6.24	91.34	
2015-06	6.79	93.88	
2015-07	5.21	55.78	
2015-08	4.9	32.02	
2015-09	4	-9.06	
2015-10	4.08	-17.23	
2015-11	4.1	-25.6	
2015-12	4.18	-29.35	
2016-01	3.7	-50.45	
2016-02	3.85	-60.24	
2016-03	3.88	-69.26	
2016-04	3.71	-84.91	
2016-05	3.38	-93.62	
2016-06	3.32	-92.41	
2016-07	3.47	-78.61	
2016-08	3.43	-76.19	
2016-12	3.44	-74.73	
2017-01	3.43	-76.04	
2017-02	3.62	-38.89	
2017-03	3.57	-26.94	
2017-04	3.59	-9.38	
2017-07	3.61	-11.16	
2017-08	3.63	4.35	
2017-09	3.57	-0.89	
2017-10	4.09	38.92	
2017-11	4.57	62.54	
2017-12	4.02	51.66	
2018-01	3.88	33.77	
2018-02	3.48	-10.48	
2018-03	3.68	-12.21	
2018-04	3.36	-47.27	
2018-05	3.27	-57.79	
2018-06	3	-67.41	
2018-07	2.87	-74.27	
2018-08	2.83	-90.1	
2018-09	2.76	-94.08	
2018-10	2.49	-97.37	
2018-11	2.52	-89.61	
2018-12	2.45	-95.8	
2019-01	2.7	-60.02	
2019-02	3.2	-16.61	
2019-03	3.86	27.08	
2019-04	3.87	48.51	
2019-05	3.41	41.88	
2019-06	3.25	29.89	
2019-07	3.39	43.75	
2019-08	3.3	29.99	
2019-09	3.6	51.61	
2019-10	3.43	48.66	
2019-11	3.55	53.49	
2019-12	4.22	85.31	
2020-01	4.83	94.87	
2020-02	5.92	97.14	
2020-03	5.31	82.14	
2020-04	4.45	56	
2020-05	4.95	66.27	
2020-06	5.9	87.59	
2020-07	6.51	90.57	
2020-08	6.53	88.61	
2020-09	6.76	88.01	
2020-10	6.19	65.85	
2020-11	6.84	81.67	
2020-12	7.02	86.53	
2021-01	8.72	97.1	
2021-02	8.98	92.26	
2021-03	9.26	92.16	
2021-04	9.23	83.97	
2021-05	8.45	62.35	
2021-06	7.68	28.19	
2021-07	7.84	18.87	
2021-08	7.45	-12.38	
2021-09	6.89	-36.52	
2021-10	6.33	-53.63	
2021-11	6.31	-58.4	
2021-12	6.25	-72.98	
2022-01	6.11	-81.06	
2022-02	5.76	-92.41	
2022-03	5.12	-95.95	
2022-04	4.6	-98.02	
2022-05	4.29	-92.86	
2022-06	4.45	-84.69	
2022-07	4.51	-79.63	
2022-08	4.42	-79.78	
2022-09	3.93	-95.87	
2022-10	4.1	-83.93	
2022-11	4.2	-75.32	
2022-12	3.87	-93.18	
2023-01	3.96	-83.04	
2023-02	4.31	-43.3	
2023-03	4.38	-12.23	
2023-04	4.37	2.3	
2023-05	3.67	-53.35	
2023-06	3.86	-63.12	
2023-07	4.23	-28.06	
2023-08	4.02	-37.38	
2023-09	4.04	-43.79	
2023-10	3.97	-49.11	
2023-11	4.11	-20.33	
2023-12	4.03	-21.64	
2024-01	4.24	20.41	
2024-02	4.28	36.54	
2024-03	4.65	71.77	
2024-04	4.94	86.25	
2024-05	4.54	70.27	
2024-06	4.34	46.33	
2024-07	4.05	2.25	
2024-08	3.8	-29.06	
2024-09	3.87	-43.14	
2024-10	4.38	-6.05	
2024-11	4.93	40.22	
2024-12	4.97	62.22	
2025-01	4.95	69.05	
