month	ct_avg_Tdx收盘价	人均持股
2012-03	8.86	7477366	
2012-06	7.74	7186040	
2012-09	5.63	7328809	
2012-12	5.82	7353157	
2013-03	5.87	7304621	
2013-06	8.11	7402342	
2013-09	8.52	7452189	
2013-12	8.8	7632070	
2014-03	7.47	7579795	
2014-06	7.4	7579795	
2014-09	8.28	7553926	
2014-12	8.69	7632070	
2015-03	9.41	7402342	
2015-06	15.29	7502713	
2015-09	18.07	7605843	
2015-12	22.26	7605843	
2016-03	19.48	7658478	
2016-06	22.86	7765966	
2016-09	22.74	8258583	
2016-12	23.73	8383713	
2017-03	26	8612063	
2017-06	27.19	8924598	
2017-09	26.44	8924598	
2017-12	24.28	8997155	
2018-03	21.9	9145869	
2018-06	14.57	12494437	
2018-09	10.37	12199293	
2018-12	10.41	12199293	
2019-02	11.44	12056888	
2019-06	10.8	12103986	
2019-09	12.17	11963785	
2019-12	11.62	11872108	
2020-03	11.36	11917770	
2020-06	9.38	11963785	
2020-09	10.15	11963785	
2020-12	13.43	12010156	
2021-03	10.59	12010156	
2021-06	12.13	11826795	
2021-09	17.81	12056888	
2021-12	15.86	11963785	
2022-03	11.75	12010156	
2022-06	16.57	11692907	
