month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2014-04	0.86	-35	
2014-05	0.83	-42.86	
2014-06	0.85	-38.26	
2014-07	0.91	-7.18	
2014-08	0.95	29.59	
2014-09	0.96	46.9	
2014-10	0.94	48.36	
2014-11	0.93	37.59	
2014-12	1.01	70.73	
2015-01	1	73.93	
2015-02	0.97	62.8	
2015-03	1.1	92.45	
2015-04	1.31	99.4	
2015-05	1.44	96.29	
2015-06	1.78	98.21	
2015-07	1.94	93.55	
2015-08	2.19	94.39	
2015-09	2.11	88.39	
2015-10	2.3	94.64	
2015-11	2.65	96.39	
2015-12	2.61	91.34	
2016-01	2.38	69.42	
2016-02	2.42	62.56	
2016-03	2.29	36.1	
2016-04	2.54	66.43	
2016-05	2.76	81.89	
2016-06	2.69	79.2	
2016-07	2.77	85.54	
2016-08	2.86	88.78	
2016-09	2.69	62.19	
2016-10	2.64	44.59	
2016-11	2.96	76.66	
2016-12	2.81	70.45	
2017-01	2.79	52.03	
2017-02	2.94	83.63	
2017-03	3.08	93.9	
2017-04	3	80.46	
2017-05	3.11	88.26	
2017-06	3.24	94.24	
2017-07	3.13	78.53	
2017-08	3.09	58.07	
2017-09	3.17	68.58	
2017-10	3.35	93.54	
2017-11	3.15	69.89	
2017-12	2.91	7.78	
2018-01	2.94	-21.39	
2018-02	2.57	-58.16	
2018-03	2.63	-69.24	
2018-04	2.31	-89.43	
2018-05	2.19	-89.04	
2018-06	2.16	-89.46	
2018-07	1.81	-97.2	
2018-08	1.78	-94.45	
2018-09	1.79	-89.33	
2018-10	1.84	-73.86	
2018-11	1.86	-64.37	
2018-12	1.8	-78.97	
2019-01	1.8	-81.41	
2019-02	1.98	-33.75	
2019-03	2.06	8.25	
2019-04	2.32	34.27	
2019-05	1.98	19.55	
2019-06	1.88	-15.6	
2019-07	2	15.1	
2019-08	1.94	-8.64	
2019-09	2.17	40.98	
2019-10	2.23	60.81	
2019-11	2.04	25.47	
2019-12	2.08	31.41	
2020-01	2.12	54.8	
2020-02	1.92	-16.3	
2020-03	2.03	-1.18	
2020-04	1.78	-67.69	
2020-05	1.77	-72.42	
2020-06	1.68	-83.08	
2020-07	1.75	-74.92	
2020-08	1.92	-34.18	
2020-09	1.84	-39.94	
2020-10	2.03	-20.26	
2020-11	2.45	44.47	
2020-12	2.45	56.99	
2021-01	2.19	48.7	
2021-02	1.97	15.24	
2021-03	1.93	-11.26	
2021-04	1.98	-15.82	
2021-05	2.15	25	
2021-06	2.23	51.74	
2021-07	2.63	75.57	
2021-08	2.84	86.57	
2021-09	3.29	87.86	
2021-10	3.18	88.11	
2021-11	3.13	80.84	
2021-12	2.94	60.91	
2022-01	2.7	30.78	
2022-02	2.43	-2.68	
2022-03	2.14	-31.13	
2022-04	2.14	-42.62	
2022-05	2.49	-24.76	
2022-06	3.08	27.89	
2022-07	2.9	33.33	
2022-08	2.76	22.36	
2022-09	2.49	-16.45	
2022-10	2.29	-46.54	
2022-11	2.24	-64.37	
2022-12	2.2	-75.97	
2023-01	2.13	-78.46	
2023-02	2.18	-67.81	
2023-03	2.09	-76.75	
2023-04	2.03	-88.21	
2023-05	1.96	-94.82	
2023-06	1.96	-88.3	
2023-07	2.09	-58.63	
2023-08	2.07	-43.98	
2023-09	1.95	-80.04	
2023-10	1.94	-81.77	
2023-11	1.92	-87.26	
2023-12	1.73	-96.85	
2024-01	1.61	-97.32	
2024-02	1.64	-88.46	
2024-03	1.7	-73.72	
2024-04	1.68	-74.82	
2024-05	1.65	-80.36	
2024-06	1.61	-86.09	
2024-07	1.52	-89.05	
2024-08	1.47	-94.6	
2024-09	1.46	-90.98	
2024-10	1.61	-50.35	
2024-11	1.69	-14.33	
2024-12	1.88	22.65	
2025-01	1.66	15.62	
2025-02	1.77	28.75	
