month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2023-04	4.35	-0.31	
2023-05	4.74	-0.24	
2023-06	4.57	-0.25	
2023-07	4.71	-0.21	
2023-08	4.83	-0.17	
2023-09	4.35	-0.24	
2023-10	4.36	-0.22	
2023-11	4.53	-0.17	
2023-12	4.48	-0.17	
2024-01	4.29	-0.2	
2024-02	4.47	-0.16	
2024-03	4.51	-0.14	
2024-04	4.54	-0.12	
2024-05	4.62	-0.1	
2024-06	4.46	-0.12	
2024-07	4.33	-0.14	
2024-08	4.56	-0.09	
2024-09	4.46	-0.1	
2024-10	5.35	0.08	
2024-11	5.53	0.12	
2024-12	5.45	0.11	
2025-01	5.03	0.02	
2025-02	5.11	0.04	
