month	ct_avg_Tdx收盘价	股东人数
2015-01	17.8	344246	
2015-03	16.39	484267	
2015-06	18.03	426275	
2015-09	8.95	357771	
2015-12	10.84	357880	
2016-03	8.38	348625	
2016-06	8.23	339159	
2016-09	6.29	329930	
2016-12	6.49	331418	
2017-03	6.29	332040	
2017-06	5.63	319402	
2017-09	5.95	324597	
2017-12	5.39	312555	
2018-03	5	305542	
2018-06	4.52	299202	
2018-09	4.47	293578	
2018-12	4.28	293094	
2019-03	5.61	333973	
2019-06	4.89	76	
2019-09	4.95	76	
2019-12	4.93	71	
2020-03	4.62	71	
2020-06	4.57	71	
2020-09	5.4	71	
2020-12	5.2	68	
2021-03	4.71	66	
2021-06	4.67	66	
2021-09	5.8	65	
2021-12	5.16	65	
2022-03	4.44	65	
2022-06	4.22	65	
2022-09	4.08	64	
2022-12	4.06	62	
2023-03	4.19	60	
2023-06	4.57	60	
2023-09	4.35	59	
2023-12	4.48	60	
2024-03	4.51	60	
2024-06	4.46	60	
2024-09	4.46	60	
