month	ct_avg_Tdx收盘价	股东人数
2003-03	6.63	79883	
2003-06	8.03	94166	
2003-09	7.77	86130	
2003-12	7.49	89412	
2004-03	9.48	67389	
2004-06	7.24	71761	
2004-09	6.87	73775	
2004-12	6.24	75013	
2005-03	5.04	68511	
2005-06	5.53	78210	
2005-09	5.13	76388	
2005-12	5.07	65782	
2006-03	6.55	42585	
2006-06	14.75	45735	
2006-09	13.8	49894	
2006-12	23.46	40845	
2007-03	40.45	56996	
2007-06	58.58	122417	
2007-09	87.22	128402	
2007-12	86.29	239911	
2008-03	58.17	463448	
2008-06	28.51	654883	
2008-09	19.31	596204	
2008-12	20.55	614044	
2009-03	22.86	494745	
2009-06	27.86	567622	
2009-09	26.39	719989	
2009-12	29.91	629867	
2010-03	27.71	772534	
2010-06	18	789349	
2010-09	11.28	816334	
2010-12	13.09	861685	
2011-03	14.44	823944	
2011-06	12.52	789011	
2011-09	11.95	759151	
2011-12	10.39	140	
2012-03	11.97	136	
2012-06	13.06	135	
2012-09	11.05	132	
2012-12	11.49	132	
2013-03	13.33	128	
2013-06	11.27	126	
2013-09	12.23	128	
2013-12	12.74	122	
2014-03	10.43	117	
2014-06	11.37	119	
2014-09	13.23	119	
2014-12	27.55	116	
2015-06	30.49	136	
2015-09	14.23	147	
2015-12	19.04	154	
2016-06	16.07	167	
2016-09	16.39	166	
2016-12	16.41	164	
2017-06	16.64	520658	
2017-09	18.06	500350	
2017-12	18.4	162	
2018-03	18.41	152	
2018-06	17.7	155	
2018-09	16.03	544373	
2018-12	16.87	164	
2019-03	24.36	162	
2019-06	21.7	161	
2019-09	23.49	161	
2019-12	23.07	161	
2020-06	23.23	165	
2020-09	30.49	157	
2020-12	29.15	157	
2021-02	27.74	677974	
2021-03	24.18	164	
2021-06	25.13	169	
2021-09	26.36	168	
2021-12	25.99	169	
2022-06	20.86	163	
2022-09	18.75	161	
2022-12	20.17	159	
2023-03	20.37	160	
2023-06	19.92	158	
2023-09	22.17	157	
2023-12	20.63	157	
2024-03	20.62	157	
2024-06	18.43	554455	
2024-09	20.17	159	
