month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2012-11	0.48	-52.38	
2012-12	0.47	-50.81	
2013-01	0.54	-6.38	
2013-02	0.56	25.18	
2013-03	0.57	45.49	
2013-04	0.54	28.12	
2013-05	0.54	17.57	
2013-06	0.5	-15.39	
2013-07	0.53	-10.05	
2013-08	0.57	38.92	
2013-09	0.53	24.62	
2013-10	0.51	-14.93	
2013-11	0.48	-50.68	
2013-12	0.48	-58.65	
2014-01	0.54	-26.4	
2014-02	0.68	43.3	
2014-03	0.69	72.49	
2014-04	0.62	67.9	
2014-05	0.58	48.17	
2014-06	0.61	58.79	
2014-07	0.59	45.5	
2014-08	0.64	54.63	
2014-09	0.74	85.46	
2014-10	0.77	89.98	
2014-11	0.71	74.78	
2014-12	0.74	77.33	
2015-01	0.72	61.61	
2015-02	0.72	56.61	
2015-03	0.82	85.47	
2015-04	1	95.83	
2015-05	1.09	94.73	
2015-06	1.59	99.41	
2015-07	1.71	94.25	
2015-08	1.71	90.31	
2015-09	1.71	84.2	
2015-10	1.71	82.67	
2015-11	1.6	56.8	
2015-12	1.42	22.01	
2016-01	1.06	-12.99	
2016-02	1.07	-26.67	
2016-03	1.13	-26.05	
2016-04	1.17	-26.47	
2016-05	1.17	-27.17	
2016-06	1.17	-26.48	
2016-07	1.17	-23.17	
2016-08	1.17	-20.85	
2016-09	1.17	-16.34	
2016-10	1.11	-46.32	
2016-11	1.16	-42.33	
2016-12	1.14	-47.32	
2017-01	1.12	-50.45	
2017-02	1.19	-31.4	
2017-03	1.31	48.84	
2017-04	1.23	49.26	
2017-05	1.22	30.22	
2017-06	1.27	56.74	
2017-07	1.3	66.16	
2017-08	1.32	77.45	
2017-09	1.65	93.54	
2017-10	1.84	97.85	
2017-11	2.14	97.97	
2017-12	2.09	86.27	
2018-01	2.04	79.63	
2018-02	1.9	59.05	
2018-03	2.07	74.72	
2018-04	2.19	83.53	
2018-05	2.57	95.5	
2018-06	2.27	75.98	
2018-07	2.14	48.74	
2018-08	2.22	54.66	
2018-09	2.23	53.95	
2018-10	1.78	0.45	
2018-11	1.9	-27.76	
2018-12	2.01	-25.4	
2019-01	1.97	-32.59	
2019-02	2.07	-15.77	
2019-03	2.33	28.19	
2019-04	2.87	60.12	
2019-05	2.52	54.24	
2019-06	2.71	67.67	
2019-07	2.93	84.35	
2019-08	2.89	88.8	
2019-09	2.91	84.29	
2019-10	3.07	92.36	
2019-11	3.28	96.77	
2019-12	3.27	90.91	
2020-01	3.12	74.16	
2020-02	3.05	54.2	
2020-03	3.18	68.55	
2020-04	3.78	91.07	
2020-05	4.47	97.77	
2020-06	5.25	98.88	
2020-07	6.48	98.37	
2020-08	7.64	91.03	
2020-09	5.85	68.59	
2020-10	5.66	57.87	
2020-11	4.86	26.83	
2020-12	4.03	-5.01	
2021-01	3.98	-24.91	
2021-02	5.03	-2.56	
2021-03	4.54	-14.44	
2021-04	5.43	13.26	
2021-05	6.85	50.84	
2021-06	6.64	54.51	
2021-07	7.36	62.99	
2021-08	8.82	75.12	
2021-09	7.47	65.62	
2021-10	6.14	38.62	
2021-11	6.12	20.37	
2021-12	6.51	26.71	
2022-01	5.76	-12.59	
2022-02	5.21	-41.01	
2022-03	5.29	-49.3	
2022-04	5.72	-39.43	
2022-05	5.15	-75.52	
2022-06	4.91	-83.16	
2022-07	4.82	-86.78	
2022-08	4.53	-91.19	
2022-09	4.19	-97.24	
2022-10	4.11	-91.29	
2022-11	4.55	-68.55	
2022-12	4.22	-81.58	
2023-01	4.21	-85.6	
2023-02	4.11	-90.31	
2023-03	3.94	-93.25	
2023-04	3.58	-97.79	
2023-05	3.16	-99.11	
2023-06	2.84	-99.33	
2023-07	2.8	-91.33	
2023-08	2.7	-90.88	
2023-09	2.49	-95.04	
2023-10	2.46	-90.86	
2023-11	2.52	-81.98	
2023-12	2.4	-89.8	
2024-01	2.16	-96.88	
2024-02	1.85	-95.15	
2024-03	1.83	-92.48	
2024-04	1.54	-98.53	
2024-05	1.51	-93.84	
2024-06	1.28	-99.34	
2024-07	1.18	-95.73	
2024-08	1.16	-92.09	
2024-09	1.11	-94.69	
2024-10	1.61	-40.63	
2024-11	1.61	-18.49	
2024-12	1.43	-27.84	
2025-01	1.21	-56.9	
