month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2001-12	16.07	-75.45	
2002-01	14.13	-90	
2002-02	14.22	-88.19	
2002-03	15.92	-61.22	
2002-04	16.52	-29.63	
2002-05	15.22	-44.55	
2002-06	15.11	-64.99	
2002-07	17.33	10.13	
2002-08	15.84	20.01	
2002-09	12.22	-59.35	
2002-10	10.89	-92.26	
2002-11	10.66	-93.41	
2002-12	9.96	-97.81	
2003-01	9.83	-92.3	
2003-02	9.96	-85.83	
2003-03	10.16	-80.19	
2003-04	11.92	-36.07	
2003-05	13.43	-2.98	
2003-06	12.46	0.43	
2003-07	11.71	-9.74	
2003-08	10.87	-37.63	
2003-09	9.91	-61.45	
2003-10	9.34	-70.83	
2003-11	9.17	-71.43	
2003-12	10.07	-44.28	
2004-01	11.41	-5.77	
2004-02	11.62	13.79	
2004-03	10.89	2.76	
2004-04	10.35	-20.01	
2004-05	9.39	-61.67	
2004-06	8.94	-76.22	
2004-07	9.19	-70.13	
2004-08	8.65	-84.5	
2004-09	8.68	-79.42	
2004-10	7.85	-91.24	
2004-11	7.49	-91.56	
2004-12	7.17	-97.55	
2005-01	7.05	-92.41	
2005-02	7.89	-63.39	
2005-03	7.25	-73.6	
2005-04	7.17	-79.24	
2005-05	6.87	-93.49	
2005-06	7.21	-69.47	
2005-07	7.81	-23.72	
2005-08	8.43	23.37	
2005-09	8.51	40.94	
2005-10	8.45	42.13	
2005-11	8.44	48.42	
2005-12	9.3	82.31	
2006-01	10.7	92.08	
2006-02	11.5	93.24	
2006-03	10.84	84.6	
2006-05	10.02	73.56	
2006-06	9.5	57.65	
2006-07	9.47	44.64	
2006-08	9.33	21.78	
2006-09	10.33	58.93	
2006-10	12.82	83.25	
2006-11	15.02	95.39	
2006-12	17.74	99.19	
2007-01	23.56	99.02	
2007-02	23.72	93.63	
2007-03	24.49	92.74	
2007-04	28.7	96.6	
2007-05	28.98	91.28	
2007-06	34.96	99.06	
2007-07	37.77	96.31	
2007-08	46.91	99.15	
2007-09	51.29	91.88	
2007-10	54.95	96.03	
2007-11	52.33	83.64	
2007-12	51.03	73.44	
2008-01	54.02	78.9	
2008-02	45.99	44.94	
2008-03	35.3	-4.15	
2008-04	32.98	-26.19	
2008-05	29.15	-47.23	
2008-06	25.26	-64.38	
2008-07	22.27	-76.44	
2008-08	21.84	-84.44	
2008-09	16.7	-93.7	
2008-10	12.91	-95.27	
2008-11	13.46	-88.82	
2008-12	13.77	-82.41	
2009-01	15.07	-67.56	
2009-02	17.26	-44.24	
2009-03	19.57	-16.4	
2009-04	22.04	9.57	
2009-05	24.99	31.72	
2009-06	23.69	32.67	
2009-07	25	48.21	
2009-08	22.87	40.09	
2009-09	20.11	4.1	
2009-10	21.89	6.19	
2009-11	23.26	30.57	
2009-12	21.59	-10.05	
2010-01	20.4	-44.73	
2010-02	19.63	-60.14	
2010-03	21.8	-32.85	
2010-04	21.71	-10.76	
2010-05	19.23	-72.37	
2010-06	15.57	-88.44	
2010-07	14.35	-84.21	
2010-08	14.33	-88.72	
2010-09	13.42	-95.44	
2010-10	14.58	-80.64	
2010-11	13.66	-80.36	
2010-12	12.71	-96.78	
2011-01	12.89	-89.42	
2011-02	12.83	-83.1	
2011-03	13.29	-64.71	
2011-04	14.61	-21.18	
2011-05	13.87	-17.09	
2011-06	10.17	-68.96	
2011-07	9.81	-90.94	
2011-08	9.16	-95.88	
2011-09	8.94	-93.96	
2011-10	8.94	-88.73	
2011-11	8.96	-83.73	
2011-12	8.6	-95.62	
2012-01	9.01	-74.52	
2012-02	9.34	-45.4	
2012-03	9.27	-26.95	
2012-04	9.12	-35.87	
