month	ct_avg_Tdx收盘价	股东人数
2012-04	20.1	26787	
2012-06	19.06	7558	
2012-09	16.05	6823	
2012-12	14.37	7307	
2013-03	16.23	6353	
2013-06	8.95	8141	
2013-09	9.53	7504	
2013-12	10.98	6843	
2014-03	14.96	4502	
2014-06	13.66	4249	
2014-09	16.08	6509	
2014-12	10.55	12083	
2015-03	12.04	9100	
2015-06	27.28	6686	
2015-09	10.65	7918	
2015-12	20.05	6496	
2016-03	12.85	7657	
2016-09	13.59	7619	
2016-12	23.61	11184	
2017-03	35.66	5970	
2017-06	36.95	4898	
2017-09	42.82	5902	
2017-12	53.1	5149	
2018-03	74.99	6118	
2018-06	64.86	7345	
2018-09	43.19	16893	
2018-12	42.96	18518	
2019-03	57.6	17498	
2019-06	33.56	17819	
2019-09	44.13	21413	
2019-12	48.22	18050	
2020-03	58.93	20724	
2020-06	60.33	22961	
2020-09	53.2	29181	
2020-12	51.72	29921	
2021-03	38.88	34066	
2021-06	39.35	30679	
2021-09	35.22	31945	
2021-12	40.59	26523	
2022-03	34.67	26520	
2022-06	32.22	31242	
2022-09	27.85	38167	
2022-12	27.77	36091	
2023-03	41.22	41093	
2023-06	132.41	74987	
2023-09	106.43	71193	
2023-12	109.77	66789	
2024-03	166.58	72919	
2024-06	140.3	68996	
2024-09	113.41	79334	
