month	ct_avg_Tdx收盘价	人均持股
2012-04	20.1	500	
2012-06	19.06	1772	
2012-09	16.05	2443	
2012-12	14.37	2281	
2013-03	16.23	2624	
2013-06	8.95	5142	
2013-09	9.53	5578	
2013-12	10.98	6117	
2014-03	14.96	9298	
2014-06	13.66	9852	
2014-09	16.08	9613	
2014-12	10.55	9321	
2015-03	12.04	12377	
2015-06	27.28	32308	
2015-09	10.65	27281	
2015-12	20.05	33253	
2016-03	12.85	28211	
2016-09	13.59	28159	
2016-12	23.61	19183	
2017-03	35.66	35937	
2017-06	36.95	43803	
2017-09	42.82	36600	
2017-12	53.1	41667	
2018-03	74.99	35068	
2018-06	64.86	29210	
2018-09	43.19	12919	
2018-12	42.96	11778	
2019-03	57.6	12445	
2019-06	33.56	17109	
2019-09	44.13	16369	
2019-12	48.22	19407	
2020-03	58.93	16917	
2020-06	60.33	17336	
2020-09	53.2	23294	
2020-12	51.72	22726	
2021-03	38.88	20012	
2021-06	39.35	22214	
2021-09	35.22	21496	
2021-12	40.59	24883	
2022-03	34.67	24886	
2022-06	32.22	23912	
2022-09	27.85	19607	
2022-12	27.77	20728	
2023-03	41.22	18205	
2023-06	132.41	10004	
2023-09	106.43	10538	
2023-12	109.77	11207	
2024-03	166.58	10265	
2024-06	140.3	16171	
2024-09	113.41	14064	
