month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2018-04	1.6	0.6	
2018-05	1.67	0.67	
2018-06	1.36	0.35	
2018-07	1.34	0.33	
2018-08	1.31	0.28	
2018-09	1.32	0.28	
2018-10	1.29	0.25	
2018-11	1.38	0.33	
2018-12	1.42	0.35	
2019-01	1.48	0.41	
2019-02	1.58	0.49	
2019-03	1.58	0.48	
2019-04	1.66	0.54	
2019-05	1.42	0.31	
2019-06	1.41	0.29	
2019-07	1.45	0.32	
2019-08	1.39	0.26	
2019-09	1.41	0.27	
2019-10	1.37	0.22	
2019-11	1.45	0.28	
2019-12	1.56	0.37	
2020-01	1.7	0.48	
2020-02	1.69	0.46	
2020-03	1.54	0.32	
2020-04	1.5	0.27	
2020-05	1.55	0.3	
2020-06	1.58	0.32	
2020-07	1.75	0.45	
2020-08	2.01	0.63	
2020-09	1.95	0.57	
2020-10	1.97	0.58	
2020-11	1.99	0.57	
2020-12	2.19	0.7	
2021-01	2.45	0.88	
2021-02	2.28	0.73	
2021-03	2.23	0.66	
2021-04	2.14	0.59	
2021-05	1.96	0.44	
2021-06	1.96	0.42	
2021-07	2.14	0.54	
2021-08	3.35	1.36	
2021-09	3.54	1.46	
2021-10	3.42	1.33	
2021-11	3.48	1.32	
2021-12	3.31	1.18	
2022-01	3.15	1.05	
2022-02	2.92	0.87	
2022-03	2.82	0.78	
2022-04	2.15	0.35	
2022-05	2.21	0.38	
2022-06	2.3	0.42	
2022-07	2.39	0.47	
2022-08	2.27	0.38	
2022-09	1.85	0.12	
2022-10	1.76	0.06	
2022-11	1.85	0.11	
2022-12	1.82	0.08	
2023-01	2.02	0.2	
2023-02	2	0.18	
2023-03	1.82	0.07	
2023-04	1.73	0.01	
2023-05	1.76	0.03	
2023-06	1.73	0.01	
2023-07	1.8	0.05	
2023-08	1.73	0.01	
2023-09	1.57	-0.09	
2023-10	1.5	-0.13	
2023-11	1.51	-0.12	
2023-12	1.38	-0.19	
2024-01	1.35	-0.21	
2024-02	1.26	-0.26	
2024-03	1.37	-0.19	
2024-04	1.3	-0.24	
2024-05	1.4	-0.18	
2024-06	1.33	-0.22	
2024-07	1.26	-0.26	
2024-08	1.22	-0.29	
2024-09	1.29	-0.25	
2024-10	1.46	-0.15	
2024-11	1.55	-0.1	
2024-12	1.54	-0.1	
2025-01	1.46	-0.16	
2025-02	1.47	-0.15	
