month	ct_avg_Tdx收盘价	股东人数
2010-03	23.53	33738	
2010-06	19.2	32683	
2010-09	21.2	26588	
2010-12	23.43	22796	
2011-03	20.92	24629	
2011-06	17.23	25959	
2011-09	16.51	24130	
2011-12	13.16	25214	
2012-03	15.86	23865	
2012-06	15.75	22569	
2012-09	14.97	22064	
2012-12	17.06	21141	
2013-03	19.44	18607	
2013-06	20.33	15953	
2013-09	22.07	14402	
2013-12	24.41	13516	
2014-03	25.69	13637	
2014-06	21.34	13335	
2014-09	25.53	13124	
2014-12	31.06	12064	
2015-03	35.88	13691	
2015-12	25.73	42096	
2016-03	18.81	40637	
2016-06	18.81	36803	
2016-09	23.01	44345	
2016-12	21.31	39805	
2017-03	20.14	40242	
2017-06	19.4	35628	
2017-09	20.59	30310	
2017-12	25.05	30128	
2018-03	25.1	32322	
2018-06	23.11	28738	
2018-09	22.18	25788	
2018-12	23.53	26438	
2019-03	26.29	29636	
2019-06	23.47	30299	
2019-09	22.85	36378	
2019-12	25.2	30033	
2020-03	24.89	41023	
2020-06	25.47	35361	
2020-09	30.93	31852	
2020-12	34.75	40817	
2021-03	35.49	49293	
2021-06	31.15	51776	
2021-09	55.32	71730	
2021-12	51.8	68693	
2022-03	44.39	68223	
2022-06	35.96	88362	
2022-09	28.67	120168	
2022-12	28.1	106289	
2023-03	28.18	110663	
2023-06	26.8	112023	
2023-09	23.89	112462	
2023-12	21	109746	
2024-03	20.94	105025	
2024-06	20.22	103541	
2024-09	19.07	100550	
