month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2008-09	5.41	-85.49	
2008-10	4.74	-89.24	
2008-11	3.94	-89.24	
2008-12	4.44	-82.91	
2009-01	4.34	-81.25	
2009-02	5.01	-58.35	
2009-03	5.09	-49.88	
2009-04	6.67	-11.1	
2009-05	6.63	0.65	
2009-06	6.62	13.52	
2009-07	8.24	40.95	
2009-08	8.41	46.74	
2009-09	7.97	50.97	
2009-10	7.85	47.88	
2009-11	8.37	59.48	
2009-12	9.15	70.13	
2010-01	10.2	78.26	
2010-02	10.81	89.41	
2010-03	12.01	95.02	
2010-04	13.4	97.37	
2010-05	11.24	74.73	
2010-06	10.86	60.27	
2010-07	11.26	57.75	
2010-08	11.93	73.5	
2010-09	11.79	64.9	
2010-10	14.9	90	
2010-11	13.91	83.77	
2010-12	12.95	71.16	
2011-01	12.25	47.86	
2011-02	11.95	14.64	
2011-03	11.48	-11.49	
2011-04	11.16	-30.17	
2011-05	10.38	-46.47	
2011-06	9.37	-60.8	
2011-07	10.08	-57.61	
2011-08	9.31	-80.47	
2011-09	8.49	-93.88	
2011-10	7.93	-94.87	
2011-11	7.78	-91.54	
2011-12	6.33	-98.01	
2012-01	6.67	-85.71	
2012-02	6.77	-81.65	
2012-03	6.64	-80.03	
2012-04	6.13	-90.77	
2012-05	6.28	-87.8	
2012-06	6.13	-90.6	
2012-07	6.24	-79.46	
2012-08	5.41	-97.32	
2012-09	4.82	-96.16	
2012-10	5.02	-84.38	
2012-11	4.76	-92.53	
2012-12	5.35	-68.71	
2013-01	5.87	-26.43	
2013-02	5.78	-13.27	
2013-03	5.59	-23.81	
2013-04	5.29	-40.97	
2013-05	5.44	-30.19	
2013-06	4.74	-61.98	
2013-07	3.97	-85.71	
2013-08	4.02	-82.1	
2013-09	4.18	-67.76	
2013-10	4.01	-83.68	
2013-11	4.01	-82.95	
2013-12	4.03	-68.87	
2014-01	3.78	-91.45	
2014-02	3.79	-88.11	
2014-03	3.54	-97.7	
2014-04	3.46	-95.15	
2014-05	3.32	-97.63	
2014-06	3.27	-95.76	
2014-07	3.39	-75.12	
2014-08	3.63	-37.46	
2014-09	3.82	-4.63	
2014-10	4.17	25.94	
2014-11	4.85	51.92	
2014-12	7.12	79.12	
2015-01	8.45	89.33	
2015-02	7.33	80.48	
2015-03	8.65	88.43	
2015-04	11.08	98.94	
2015-05	11.68	92.05	
2015-06	13.04	96.78	
2015-07	13.1	95.24	
2015-08	10.18	68.28	
2015-09	7.87	23.35	
2015-10	8.72	16.07	
2015-11	9.19	17.22	
2015-12	8.57	-10.95	
2016-01	7.29	-39.24	
2016-02	6.8	-46.61	
2016-03	6.69	-60.68	
2016-04	7.06	-56.88	
2016-05	7.3	-46.3	
2016-06	7.01	-65.54	
2016-07	7.67	-29.72	
2016-08	7.89	8.27	
2016-09	7.42	-15.09	
2016-10	7.46	-19.2	
2016-11	7.62	3.69	
2016-12	7.35	-4.67	
2017-01	7.47	-17.06	
2017-02	7.66	20.24	
2017-03	8.18	62.34	
2017-04	9.15	79.66	
2017-05	9.4	83.84	
2017-06	10	86.89	
2017-07	9.22	69.68	
2017-08	9	57.88	
2017-09	9.02	49.45	
2017-10	8.91	29.41	
2017-11	10.48	76.34	
2017-12	11.51	92.18	
2018-01	12.14	92.53	
2018-02	13.35	96.96	
2018-03	12.42	82.59	
2018-04	11.51	60.52	
2018-05	11.56	50.61	
2018-06	10.83	29.46	
2018-07	7.97	-29.83	
2018-08	7.43	-52.91	
2018-09	7.61	-58.08	
2018-10	7.23	-70.49	
2018-11	8.07	-56.25	
2018-12	8.19	-45.45	
2019-01	7.94	-49.11	
2019-02	9.01	-15.18	
2019-03	9.75	19.13	
2019-04	10.76	44.35	
2019-05	8.68	10.54	
2019-06	9.08	9.12	
2019-07	9.23	24.73	
2019-08	8.01	-24.8	
2019-09	8.31	-38.57	
2019-10	8.19	-50.94	
2019-11	8.58	-35.33	
2019-12	8.9	-16.48	
2020-01	9.18	16.41	
2020-02	7.89	-48.62	
2020-03	7.27	-79.46	
2020-04	6.78	-91.03	
2020-05	6.67	-92.66	
2020-06	6.74	-87.88	
2020-07	7.12	-66.65	
2020-08	7.17	-49.96	
2020-09	7.51	-23.42	
2020-10	7.09	-37.78	
2020-11	7.51	-16.84	
2020-12	7.61	11.57	
2021-01	7.13	-22.72	
2021-02	7.8	0.48	
2021-03	8.62	64.67	
2021-04	8.89	80.1	
2021-05	8.62	76.09	
2021-06	8.26	58.84	
2021-07	7.33	5.8	
2021-08	6.8	-24.23	
2021-09	7.5	-27.19	
2021-10	8.18	10.99	
2021-11	8.52	41.92	
2021-12	8.5	55.24	
2022-01	9.66	79.18	
2022-02	10.36	80.86	
2022-03	9.49	68.75	
2022-04	9.8	75.38	
2022-05	8.96	48.64	
2022-06	9.98	70.88	
2022-07	10.31	80.27	
2022-08	9.9	70.58	
2022-09	10.41	87.33	
2022-10	10.31	84.26	
2022-11	10.14	66.88	
2022-12	11.01	79.87	
2023-01	10.63	84.04	
2023-02	10.63	74.29	
2023-03	10.82	80.82	
2023-04	10.84	79.42	
2023-05	9.42	7.32	
2023-06	8.28	-46.65	
2023-07	8.79	-54.29	
2023-08	8.95	-67.2	
2023-09	8.3	-86.12	
2023-10	7.59	-90.97	
