month	ct_avg_Tdx收盘价	人均持股
2008-06	9.84	759601	
2008-12	4.44	711053	
2009-03	5.09	706152	
2009-06	6.62	725574	
2009-09	7.97	740078	
2009-12	9.15	766339	
2010-03	12.01	802492	
2010-06	10.86	822877	
2010-12	12.95	917277	
2011-03	11.48	924399	
2011-06	9.37	928685	
2011-09	8.49	936582	
2011-12	6.33	971404	
2012-03	6.64	977858	
2012-06	6.13	980168	
2012-09	4.82	980168	
2012-12	5.35	984398	
2013-03	5.59	998399	
2013-06	4.74	1003670	
2013-09	4.18	1009667	
2013-12	4.03	1018229	
2014-03	3.54	1024631	
2014-06	3.27	1027631	
2014-09	3.82	1040758	
2014-12	7.12	1054468	
2015-12	8.57	1175343	
2016-12	7.35	1197240	
2017-06	10	1225539	
2017-12	11.51	1275561	
2018-06	10.83	1376790	
2018-12	8.19	1387677	
2019-06	9.08	1404767	
2019-12	8.9	1416542	
2020-06	6.74	1428964	
2020-12	7.61	1451235	
2021-06	8.26	1482353	
2021-12	8.5	1500883	
2022-03	9.49	1509822	
2022-06	9.98	1514332	
2022-12	11.01	1529562	
2023-06	8.28	1550351	
2023-12	7.58	1565780	
2024-06	7.39	1584815	
