month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2012-06	1.77	16.07	
2012-07	1.47	-29.02	
2012-08	1.43	-60.87	
2012-09	1.34	-77.41	
2012-10	1.32	-83.38	
2012-11	1.21	-94.24	
2012-12	1.24	-83.12	
2013-01	1.34	-60.63	
2013-02	1.49	-21.84	
2013-03	1.76	20.66	
2013-04	1.7	36.31	
2013-05	1.92	62.09	
2013-06	1.88	63.13	
2013-07	2.15	86.33	
2013-08	2.35	91.96	
2013-09	2.49	95.02	
2013-10	2.88	97.82	
2013-11	2.81	91.79	
2013-12	2.87	91.84	
2014-01	3.72	98.85	
2014-02	4.32	95.53	
2014-03	3.74	80.44	
2014-04	3.51	68.2	
2014-05	3.28	42.5	
2014-06	3.51	55.89	
2014-07	3.85	71.86	
2014-08	3.84	79	
2014-09	3.88	79.72	
2014-10	3.65	50.65	
2014-11	3.26	-2.19	
2014-12	3.44	-8.31	
2015-01	3.67	-13.66	
2015-02	4.31	49.82	
2015-03	4.98	78.73	
2015-04	5.8	93.45	
2015-05	6.47	93.44	
2015-06	6.5	86.73	
2015-07	4.95	54.93	
2015-08	5.31	50.68	
2015-09	3.51	0.58	
2015-10	3.43	-27.26	
2015-11	4.05	-29.98	
2015-12	3.93	-45.22	
2016-01	2.79	-68.71	
2016-02	2.65	-75.77	
2016-03	2.71	-78.03	
2016-04	2.88	-72.01	
2016-05	2.76	-79.59	
2016-06	2.79	-76.96	
2016-07	3.24	-25.72	
2016-08	3.43	2.79	
2016-09	3.51	19.33	
2016-10	3.44	21.99	
2016-11	3.34	17.49	
2016-12	3.12	-7.22	
2017-01	3.02	-29.12	
2017-02	3.1	-32.44	
2017-03	3.3	13.7	
2017-04	3.4	34.23	
2017-05	3.57	49.82	
2017-06	3.93	72.28	
2017-07	3.87	71.9	
2017-08	3.85	74.03	
2017-09	4.43	94.34	
2017-10	4.49	93.33	
2017-11	4.55	90.06	
2017-12	4.4	78.57	
2018-01	4.28	60.8	
2018-02	4.12	28.45	
2018-03	5.17	80.8	
2018-04	5.4	92.06	
2018-05	6	97.69	
2018-06	5.94	89.28	
2018-07	5.97	84.17	
2018-08	6.33	92.16	
2018-09	6.25	83.51	
2018-10	5.29	36.26	
2018-11	5.57	24.31	
2018-12	5.11	-14.69	
2019-01	5.09	-26.5	
2019-02	5.86	10.18	
2019-03	6.31	43.5	
2019-04	6.19	51.02	
2019-05	6.21	52.1	
2019-06	6.61	69.55	
2019-07	7.42	78.92	
2019-08	7.78	92.17	
2019-09	8.23	94.2	
2019-10	7.6	74.75	
2019-11	7.49	61.95	
2019-12	7.51	55.6	
2020-01	8.34	75.78	
2020-02	9.49	93.39	
2020-03	9.49	89.29	
2020-04	10.28	97.58	
2020-05	11.78	97.82	
2020-06	13.77	99.82	
2020-07	16.08	97.59	
2020-08	15.59	87.29	
2020-09	15.68	81.74	
2020-10	17.31	92.3	
2020-11	15.5	70.15	
2020-12	15.76	60.02	
2021-01	18.58	90.85	
2021-02	17.63	85.06	
2021-03	14	30.01	
2021-04	15.61	20.24	
2021-05	15.81	22.42	
2021-06	15.73	16.11	
2021-07	15.27	-14.73	
2021-08	13.99	-48.86	
2021-09	13.97	-61.7	
2021-10	15.31	-35.27	
2021-11	14.83	-29.71	
2021-12	14.64	-39.17	
2022-01	13.89	-67.25	
2022-02	12.76	-83.98	
2022-03	11.06	-92.47	
2022-04	10.7	-93.94	
2022-05	10.64	-92.72	
2022-06	12.12	-63.27	
2022-07	11.19	-69.09	
2022-08	10.93	-75.54	
2022-09	10.64	-85.8	
2022-10	10.47	-82.25	
2022-11	11.48	-49.72	
2022-12	12.87	12.42	
2023-01	14.3	47.1	
2023-02	14.04	55.98	
2023-03	14.51	71.82	
2023-04	14.92	78.71	
2023-05	11.76	21.16	
2023-06	11.43	-12.68	
2023-07	9.54	-44.34	
2023-08	9.08	-58.81	
2023-09	7.85	-74.69	
2023-10	6.58	-86.4	
2023-11	6.38	-87.66	
2023-12	5.67	-98	
2024-01	4.64	-99.55	
2024-02	3.95	-95.53	
2024-03	4.14	-88.9	
2024-04	3.4	-97.72	
2024-05	3.89	-81.2	
2024-06	3.38	-93.28	
2024-07	3.14	-91.42	
2024-08	3.21	-88.84	
2024-09	3.18	-88.82	
2024-10	4.63	-22.37	
2024-11	4.33	-4.42	
2024-12	4.06	2.43	
2025-01	3.46	-30.36	
