month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2018-09	28.29	0.01	
2018-10	23.95	-0.13	
2018-11	25.21	-0.08	
2018-12	23.14	-0.14	
2019-01	23.03	-0.14	
2019-02	26.53	0.01	
2019-03	28.56	0.1	
2019-04	28	0.09	
2019-05	27.95	0.1	
2019-06	29.73	0.19	
2019-07	33.34	0.35	
2019-08	34.98	0.43	
2019-09	36.98	0.51	
2019-10	34.16	0.39	
2019-11	33.68	0.37	
2019-12	33.77	0.38	
2020-01	37.5	0.53	
2020-02	42.64	0.73	
2020-03	42.63	0.73	
2020-04	46.21	0.87	
2020-05	52.88	1.12	
2020-06	61.78	1.44	
2020-07	72.11	1.8	
2020-08	69.93	1.68	
2020-09	70.32	1.65	
2020-10	77.64	1.87	
2020-11	69.54	1.53	
2020-12	70.72	1.52	
2021-01	83.35	1.91	
2021-02	79.08	1.7	
2021-03	62.83	1.11	
2021-04	70.03	1.31	
2021-05	70.69	1.29	
2021-06	70.29	1.24	
2021-07	68.27	1.14	
2021-08	62.52	0.94	
2021-09	62.43	0.91	
2021-10	68.45	1.07	
2021-11	66.27	0.98	
2021-12	65.45	0.93	
2022-01	62.08	0.81	
2022-02	57.04	0.65	
2022-03	50.17	0.44	
2022-04	47.81	0.36	
2022-05	47.32	0.34	
2022-06	53.82	0.52	
2022-07	49.72	0.4	
2022-08	48.56	0.37	
2022-09	47.24	0.32	
2022-10	46.51	0.3	
2022-11	50.99	0.41	
2022-12	57.14	0.57	
2023-01	63.53	0.73	
2023-02	62.36	0.68	
2023-03	64.44	0.72	
2023-04	66.26	0.75	
2023-05	42.57	0.12	
2023-06	35.97	-0.06	
2023-07	30.05	-0.21	
2023-08	28.6	-0.25	
2023-09	24.71	-0.35	
2023-10	20.72	-0.45	
2023-11	20.07	-0.47	
2023-12	17.84	-0.53	
2024-01	14.62	-0.61	
2024-02	12.45	-0.67	
2024-03	13.03	-0.65	
2024-04	10.72	-0.71	
2024-05	12.24	-0.67	
2024-06	10.58	-0.72	
2024-07	9.82	-0.74	
2024-08	10.04	-0.73	
2024-09	9.96	-0.73	
2024-10	14.51	-0.61	
2024-11	13.56	-0.64	
2024-12	12.7	-0.66	
2025-01	10.84	-0.71	
