month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2002-12	14.4	-94.8	
2003-01	14.01	-91.78	
2003-02	14.47	-78.27	
2003-03	14.27	-83.04	
2003-04	14.48	-71.96	
2003-05	14.3	-71.43	
2003-06	12.34	-84.06	
2003-07	10.87	-98.6	
2003-08	10.19	-98.39	
2003-09	9.97	-94.94	
2003-10	9.66	-94.2	
2003-11	10.84	-64.69	
2003-12	11.03	-48.02	
2004-01	12.26	-15.66	
2004-02	12.97	10.45	
2004-03	13.21	27.56	
2004-04	14.28	47.69	
2004-05	14.51	58.27	
2004-06	11.94	28.49	
2004-07	11.34	-12.5	
2004-08	11.45	-32.47	
2004-09	11.78	-31.37	
2004-10	12.59	2.4	
2004-11	13.36	39.53	
2004-12	13.04	47.28	
2005-01	12.81	42.81	
2005-02	13.29	60.78	
2005-03	14.95	73.84	
2005-04	18.02	84.95	
2005-05	18.85	88.66	
2005-06	17.69	77.72	
2005-07	17.17	70.49	
2005-08	17.78	77.99	
2005-09	20.24	92.82	
2005-10	21.52	93.92	
2005-11	21.21	87.18	
2005-12	20.85	79.55	
2006-01	22.88	94.03	
2006-02	27.68	99.49	
2006-03	28.38	98.21	
2006-04	32.97	98.45	
2006-05	34.91	90.77	
2006-06	34.91	87.66	
2006-07	35.36	84.44	
2006-08	31.77	59.28	
2006-09	34.17	66.03	
2006-10	34.47	72.27	
2006-11	38.07	81.54	
2006-12	45.73	95.94	
2007-01	60.4	98.66	
2007-02	60.87	90.59	
2007-03	55.1	78.41	
2007-04	57.24	80.8	
2007-05	58.76	80.06	
2007-06	62.52	89.41	
2007-07	58.68	68.26	
2007-08	67.06	93.63	
2007-09	63.22	78.95	
2007-10	73.45	94.2	
2007-11	69.83	83.36	
2007-12	78.48	95.09	
2008-01	85.76	95.9	
2008-02	86.57	90.71	
2008-03	79.29	71.85	
2008-04	74.7	45.49	
2008-05	80.14	63.08	
2008-06	71.01	19.6	
2008-07	71.07	-10.79	
2008-08	68	-32.87	
2008-09	54.76	-56.35	
2008-10	46.43	-73.93	
