month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2018-04	7.4	0.07	
2018-05	7.78	0.12	
2018-06	7.14	0.02	
2018-07	6.69	-0.04	
2018-08	6.71	-0.04	
2018-09	6.58	-0.07	
2018-10	5.88	-0.17	
2018-11	5.72	-0.19	
2018-12	5.63	-0.21	
2019-01	5.5	-0.23	
2019-02	5.83	-0.18	
2019-03	6.33	-0.11	
2019-04	6.65	-0.07	
2019-05	6.02	-0.16	
2019-06	6.14	-0.14	
2019-07	5.94	-0.16	
2019-08	5.49	-0.22	
2019-09	5.84	-0.17	
2019-10	5.99	-0.15	
2019-11	6.19	-0.12	
2019-12	6.35	-0.09	
2020-01	6.79	-0.03	
2020-02	7.09	0.01	
2020-03	6.56	-0.06	
2020-04	6.05	-0.13	
2020-05	5.78	-0.17	
2020-06	5.54	-0.21	
2020-07	5.93	-0.15	
2020-08	5.85	-0.16	
2020-09	5.55	-0.2	
2020-10	5.43	-0.22	
2020-11	5.98	-0.14	
2020-12	5.93	-0.15	
2021-01	5.92	-0.15	
2021-02	6.09	-0.12	
2021-03	6.72	-0.03	
2021-04	6.61	-0.04	
2021-05	6.52	-0.06	
2021-06	7.43	0.08	
2021-07	8.85	0.28	
2021-08	10.53	0.52	
2021-09	12.72	0.83	
2021-10	10.68	0.54	
2021-11	10.5	0.51	
2021-12	12.21	0.75	
2022-01	10.98	0.57	
2022-02	10.7	0.52	
2022-03	9.52	0.35	
2022-04	9.43	0.33	
2022-05	9.18	0.29	
2022-06	9.8	0.37	
2022-07	10.22	0.43	
2022-08	9.2	0.28	
2022-09	8.75	0.21	
2022-10	7.95	0.1	
2022-11	7.94	0.09	
2022-12	8.49	0.16	
2023-01	8.39	0.14	
2023-02	8.89	0.21	
2023-03	10.02	0.36	
2023-04	10.06	0.36	
2023-05	9.31	0.26	
2023-06	8.26	0.11	
2023-07	8.35	0.13	
2023-08	8.16	0.11	
2023-09	7.78	0.06	
2023-10	7.39	0.01	
2023-11	6.89	-0.05	
2023-12	6.32	-0.13	
2024-01	6.25	-0.14	
2024-02	6.53	-0.1	
2024-03	6.86	-0.05	
2024-04	6.86	-0.05	
2024-05	7.89	0.09	
2024-06	8.17	0.12	
2024-07	7.6	0.04	
2024-08	7.09	-0.03	
2024-09	6.66	-0.09	
2024-10	8.18	0.11	
2024-11	8.35	0.13	
2024-12	8.25	0.11	
2025-01	7.49	0.01	
