month	ct_avg_Tdx收盘价	人均持股
1995-12	3.47	162431	
1997-12	6.74	1603	
1998-12	6.88	42089	
1999-12	7.02	3395	
2000-12	11.61	23751	
2001-12	9.27	7145	
2002-06	9.97	7867	
2002-09	10.33	7781	
2002-12	8.76	7802	
2003-03	8.72	7911	
2003-06	9.48	8018	
2003-09	8.02	8218	
2003-12	7.07	8218	
2004-03	8.48	9235	
2004-06	8.18	9073	
2004-09	6.85	9166	
2004-12	7.41	8920	
2005-03	7.64	9248	
2005-06	5.56	8867	
2005-09	5.6	9032	
2005-12	4.51	9026	
2006-03	5.01	9508	
2006-06	6.46	9581	
2006-12	6.21	10812	
2007-03	10.84	9424	
2007-06	23.64	10287	
2007-09	32.6	9384	
2007-12	33.74	9333	
2008-03	30.27	8644	
2008-06	18.11	8594	
2008-09	15.18	8937	
2008-12	17.13	9551	
2009-03	19.68	10039	
2009-06	26.51	10661	
2009-09	29.02	10979	
2009-12	38.47	10395	
2010-03	39.97	11337	
2010-06	40.64	12312	
2010-09	42.49	12779	
2010-12	40.67	14091	
2011-03	37.33	13748	
2011-06	27.01	13855	
2011-09	25.11	12950	
2011-12	22.47	12928	
2012-03	21.63	13638	
2012-06	26.17	13527	
2012-09	27.14	13500	
2012-12	32.83	15816	
2013-03	45.91	18527	
2013-06	40.36	6997	
2013-09	40.73	6701	
2013-12	37.91	21683	
2014-03	46.06	55996677	
2014-06	47.09	37331118	
2014-09	50.35	37331118	
2014-12	49.75	37331118	
2015-03	54.31	37331118	
2015-12	52.36	36397840	
2016-03	42.15	36397840	
2016-06	44.46	36397840	
2016-09	52.56	29118272	
2016-12	57.75	29118272	
2017-03	55.06	24265227	
2017-06	65.4	18198920	
2017-09	49.23	18926877	
2017-12	67.07	21029863	
2018-03	73.19	21029863	
2018-06	59.5	20504117	
2018-09	35.34	20504117	
2018-12	28.11	18926877	
2019-03	35.33	14473494	
2019-06	30.88	12302470	
2019-09	27.86	14539283	
2019-12	31.07	13327676	
2020-03	36.91	13907140	
2020-06	44.43	6961716.5	
2020-07	50.82	14109.5	
2020-09	48.46	13907140	
2020-11	45.51	11638	
2020-12	42.92	6959085	
2021-02	36.85	9392	
2021-03	38.46	13907140	
2021-05	49.2	11889	
2021-06	49.42	6531176	
2021-08	40.83	10173	
2021-09	39.91	6530686.5	
2021-11	36.12	8685	
2021-12	37.9	13051484	
2022-01	39.11	9657.67	
2022-02	37.68	9629	
2022-03	38.14	4182825.67	
2022-06	34.58	12909634	
2022-09	30.75	12909634	
2022-12	34.75	13470922	
2023-03	35.22	13470922	
2023-06	38.83	13470922	
2023-09	35.39	14083237	
2023-12	34.35	7383298.5	
2024-03	38.33	14753867	
2024-06	38.9	14621544	
2024-09	36.36	14621544	
