month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
1995-11	3.72	-75.79	
1995-12	3.47	-88.35	
1996-01	3.2	-93.18	
1996-02	3.19	-90.25	
1996-03	3.32	-76.88	
1996-04	3.68	-47.04	
1996-05	4.33	7.75	
1996-06	4.84	41.43	
1996-07	6.46	81.21	
1996-08	7.93	87.09	
1996-09	8.15	88.39	
1996-10	9.17	97.23	
1996-11	11.03	97.92	
1996-12	10.67	86.48	
1997-01	9.69	69.84	
1997-02	10.66	84.11	
1997-03	12.09	92.94	
1997-04	13.99	97	
1997-05	13.77	87.14	
1997-06	12.43	69.51	
1997-07	10.46	26.87	
1997-08	10.17	-0.64	
1997-09	7.74	-30.97	
1997-10	7.64	-40.36	
1997-11	7.93	-43.79	
1997-12	6.74	-72.56	
1998-01	6.98	-79.35	
1998-02	6.98	-76.91	
1998-03	6.51	-90.06	
1998-04	7.86	-48.38	
1998-05	9.33	-0.54	
1998-06	8.9	16.52	
1998-07	8	-5.36	
1998-08	7.57	-17.39	
1998-09	7.59	-33.52	
1998-10	8.29	12.59	
1998-11	7.89	10.67	
1998-12	6.88	-49.26	
1999-01	6.5	-69.64	
1999-02	6.04	-77.81	
1999-03	6.27	-78.38	
1999-04	6.24	-82.96	
1999-05	5.83	-92.1	
1999-06	7.37	-42.26	
1999-07	8.38	13.6	
1999-08	8.34	37.01	
1999-09	8.53	55.4	
1999-10	7.77	39.01	
1999-11	7.54	25.69	
1999-12	7.02	0.94	
2000-01	6.63	-36.56	
2000-02	7.37	-24.03	
2000-03	7.41	-14.09	
2000-04	8.89	43.61	
2000-05	9	61.8	
2000-06	9.75	80.56	
2000-07	9.98	79.68	
2000-08	10.06	86.92	
2000-09	10.35	88.82	
2000-10	9.55	59.45	
2000-11	10.37	77.35	
2000-12	11.61	95.71	
2001-01	13.37	96.68	
2001-02	11.94	82.54	
2001-03	12.42	85.71	
2001-04	13.52	94.17	
2001-05	13.1	85.4	
2001-06	12.63	62.88	
2001-07	12.17	42.05	
2001-08	10.31	-4.08	
2001-09	10.44	-25.94	
2001-10	8.75	-55.06	
2001-11	8.89	-61.28	
2001-12	9.27	-64.92	
2002-01	8.07	-84.92	
2002-02	8.7	-78.21	
2002-03	9.75	-49.79	
2002-04	11.5	-0.17	
2002-05	10.23	-0.84	
2002-06	9.97	-11.84	
2002-07	10.77	28.45	
2002-08	10.51	29.3	
2002-09	10.33	19.42	
2002-10	9.63	-16.17	
2002-11	8.89	-40.69	
2002-12	8.76	-54.67	
2003-01	8.96	-57.37	
2003-02	9.1	-52.98	
2003-03	8.72	-73.94	
2003-04	9.95	-25.73	
2003-05	10.07	4.02	
2003-06	9.48	-7.01	
2003-07	9.19	-32.8	
2003-08	8.55	-63.99	
2003-09	8.02	-77.35	
2003-10	7.68	-83.83	
2003-11	6.68	-90.27	
2003-12	7.07	-87	
2004-01	7.7	-73.76	
2004-02	8.94	-21.83	
2004-03	8.48	-13.15	
2004-04	8.99	19.03	
2004-05	8.89	25.28	
2004-06	8.18	5.8	
2004-07	7.59	-41.16	
2004-08	6.8	-64.77	
2004-09	6.85	-64.8	
2004-10	7.65	-41.96	
2004-11	7.75	-25.73	
2004-12	7.41	-41.46	
2005-01	7.39	-53.04	
2005-02	7.84	-17.1	
2005-03	7.64	-8.54	
2005-04	7.6	-13.99	
2005-05	6.44	-69.8	
2005-06	5.56	-87.58	
2005-07	5.01	-88.52	
2005-08	5.37	-79.46	
2005-09	5.6	-70.41	
2005-10	5.12	-83.2	
2005-11	4.75	-94.8	
2005-12	4.51	-90.75	
2006-01	4.98	-70.76	
2006-02	5.01	-61.13	
2006-03	5.01	-52.25	
2006-04	5.24	-16.03	
2006-05	6.22	17.44	
2006-06	6.46	33.22	
2006-12	6.21	32.92	
2007-01	7.54	62.77	
2007-02	9.57	86.8	
2007-03	10.84	92	
2007-04	16.8	96.93	
2007-05	21.66	98.84	
2007-06	23.64	96.62	
2007-07	25.23	94.81	
2007-08	34.79	97.73	
2007-09	32.6	85.22	
2007-10	35.52	92.11	
2007-11	29.86	62.78	
2007-12	33.74	67.54	
2008-01	40.26	88.47	
2008-02	38.64	87.44	
2008-03	30.27	48.75	
2008-04	21.65	13.84	
2008-06	18.11	-7.56	
2008-07	17.96	-31.33	
2008-08	19.29	-38.69	
2008-09	15.18	-71.29	
2008-10	12.87	-89.33	
2008-11	12.99	-81.29	
2008-12	17.13	-52.25	
2009-01	18.42	-33.21	
2009-02	19.78	-14.37	
2009-03	19.68	-5.15	
2009-04	22.54	24.74	
2009-05	26.07	46.85	
2009-06	26.51	60.84	
2009-07	28.43	77.35	
2009-08	27.86	77.81	
2009-09	29.02	84.78	
2009-10	31.66	92.08	
2009-11	38.31	93.83	
2009-12	38.47	90.26	
2010-01	40.91	95.98	
2010-02	41.04	91.07	
2010-03	39.97	79.83	
2010-04	43.97	88.17	
2010-05	44.99	91.12	
2010-06	40.64	68.09	
2010-07	36.17	21.51	
2010-08	38.68	19.85	
2010-09	42.49	42.76	
2010-10	40.97	46.9	
2010-11	42.74	62.18	
2010-12	40.67	35.56	
2011-01	37.28	4.6	
2011-02	35.9	-47.56	
2011-03	37.33	-47.57	
2011-04	35.05	-67.72	
2011-05	31.03	-86.52	
2011-06	27.01	-90.94	
2011-07	29.07	-79.25	
2011-08	28.18	-84.5	
2011-09	25.11	-97.7	
2011-10	22.02	-97.99	
2011-11	23.39	-86.32	
2011-12	22.47	-84.01	
2012-01	19.89	-95.24	
2012-02	21.38	-81.61	
2012-03	21.63	-71.31	
2012-04	20.95	-84.88	
2012-05	23.75	-33.4	
2012-06	26.17	8.48	
2012-07	27.82	31.97	
2012-08	27.55	41.3	
2012-09	27.14	37.59	
2012-10	31.17	67.56	
2012-11	33.49	82.75	
2012-12	32.83	82.48	
2013-01	35.59	89.28	
2013-02	43.16	94.88	
2013-03	45.91	93.03	
2013-04	41.81	79.17	
2013-05	42.74	78.41	
2013-06	40.36	63.76	
2013-07	38.18	37	
2013-08	40.89	45.66	
2013-09	40.73	42.76	
2013-10	41.25	57.54	
2013-11	36.36	-14.07	
2013-12	37.91	-21.79	
2014-01	42.13	19.98	
2014-02	50.54	62.17	
2014-03	46.06	66.5	
2014-04	45.18	64.71	
2014-05	44.03	54.87	
2014-06	47.09	81.15	
2014-07	49.29	86.8	
2014-08	47.93	78.49	
2014-09	50.35	87.44	
2014-10	55.64	95.83	
2014-11	51.78	79.2	
2014-12	49.75	58.14	
2015-01	49.85	50.31	
2015-02	48.99	27.5	
2015-03	54.31	67.74	
2015-04	69.85	93.79	
2015-05	80.26	97.5	
2015-06	83.18	91.07	
2015-07	62.57	60.02	
2015-08	65.81	57.74	
2015-11	49.28	9.06	
2015-12	52.36	-11.3	
2016-01	45.67	-33.44	
2016-02	42.11	-51.07	
2016-03	42.15	-57.07	
2016-04	45.48	-47.63	
2016-05	43.76	-67.9	
2016-06	44.46	-65.09	
2016-07	49.03	-20.15	
2016-08	49.3	-4.15	
2016-09	52.56	24.15	
2016-10	57.24	45.37	
2016-11	58.74	60.67	
2016-12	57.75	65.71	
2017-01	58.08	73.26	
2017-02	57.17	61.16	
2017-03	55.06	35.75	
2017-04	59.04	60.27	
2017-05	60.84	77.54	
2017-06	65.4	95.05	
2017-07	52.52	46.94	
2017-08	49.48	-15.45	
2017-09	49.23	-49.92	
2017-10	60.31	-9.77	
2017-11	68.96	40.62	
2017-12	67.07	67.18	
2018-01	74.28	89.57	
2018-02	68.57	77.14	
2018-03	73.19	86.97	
2018-04	70.47	73.61	
2018-05	70.76	65.46	
2018-06	59.5	14.73	
2018-07	45.98	-35.51	
2018-08	40.11	-62.27	
2018-09	35.34	-75.28	
2018-10	28.88	-87.7	
2018-11	32.31	-81.01	
2018-12	28.11	-90.27	
2019-01	26.26	-90.18	
2019-02	29.92	-73.04	
2019-03	35.33	-41.88	
2019-04	34.5	-27.85	
2019-05	32.8	-27.37	
2019-06	30.88	-44.83	
2019-07	26.5	-64.52	
2019-08	26.52	-74.47	
2019-09	27.86	-71.38	
2019-10	28.36	-57.49	
