month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2021-06	14.01	36.09	
2021-07	14.69	32.91	
2021-08	16.77	68.14	
2021-09	16.9	73.62	
2021-10	14.91	33.04	
2021-11	15.1	15.02	
2021-12	17.51	70.81	
2022-01	16.53	60.95	
2022-02	17.2	71.32	
2022-03	16.27	61.07	
2022-04	14.71	3.9	
2022-05	14.55	-18.37	
2022-06	15.49	-12.84	
2022-07	14.03	-49.92	
2022-08	13.9	-63.55	
2022-09	13.44	-83.93	
2022-10	12.76	-91.18	
2022-11	13.21	-80.92	
2022-12	13.2	-71.92	
2023-01	12.82	-84.43	
2023-02	14.8	-30.54	
2023-03	15.28	14.29	
2023-04	14.02	4.46	
2023-05	12.84	-43.21	
2023-06	12.72	-56.38	
2023-07	13.44	-40.35	
2023-08	13.76	-13.78	
2023-09	14.28	27.32	
2023-10	14.1	33.77	
2023-11	14.46	55.24	
2023-12	14.3	49.57	
2024-01	14.22	45.62	
2024-02	14.29	16.71	
2024-03	15.5	81.04	
2024-04	16.76	92.5	
2024-05	16.83	89.29	
2024-06	16.59	80.92	
2024-07	16.8	86.34	
2024-08	15.11	28.49	
2024-09	15.07	5.26	
2024-10	16.28	41.57	
2024-11	16.14	47.87	
2024-12	16.04	28.45	
2025-01	16.71	68.35	
2025-02	16.85	76.79	
