month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2018-02	125.27	0.23	
2018-03	112.51	0.1	
2018-04	109.86	0.08	
2018-05	130.31	0.27	
2018-06	140.74	0.37	
2018-07	131.45	0.28	
2018-08	113.72	0.11	
2018-09	115.18	0.13	
2018-10	107.7	0.06	
2018-11	96.17	-0.05	
2018-12	98.27	-0.02	
2019-01	95.5	-0.04	
2019-02	106.77	0.08	
2019-03	116.6	0.2	
2019-04	122.03	0.27	
2019-05	115.39	0.21	
2019-06	116.41	0.24	
2019-07	126.03	0.35	
2019-08	107.22	0.17	
2019-09	106.66	0.17	
2019-10	102.63	0.12	
2019-11	99.02	0.09	
2019-12	103.81	0.15	
2020-01	113.59	0.26	
2020-02	101.7	0.13	
2020-03	89.61	0	
2020-04	89.95	0.01	
2020-05	100.74	0.14	
2020-06	107.72	0.22	
2020-07	132.29	0.5	
2020-08	132.29	0.5	
2020-09	133.96	0.53	
2020-10	157.24	0.79	
2020-11	177.68	1.02	
2020-12	207.43	1.33	
2021-01	218.48	1.43	
2021-02	207.55	1.29	
2021-03	167.22	0.83	
2021-04	165.89	0.8	
2021-05	195.59	1.1	
2021-06	213.57	1.26	
2021-07	193.89	1.03	
2021-08	170.65	0.77	
2021-09	169.26	0.73	
2021-10	181.49	0.83	
2021-11	177.66	0.77	
2021-12	176.53	0.74	
2022-01	162.02	0.58	
2022-02	168.79	0.62	
2022-03	149.7	0.43	
2022-04	138.98	0.31	
2022-05	157.68	0.47	
2022-06	170.25	0.57	
2022-07	174.12	0.59	
2022-08	169.39	0.53	
2022-09	151.06	0.35	
2022-10	142.72	0.27	
2022-11	140.9	0.24	
2022-12	158.44	0.38	
2023-01	175.86	0.52	
2023-02	173.91	0.49	
2023-03	166.45	0.41	
2023-04	153.69	0.3	
2023-05	142.52	0.2	
2023-06	137.64	0.15	
2023-07	134.67	0.12	
2023-08	138.14	0.14	
2023-09	135.72	0.12	
2023-10	120.82	-0.01	
2023-11	118.87	-0.03	
2023-12	109.72	-0.1	
2024-01	97.83	-0.2	
2024-02	97.74	-0.21	
2024-03	101.39	-0.18	
2024-04	97.15	-0.22	
2024-05	95.95	-0.23	
2024-06	88.56	-0.29	
2024-07	80.18	-0.36	
2024-08	78.82	-0.37	
2024-09	77.74	-0.38	
2024-10	86.2	-0.31	
2024-11	87.13	-0.3	
2024-12	84.62	-0.33	
2025-01	80.05	-0.36	
2025-02	77.12	-0.39	
