month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2007-06	5.9	2.76	
2007-07	5.02	2.12	
2007-08	5.65	2.42	
2007-09	5.4	2.18	
2007-10	4.75	1.75	
2007-11	4.31	1.45	
2007-12	4.86	1.72	
2008-01	5.09	1.78	
2008-02	4.63	1.49	
2008-03	4.22	1.23	
2008-04	3.19	0.67	
2008-05	3.42	0.77	
2008-06	2.89	0.49	
2008-07	3.1	0.58	
2008-08	2.41	0.22	
2008-09	2.03	0.03	
2008-10	1.82	-0.08	
2008-11	1.72	-0.13	
2008-12	2.01	0.02	
2009-01	1.95	-0.01	
2009-02	2.31	0.17	
2009-03	2.22	0.12	
2009-04	2.29	0.15	
2009-05	2.4	0.21	
2009-06	2.71	0.35	
2009-07	3.09	0.54	
2009-08	2.64	0.31	
2009-09	2.52	0.25	
2009-10	2.73	0.35	
2009-11	3.19	0.57	
2009-12	3.24	0.59	
2010-01	2.89	0.41	
2010-02	2.83	0.37	
2010-03	3	0.44	
2010-04	2.78	0.33	
2010-05	2.43	0.16	
2010-06	2.66	0.26	
2010-07	2.79	0.32	
2010-08	3.03	0.42	
2010-09	3.19	0.48	
2010-10	3.12	0.44	
2010-11	3.19	0.46	
2010-12	2.86	0.31	
2011-01	2.56	0.16	
2011-02	2.62	0.18	
2011-03	2.77	0.24	
2011-04	2.7	0.2	
2011-05	2.48	0.1	
2011-06	2.41	0.06	
2011-07	2.46	0.08	
2011-08	2.45	0.07	
2011-09	2.41	0.04	
2011-10	2.5	0.08	
2011-11	2.62	0.12	
2011-12	2.49	0.06	
2012-01	2.43	0.03	
2012-02	2.56	0.08	
2012-03	2.73	0.14	
2012-04	2.83	0.17	
2012-05	2.9	0.2	
2012-06	2.83	0.16	
2012-07	2.75	0.12	
2012-08	2.72	0.1	
2012-09	2.72	0.1	
2012-10	2.81	0.12	
2012-11	2.78	0.1	
2012-12	2.87	0.13	
2013-01	3.09	0.21	
2013-02	3.14	0.22	
2013-03	3.1	0.19	
2013-04	2.92	0.11	
2013-05	2.92	0.11	
2013-06	2.79	0.05	
2013-07	2.52	-0.06	
2013-08	2.68	0	
2013-09	3.24	0.2	
2013-10	3.08	0.13	
2013-11	2.86	0.04	
2013-12	2.95	0.06	
2014-01	2.7	-0.03	
2014-02	2.74	-0.02	
2014-03	2.63	-0.07	
2014-04	2.67	-0.06	
2014-05	2.77	-0.03	
2014-06	2.64	-0.08	
2014-07	2.77	-0.04	
2014-08	3	0.03	
2014-09	3.11	0.06	
2014-10	3.17	0.07	
2014-11	3.65	0.23	
2014-12	4.05	0.35	
2015-01	4.15	0.37	
2015-02	4.25	0.4	
2015-03	4.46	0.45	
2015-04	4.92	0.59	
2015-05	4.7	0.51	
2015-06	5.1	0.63	
2015-07	3.66	0.17	
2015-08	4.28	0.37	
2015-09	3.76	0.21	
2015-10	4.14	0.33	
2015-11	4.62	0.49	
2015-12	5.09	0.64	
2016-01	4.11	0.33	
2016-02	4.13	0.34	
2016-03	4.19	0.36	
2016-04	4.38	0.43	
2016-05	4.92	0.6	
2016-06	5.28	0.71	
2016-07	5.83	0.89	
2016-08	6.3	1.02	
2016-09	6.23	0.98	
2016-10	6	0.89	
2016-11	5.56	0.73	
2016-12	5.12	0.59	
2017-01	5.1	0.56	
2017-02	5.3	0.61	
2017-03	5.76	0.72	
2017-04	5.85	0.73	
2017-05	5.7	0.67	
2017-06	5.91	0.71	
2017-07	5.78	0.66	
2017-08	5.71	0.62	
2017-09	5.63	0.59	
2017-10	5.36	0.5	
2017-11	5.05	0.4	
2017-12	4.92	0.36	
2018-01	4.9	0.34	
2018-02	4.41	0.2	
2018-03	4.3	0.17	
2018-04	4.01	0.09	
2018-05	4.32	0.17	
2018-06	4.5	0.21	
2018-07	4.29	0.15	
2018-08	4.31	0.15	
2018-09	4.38	0.16	
2018-10	4.24	0.12	
2018-11	4.26	0.12	
2018-12	4.01	0.06	
2019-01	3.93	0.03	
2019-02	4.1	0.07	
2019-03	4.29	0.12	
2019-04	4.42	0.15	
2019-05	4.14	0.07	
2019-06	4.19	0.08	
2019-07	4.8	0.23	
2019-08	4.93	0.26	
2019-09	4.96	0.26	
2019-10	5.26	0.32	
2019-11	5.15	0.29	
2019-12	5.27	0.31	
2020-01	5.11	0.26	
2020-02	4.46	0.1	
2020-03	4.09	0	
2020-04	4.09	0	
2020-05	4.09	-0.01	
2020-06	4.03	-0.03	
2020-07	4.26	0.03	
2020-08	4.25	0.02	
2020-09	4.25	0.02	
2020-10	3.96	-0.05	
2020-11	4.01	-0.05	
2020-12	3.94	-0.07	
2021-01	3.82	-0.1	
2021-02	3.64	-0.14	
2021-03	3.79	-0.11	
2021-04	3.84	-0.1	
2021-05	6.46	0.51	
2021-06	5.88	0.36	
2021-07	5.26	0.21	
2021-08	4.95	0.14	
2021-09	5.31	0.21	
2021-10	4.39	0	
2021-11	4.51	0.02	
2021-12	4.6	0.04	
2022-01	4.54	0.02	
2022-02	4.54	0.02	
2022-03	4.45	-0.01	
2022-04	4.79	0.06	
2022-05	4.77	0.06	
2022-06	4.65	0.02	
2022-07	4.91	0.08	
2022-08	4.75	0.04	
2022-09	4.86	0.06	
2022-10	4.52	-0.02	
2022-11	4.87	0.05	
2022-12	5.28	0.13	
2023-01	5.53	0.18	
