month	ct_avg_Tdx收盘价	人均持股
1999-06	8.04	1955	
1999-12	7.4	1601	
2000-06	10.14	2138	
2000-12	10.5	1756	
2001-06	12.29	1871	
2001-12	9.56	1783	
2002-06	8.55	1797	
2002-09	8.5	1755	
2002-12	6.95	1784	
2003-03	7.16	1813	
2003-06	6.9	1757	
2003-09	6.42	1796	
2003-12	6.19	1829	
2004-03	7.24	1900	
2004-06	6.02	1919	
2004-09	5.79	1976	
2004-12	5.58	1998	
2005-03	5.22	2036	
2005-06	4.74	2073	
2005-09	4.97	2172	
2005-12	4.42	2232	
2006-03	5.32	2234	
2006-06	5.96	3049	
2006-09	7.31	3539	
2006-12	9.06	4236	
2007-03	13.92	4112	
2007-06	23.48	3946	
2007-09	21.42	2931	
2007-12	19.29	2680	
2008-03	16.73	2678	
2008-06	11.34	2645	
2008-09	7.94	2951	
2008-12	7.86	3309	
2009-03	8.68	3038	
2009-06	10.51	15288	
2009-09	9.7	13330	
2009-12	12.49	21728	
2010-03	11.57	20829	
2010-06	10.12	22528	
2010-09	12.11	26627	
2010-12	10.87	24969	
2011-03	10.53	24681	
2011-06	9.07	22171	
2011-09	9.06	24394	
2011-12	9.37	26821	
2012-03	10.27	29062	
2012-06	10.52	30912	
2012-09	10.12	31679	
2012-12	10.67	32083	
2013-03	11.51	33743	
2013-06	10.25	34411	
2013-09	11.89	32726	
2013-12	10.83	34023	
2014-03	9.62	34402	
2014-06	9.65	34711	
2014-09	11.19	36539	
2014-12	14.55	41247	
2015-03	16.04	41067	
2015-06	18.28	35947	
2015-09	13.35	46603	
2015-12	18.08	55895	
2016-03	14.9	56494	
2016-06	18.59	69506	
2016-09	21.89	77448	
2016-12	18.01	53163	
2017-02	18.63	63523	
2017-03	20.22	75142	
2017-06	20.64	83849	
2017-09	19.52	88080	
2017-12	17.03	81641	
2018-03	14.91	69583	
2018-06	15.23	78651	
2018-09	14.82	83606	
2018-12	13.59	80102	
2019-03	14.53	77299	
2019-06	14.09	78424	
2019-09	16.42	83828	
2019-12	17.47	87697	
2020-03	13.54	71373	
2020-06	13.35	68639	
2020-09	13.72	66580	
2020-12	12.71	63724	
2021-03	12.23	66492	
2021-06	18.64	50314	
2021-09	16.78	48609	
2021-12	14.54	49735	
2022-03	14.61	34225	
2022-06	14.38	52506	
2022-09	14.7	60259	
2022-12	15.97	55568	
2023-03	17.47	72186	
2023-06	18.85	71841	
2023-09	19.67	82802	
2023-12	19.86	84638	
2024-03	19.93	80242	
2024-06	23.82	81515	
2024-09	23.83	75305	
