month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2001-01	2.38	82.84	
2001-02	2.35	73.36	
2001-03	2.38	81.17	
2001-04	2.35	71.43	
2001-05	2.32	30.16	
2001-06	2.26	-4.59	
2001-07	2.2	-31.62	
2001-08	2.15	-50.81	
2001-09	1.97	-70.76	
2001-10	1.78	-86.81	
2001-11	1.72	-87.34	
2001-12	1.93	-65.6	
2002-01	1.81	-76.29	
2002-02	1.91	-60.18	
2002-03	1.98	-34.52	
2002-04	1.88	-44.36	
2002-05	1.72	-73.61	
2002-06	1.75	-74.69	
2002-07	1.88	-31.56	
2002-08	1.85	-26.91	
2002-09	1.78	-62.28	
2002-10	1.67	-80.85	
2002-11	1.63	-86.31	
2002-12	1.57	-92.17	
2003-01	1.58	-85.89	
2003-02	1.7	-56.49	
2003-03	1.68	-50.08	
2003-04	1.91	-3	
2003-05	2.19	42.62	
2003-06	2.08	47.92	
2003-07	2.14	68.83	
2003-08	2.11	71.98	
2003-09	2.01	47.73	
2003-10	2.08	54.76	
2003-11	2.15	77.46	
2003-12	2.32	88.59	
2004-01	2.56	97.05	
2004-02	2.83	98.44	
2004-03	2.81	89.67	
2004-04	2.95	90.67	
2004-05	2.7	68.97	
2004-06	2.64	50.2	
2004-07	2.53	22.44	
2004-08	2.39	-6.98	
2004-09	2.44	-17.45	
2004-10	3	39.12	
2004-11	3.14	65.58	
2004-12	2.97	63.43	
2005-01	2.95	62.23	
2005-02	3.34	81.87	
2005-03	3.41	88.43	
2005-04	3.76	96.64	
2005-05	3.67	86.55	
2005-06	3.69	84.5	
2005-07	3.63	75.81	
2005-08	3.63	68.05	
2005-09	3.42	25.81	
2005-10	3.23	-4.46	
2005-11	3.3	-14.73	
2005-12	3.28	-27.19	
2006-01	3.72	16.63	
2006-02	4.14	55.1	
2006-03	4.65	81.17	
2006-04	4.66	88.71	
2006-05	5.34	94.1	
2006-06	8.06	97.6	
2006-07	8.06	92.09	
2006-08	8.06	87.81	
2006-09	8.06	83.93	
2006-10	8.06	78.99	
2006-11	8.06	72.6	
2006-12	8.06	67.86	
2007-01	8.06	59.82	
2007-02	8.06	56.84	
2007-03	8.06	47.48	
2007-04	8.06	39.84	
2007-05	8.06	39.29	
2007-06	8.73	31.93	
2007-07	17.3	97.2	
2007-08	18.49	95.38	
2007-09	18.84	91.03	
2007-10	18.84	85.91	
2007-11	18.45	78.77	
2007-12	19.75	75.13	
2008-01	21.84	92.08	
2008-02	20.23	80.42	
2008-03	15.66	31.16	
2008-04	13.54	-13.48	
2008-05	15.6	-16.21	
2008-06	14.18	-37.01	
2008-07	15.37	-29.39	
2008-08	15.46	-22.45	
2008-09	11.91	-66.35	
2008-10	10.38	-82.99	
2008-11	10.95	-78.79	
2008-12	12.62	-60.6	
2009-01	12.41	-58.51	
2009-02	13.27	-36.56	
2009-03	12.49	-44.44	
2009-04	13.39	-10.29	
2009-05	13.28	10.07	
2009-06	14.29	37.74	
2009-07	14.86	49.03	
2009-08	15.25	61.78	
2009-09	15.84	79.91	
2009-10	16.51	85.83	
2009-11	19.33	91.58	
2009-12	19.89	92.78	
2010-01	22.13	97.72	
2010-02	21.75	90.48	
2010-03	20.31	70.38	
2010-04	19.99	51.32	
2010-05	19.99	44.42	
2010-06	19.99	38.16	
2010-07	19.99	22.48	
2010-08	19.99	9.01	
2010-09	19.99	13.44	
2010-10	19.99	2.57	
2010-11	20.17	1.58	
2010-12	34.2	87.46	
2011-01	33.87	85.94	
2011-02	34.55	91.31	
2011-03	32.56	72.32	
2011-04	28.21	51.13	
2011-05	24.4	13.27	
2011-06	25.51	8.16	
2011-07	28.64	27.34	
2011-08	29.38	42.35	
2011-09	27.54	11.35	
2011-10	27.88	0.28	
2011-11	31.46	52.07	
2011-12	29.82	46.43	
2012-01	27.29	-5.66	
2012-02	27.98	-14.82	
2012-03	28.35	-9.01	
2012-04	27.86	-9.4	
2012-05	25.87	-47.6	
2012-06	25.34	-56.29	
2012-07	25.73	-60.8	
2012-08	25.7	-65.14	
2012-09	23.59	-93.62	
2012-10	24.42	-84.82	
2012-11	24.19	-80.44	
2012-12	22.68	-92.82	
2013-01	26.36	-42.81	
2013-02	29.08	11.13	
2013-03	30.61	45.2	
2013-04	31.87	65.38	
2013-05	33.35	80.11	
2013-06	33.22	84.4	
2013-07	34.44	90.64	
2013-08	31.73	59.42	
2013-09	34.73	68.66	
2013-10	39.35	95.44	
2013-11	36.82	83.76	
2013-12	37.71	83.65	
2014-01	38.91	93.32	
2014-02	36.37	64.84	
2014-03	33.99	21	
2014-04	32.97	-9.31	
2014-05	30.34	-36.52	
2014-06	30.38	-46.88	
2014-07	29.26	-64.01	
2014-08	31.11	-53.06	
2014-09	30.07	-64.84	
2014-10	27.9	-84.08	
2014-11	24.66	-93.44	
2014-12	26.5	-80.86	
2015-01	28.53	-57.46	
2015-02	27.96	-57.32	
2015-03	29.43	-26.1	
2015-04	34.1	26.62	
2015-05	34.08	43.04	
2015-06	33.13	47.87	
2015-07	27.51	-14.67	
2015-08	25.83	-37.92	
2015-09	23.99	-52.23	
2015-10	25.26	-50	
2015-11	26.73	-38.35	
2015-12	26.76	-38.24	
2016-01	24.34	-59.02	
2016-02	24.58	-75	
2016-03	26.64	-46.04	
2016-04	28.32	2.99	
2016-05	30.05	39.67	
2016-06	30.74	57.19	
2016-07	32.57	73.13	
2016-08	34.73	88.28	
2016-09	34.11	84.86	
2016-10	35.15	95.09	
2016-11	33.2	63.8	
2016-12	31.48	34.42	
2017-01	31.01	10.37	
2017-02	32.01	18.16	
2017-03	32.7	22.09	
2017-04	33.78	53.67	
2017-05	32.24	15.13	
2017-06	35.65	69.72	
2017-07	34.83	65.82	
2017-08	34.28	50.78	
2017-09	36.83	77.3	
2017-10	39.67	90.86	
2017-11	42.29	94.24	
2017-12	41.32	88.35	
2018-01	44.56	95.98	
2018-02	42.4	80.42	
2018-03	42.89	82.79	
2018-04	40.34	42.51	
2018-05	43.44	61.73	
2018-06	45.27	79.37	
2018-07	42.64	55.03	
2018-08	38.85	-1.55	
2018-09	40.16	-12.08	
2018-10	38.78	-33.53	
2018-11	37.66	-57.67	
2018-12	39.41	-50.13	
2019-01	41.85	1.1	
2019-02	42.47	23.04	
2019-03	42.97	40.01	
2019-04	45.85	65.18	
2019-05	44.37	58.12	
2019-06	42.74	44.08	
2019-07	43.41	49.26	
2019-08	38.74	-8.24	
2019-09	41.39	-14.78	
2019-10	45.69	29.86	
2019-11	55.41	80.19	
2019-12	50.98	80.89	
2020-01	53.31	87.56	
2020-02	57.66	92.01	
2020-03	62.5	94.93	
2020-04	71.18	98.34	
2020-05	71.85	91.76	
2020-06	72.83	88.57	
2020-07	91.65	99.14	
2020-08	100.63	96.34	
2020-09	96.59	84.13	
2020-10	92.08	72.88	
2020-11	88.44	55.15	
2020-12	85.46	33.54	
2021-01	90.8	47.05	
2021-02	87.33	21.55	
2021-03	77.05	-18.4	
2021-04	71.31	-41.58	
2021-05	66.96	-54.17	
2021-06	63.11	-74.66	
2021-07	55.44	-88.23	
2021-08	49.71	-89.77	
2021-09	49.09	-85.54	
2021-10	52.69	-72.27	
2021-11	57.48	-54.14	
2021-12	58.7	-35.37	
2022-01	59.75	-13.67	
2022-02	57.12	-21.99	
2022-03	52.21	-54.54	
2022-04	57.64	-32.28	
2022-05	58.78	8.32	
2022-06	56.38	-9.44	
2022-07	54.8	-15.94	
2022-08	52.29	-54.5	
2022-09	50.29	-68.5	
2022-10	49.37	-79.02	
2022-11	50.25	-77.35	
2022-12	51.79	-60.06	
2023-01	52.01	-47.32	
2023-02	52.62	-34.11	
2023-03	52.04	-25.23	
2023-04	52.69	-2.87	
2023-05	53.04	15.36	
2023-06	51.88	-10.13	
2023-07	51.69	-39.07	
2023-08	53.83	32.42	
2023-09	57.29	81.83	
2023-10	56.3	76.63	
2023-11	56.17	74.39	
2023-12	56.17	70.02	
2024-01	59.03	94.16	
2024-02	63.53	97.51	
2024-03	61.83	86.65	
2024-04	58.87	65.13	
2024-05	57.84	44.11	
2024-06	55.09	1.18	
2024-07	52.51	-28.88	
2024-08	51.37	-49.84	
2024-09	54	-40.37	
2024-10	57.07	-0.25	
2024-11	56.89	14.97	
2024-12	59.14	38.51	
2025-01	58.27	41.57	
2025-02	59.13	53.57	
