month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2002-11	11.36	-99.4	
2002-12	10.33	-96.06	
2003-01	10.23	-90.31	
2003-02	10.89	-74.64	
2003-03	10.27	-86.44	
2003-04	11.3	-53.21	
2003-05	10.94	-46.97	
2003-06	10.42	-68.79	
2003-07	9.96	-85.68	
2003-08	9.38	-90.73	
2003-09	8.58	-98.01	
2003-10	7.78	-96.23	
2003-11	8.56	-78.84	
2003-12	8.55	-74.55	
2004-01	8.86	-60.51	
2004-02	10.05	-18.35	
2004-03	10.65	15.53	
2004-04	12.19	46.39	
2004-05	12.74	62.11	
2004-06	11.5	50.77	
2004-07	11.42	53.29	
2004-08	10.89	32.63	
2004-09	10.99	22.04	
2004-10	12.6	65.9	
2004-11	13	82.51	
2004-12	12.35	70.81	
2005-01	12.09	56.83	
2005-02	12.94	79.32	
2005-03	13.63	89.79	
2005-04	15.27	94.98	
2005-05	14.12	80.72	
2005-06	12.63	39.25	
2005-07	12.98	34.01	
2005-08	14.27	68.05	
2005-09	15.79	86.85	
2005-10	15.61	80.08	
2005-11	14.63	68.1	
2005-12	14.09	35.84	
2006-01	14.68	55.13	
2006-02	14.13	37.19	
2006-03	15.13	26.2	
2006-04	19.85	90.18	
2006-05	26.82	98.96	
2006-06	23.54	93.25	
2006-07	23.72	90.14	
2006-08	22.32	78.41	
2006-09	18.6	49.02	
2006-10	21.76	66.75	
2006-11	20.94	54.63	
2006-12	27.71	84.57	
2007-01	35.57	92.59	
2007-02	39.13	95.92	
2007-03	35.2	82.1	
2007-04	29.91	61.95	
2007-05	36.42	78.77	
2007-06	43.75	91.41	
2007-07	42.62	84.58	
2007-08	44.31	92.74	
2007-09	43.14	83.21	
2007-10	41.6	59.03	
2007-11	43.68	60.84	
2007-12	52.43	93.84	
2008-01	56.31	96.02	
2008-02	55.16	90.24	
2008-03	48.42	58.97	
2008-04	39.1	13.78	
2008-05	40.79	-3.53	
2008-06	36.1	-31.43	
2008-07	37.55	-34.74	
2008-08	37.44	-36.95	
2008-09	34.06	-71.48	
2008-10	32.51	-86.83	
2008-11	32.64	-81.88	
2008-12	37.1	-48.72	
2009-01	37.25	-30.48	
2009-02	39.35	-6.07	
2009-03	39.74	9.78	
2009-04	39.65	26.06	
2009-05	32.85	-27.88	
2009-06	34.85	-40.83	
2009-07	35.96	-36.84	
2009-08	37.57	-13.69	
2009-09	42.22	46.79	
2009-10	41.95	61.72	
2009-11	46.76	82.69	
2009-12	49.76	86.92	
2010-01	48.96	85.22	
2010-02	47.63	74.88	
2010-03	43.08	48.38	
2010-04	44.36	31.63	
2010-05	44.03	19.91	
2010-06	44.78	28.92	
2010-07	39.53	-27.84	
2010-08	43	-16.15	
2010-09	46.68	15.88	
2010-10	46.64	39.01	
2010-11	56	59.46	
2010-12	56.61	69.68	
2011-01	50.51	58.08	
2011-02	51.2	59.23	
2011-03	48.05	34.21	
2011-04	43.73	0.89	
2011-05	31.85	-41.62	
2011-06	29.83	-60.88	
2011-07	32.11	-54.51	
2011-08	31.7	-72.24	
2011-09	29.72	-91.28	
2011-10	28.91	-95.42	
2011-11	30.7	-67.69	
2011-12	30.21	-65.95	
2012-01	26.65	-93.04	
2012-02	27.01	-88.17	
2012-03	27.02	-85.19	
2012-04	26.92	-82.48	
2012-05	27.82	-60.27	
2012-06	27.88	-55.58	
2012-07	29.2	-10.27	
2012-08	29.71	16.81	
2012-09	30.55	35.45	
2012-10	30.43	39.53	
2012-11	29	13.07	
2012-12	28.37	-15.65	
2013-01	30.92	34.15	
2013-02	32.75	67.68	
2013-03	33.16	77.59	
2013-04	30.78	60.07	
2013-05	31.14	62.05	
2013-06	28.28	12.45	
2013-07	31.49	10.29	
2013-08	33.79	70.45	
2013-09	33.35	75.05	
2013-10	33.15	72.27	
2013-11	32.2	46.73	
2013-12	35.86	85.51	
2014-01	37.51	90.14	
2014-02	37.22	89.34	
2014-03	34.5	59.1	
2014-04	33.68	30.23	
2014-05	32.34	-1.29	
2014-06	33.15	-7.86	
2014-07	32.43	-32.07	
2014-08	33.9	-1.74	
2014-09	35.55	26.4	
2014-10	38.72	63.89	
2014-11	37.72	63.84	
2014-12	37.19	56.91	
2015-01	40.2	79.69	
2015-02	40.91	87.2	
2015-03	43.22	94.84	
2015-04	53.56	99.53	
2015-05	58.87	97.63	
2015-06	52.1	78.57	
2015-07	43.93	40.45	
2015-08	45.74	34.91	
2015-09	45.7	24.2	
2015-10	49.21	40.18	
2015-11	50.93	60.12	
2015-12	50.02	58.5	
2016-01	44.7	4.24	
2016-02	45.71	-16.61	
2016-03	47.2	-14.87	
2016-04	47.32	-14.1	
2016-05	46.49	-40.73	
2016-06	42.65	-55.36	
2016-07	42.32	-64.41	
2016-08	44.24	-58.97	
2016-09	43.72	-66.83	
2016-10	46.27	-21.04	
2016-11	46.1	0.49	
2016-12	46.47	22.49	
2017-01	46.46	22.32	
2017-02	49.13	55.41	
2017-03	52.06	72.01	
2017-04	54.75	85.57	
2017-05	56.42	90	
2017-06	50.42	63.31	
2017-07	49.8	38.18	
2017-08	53.14	62.34	
2017-09	58.38	86.14	
2017-10	64.3	93.7	
2017-11	68.67	93.34	
2017-12	68.4	91.96	
2018-01	73.9	97.32	
2018-02	71.74	85.59	
2018-03	81.5	98.33	
2018-04	83.87	91.57	
2018-05	89.18	95.37	
2018-06	77.85	65.94	
2018-07	71.94	28.33	
2018-08	67.27	-2.64	
2018-09	61.84	-28.15	
2018-10	58.06	-49.11	
2018-11	64.19	-37.3	
2018-12	57.68	-59.69	
2019-01	56.37	-77.96	
2019-02	65.9	-45.77	
2019-03	70.99	1.57	
2019-04	64.4	-13.44	
2019-05	62.62	-25.04	
2019-06	62.91	-39.66	
2019-07	66.91	17.7	
2019-08	70.51	42.86	
2019-09	80.06	77.77	
2019-10	85.14	89.88	
2019-11	91.11	91.28	
2019-12	85.12	74.67	
2020-01	87.43	83.15	
2020-02	89.19	88.66	
2020-03	86.76	69.6	
2020-04	95.48	88.35	
2020-05	91.95	85.07	
2020-06	86.55	46.61	
2020-07	96.43	81.99	
2020-08	92.33	72.66	
2020-09	90.62	52.11	
2020-10	91.16	35.82	
2020-11	87.41	-5.19	
2020-12	99.37	26.47	
2021-01	109.87	89.95	
2021-02	104.15	81.49	
2021-03	92.41	43.67	
2021-04	85.87	-0.38	
2021-05	83.96	-19.2	
2021-06	74.75	-51.96	
2021-07	61	-86.4	
2021-08	52.54	-96.31	
2021-09	47.83	-93.61	
2021-10	50.96	-84.6	
2021-11	51.69	-76.58	
2021-12	50.15	-84.39	
2022-01	46.66	-86.51	
2022-02	40.79	-95.54	
2022-03	37.7	-98.15	
2022-04	32.7	-99.15	
2022-05	29.57	-96.33	
2022-06	32.72	-78.83	
2022-07	38.02	-57.23	
2022-08	35.84	-59.51	
2022-09	34.11	-66.79	
2022-10	37.94	-36.16	
2022-11	40.48	6.25	
2022-12	38.3	1.01	
2023-01	40.63	22.88	
2023-02	43.67	49.02	
2023-03	42.26	51.16	
2023-04	46.84	72.04	
2023-05	47.7	78.21	
2023-06	46.27	71.12	
2023-07	47.57	80.1	
2023-08	40.7	19.76	
2023-09	43.05	11.92	
2023-10	44.49	25.37	
2023-11	47.64	61.16	
2023-12	45.09	46.13	
2024-01	41.14	-11.57	
2024-02	40.88	-39.6	
2024-03	45.1	-5.06	
2024-04	44.55	3.44	
2024-05	44.5	16.07	
2024-06	41.48	-43.09	
2024-07	40.48	-62.31	
2024-08	42.94	-39.57	
2024-09	45.11	6.48	
2024-10	50.03	46.78	
2024-11	48.91	70.24	
2024-12	47.42	70.5	
2025-01	43.9	27.2	
