month	ct_avg_Tdx收盘价	人均持股
2001-06	79.36	814	
2001-12	51.04	884	
2002-06	47.54	978	
2002-09	51.92	1039	
2002-12	47.86	905	
2003-03	45.78	999	
2003-06	53.26	1312	
2003-09	38.61	1586	
2003-12	32.53	1526	
2004-03	34.77	1530	
2004-06	23.3	1873	
2004-09	23.57	1742	
2004-12	21.62	1776	
2005-03	20.39	1822	
2005-06	14.35	2204	
2005-09	20.38	2791	
2005-12	17.51	2852	
2006-03	17.21	3597	
2006-06	20	4629	
2006-09	20.93	5418	
2006-12	29.51	7699	
2007-03	38.78	11597	
2007-06	46.65	19442	
2007-09	50.41	6171	
2007-12	46.27	7558	
2008-03	59.4	10330	
2008-06	27.31	20526	
2008-09	21.84	25868	
2008-12	20.54	27971	
2009-03	22.18	16149	
2009-06	19.2	10622	
2009-09	19.43	11246	
2009-12	26.13	18849	
2010-03	29.08	27844	
2010-06	22.33	35243	
2010-09	25.32	41451	
2010-12	24.02	24653	
2011-03	21.06	21654	
2011-06	20.26	25021	
2011-09	22.94	39501	
2011-12	18.41	34556	
2012-03	19.67	35578	
2012-06	15.63	42506	
2012-09	14.7	39766	
2012-12	9.21	21870	
2013-03	10.23	22299	
2013-06	10.08	24538	
2013-09	13.5	25555	
2013-12	13.72	30167	
2014-03	19.98	32523	
2014-06	14.24	26351	
2014-09	16.23	20623	
2014-12	26.23	27718	
2015-03	41.52	16036	
2015-06	60.27	20792	
2015-09	24.77	13425	
2015-12	30.43	14691	
2016-03	19.19	13157	
2016-06	18.98	14699	
2016-09	23.24	16766	
2016-12	22.38	18289	
2017-02	19.07	17522	
2017-03	18.89	17384	
2017-06	16.06	18187	
2017-09	24.5	21171	
2017-12	21.14	21377	
2018-03	37.62	16807	
2018-06	23.76	23612	
2018-09	27.2	23577	
2018-12	23.03	23115	
2019-03	34.4	25113	
2019-06	24.59	32722	
2019-09	33.76	31342	
2019-12	29	24891	
2020-03	44.15	27052	
2020-06	38.15	40064	
2020-09	39.18	28077	
2020-12	43.73	36465	
2021-03	34.22	25523	
2021-06	33.55	24695	
2021-09	32.91	27158	
2021-12	34.83	34610	
2022-03	26.21	25296	
2022-06	20.02	21912	
2022-09	18.9	25714	
2022-12	22.82	30962	
2023-03	25.76	23913	
2023-06	21.02	24525	
2023-09	17.07	23278	
2023-12	17.4	26003	
2024-03	12.68	23894	
2024-06	10.62	24529	
2024-09	8.93	24208	
