month	ct_avg_Tdx收盘价	人均持股
2014-03	90.22	3024	
2014-06	57.68	4112	
2014-09	67.4	4216	
2014-12	64.11	4298	
2015-03	91.27	5195	
2015-06	70.76	5222	
2015-09	30.51	4675	
2015-12	50.7	4086	
2016-03	36.67	4860	
2016-06	38.41	6287	
2016-09	38.05	5821	
2016-12	35.55	5794	
2017-03	29.55	8725	
2017-04	25.68	9019.5	
2017-06	11.85	15955	
2017-07	10.17	16267	
2017-08	10.25	14551	
2017-09	11.01	14884.5	
2017-12	9.15	14517	
2018-02	10.74	15743	
2018-03	12.68	18625	
2018-04	13.52	20728	
2018-05	12.4	21410.5	
2018-06	10.58	21859	
2018-07	10.27	22107.67	
2018-08	9.14	21617	
2018-09	9.57	21117.33	
2018-10	8.24	21961.5	
2018-11	8.94	22814.67	
2018-12	8.78	23231.33	
2019-01	9.07	25131.67	
2019-02	11.02	31019	
2019-03	12.86	31723.67	
2019-04	13.78	34887.67	
2019-05	12.7	35467.33	
2019-06	12.59	34631	
2019-07	14.43	38599	
2019-08	15.88	38056	
2019-09	17.86	36208	
2019-11	18.65	38765	
2019-12	18.29	39280	
2020-03	21.76	39617	
2020-06	20.82	41769	
2020-09	20.89	32902	
2020-12	15.76	31374	
2021-03	16.18	32133	
2021-06	16.33	31099	
2021-09	18.34	26088	
2021-12	16.69	26328	
2022-03	12.99	20835	
2022-06	10.38	20374	
2022-09	8.97	21556	
2022-12	10.33	23271	
2023-03	13.08	21339	
2023-06	13.51	14038	
2023-09	9.96	15107	
2023-12	9.69	15264	
2024-03	7.45	18190	
2024-06	5.37	19408	
2024-09	5.75	16656	
