month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2015-08	6.4	0.71	-0.03	43.45	0.25	48.85	
2015-09	6.31	0.7	-0.04	18.3	0.25	23.66	
2015-10	6.38	0.71	-0.02	11.87	0.27	16.39	
2015-11	6.58	0.73	0.02	9.86	0.3	14.92	
2015-12	6.56	0.73	0.03	1.78	0.3	3.65	
2016-01	5.67	0.63	-0.1	-40.58	0.15	-34.6	
2016-02	5.24	0.58	-0.15	-58.51	0.05	-54.46	
2016-03	5.52	0.61	-0.1	-61.34	0.13	-52.48	
2016-04	5.51	0.61	-0.08	-68.93	0.13	-62.37	
2016-05	5.31	0.59	-0.1	-85.03	0.11	-82.1	
2016-06	5.54	0.62	-0.05	-58.48	0.17	-56.47	
2016-07	5.68	0.65	-0.02	-39.63	0.23	-23.47	
2016-08	5.75	0.67	0	-21.62	0.26	5.9	
2016-09	5.61	0.65	-0.02	-24.42	0.23	4.06	
2016-10	5.6	0.65	-0.02	-27.68	0.23	6.03	
2016-11	5.73	0.67	0.01	2.48	0.26	25.73	
2016-12	5.87	0.68	0.04	32.75	0.28	45.37	
2017-01	5.88	0.69	0.04	45.49	0.3	53.32	
2017-02	6.14	0.72	0.08	66.72	0.33	74.06	
2017-03	6.18	0.72	0.09	72.01	0.33	79.04	
2017-04	6.08	0.71	0.07	61.36	0.31	68.95	
2017-05	6	0.7	0.05	38.04	0.27	48.44	
2017-06	6.12	0.71	0.07	62.82	0.29	67.82	
2017-07	6.25	0.76	0.1	77.08	0.38	85.03	
2017-08	6.4	0.78	0.12	87.38	0.39	87	
2017-09	6.41	0.78	0.13	86.65	0.39	85.59	
2017-10	6.32	0.77	0.11	72.16	0.38	76.21	
2017-11	6.22	0.76	0.1	45.62	0.36	60.19	
2017-12	6.28	0.77	0.12	52.13	0.38	60.67	
2018-01	6.58	0.8	0.18	67.86	0.43	73.62	
2018-02	6.77	0.83	0.22	87.56	0.48	84.88	
2018-03	6.38	0.78	0.15	62.46	0.39	60.51	
2018-04	6.14	0.75	0.11	13.24	0.34	13.2	
2018-05	6.14	0.75	0.12	-6.25	0.34	-13.11	
2018-06	5.93	0.73	0.09	-38.93	0.3	-30.31	
2018-07	5.73	0.72	0.05	-70.58	0.26	-52.56	
