month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-11	0.78	-42.5	
2018-12	0.75	-68.04	
2019-01	0.74	-78.98	
2019-02	0.81	-26.37	
2019-03	0.86	30.49	
2019-04	0.87	55.48	
2019-05	0.82	40.8	
2019-06	0.82	38.49	
2019-07	0.84	47.05	
2019-08	0.83	40.3	
2019-09	0.85	55.67	
2019-10	0.89	84.23	
2019-11	0.92	86.65	
2019-12	0.91	84.01	
2020-01	0.96	93.75	
2020-02	0.89	63.88	
2020-03	0.84	25.28	
2020-04	0.79	-24.53	
2020-05	0.88	5.41	
2020-06	0.91	39.91	
2020-07	1.02	64.28	
2020-08	1.17	87.97	
2020-09	1.31	93.87	
2020-10	1.37	93.25	
2020-11	1.46	96.17	
2020-12	1.53	93.13	
2021-01	1.55	91.12	
2021-02	1.75	96.79	
2021-03	1.79	94.29	
2021-04	1.7	79.17	
2021-05	1.76	87.15	
2021-06	1.62	51.78	
2021-07	1.45	10.11	
2021-08	1.4	-15.38	
2021-09	1.6	6.12	
2021-10	1.62	29.07	
2021-11	1.54	-5.68	
2021-12	1.46	-40.49	
2022-01	1.48	-44.69	
2022-02	1.59	-2.79	
2022-03	1.49	-23.8	
2022-04	1.62	19.31	
2022-05	1.51	9.82	
2022-06	1.5	-21.69	
2022-07	1.58	32.14	
2022-08	1.5	-1.44	
2022-09	1.57	29.89	
2022-10	1.48	6.42	
2022-11	1.4	-71.71	
2022-12	1.44	-76.06	
2023-01	1.47	-61.5	
2023-02	1.37	-88.44	
2023-03	1.29	-94.22	
2023-04	1.32	-84.11	
2023-05	1.38	-63.53	
2023-06	1.32	-82.32	
2023-07	1.31	-86.78	
2023-08	1.33	-65.33	
2023-09	1.3	-82.86	
2023-10	1.22	-93.75	
2023-11	1.2	-94.32	
2023-12	1.11	-96.43	
2024-01	1.18	-77.72	
2024-02	1.25	-49.17	
2024-03	1.25	-30.61	
2024-04	1.36	8.93	
2024-05	1.55	43.57	
2024-06	1.49	50.7	
2024-07	1.54	70.19	
2024-08	1.56	82.35	
2024-09	1.48	57.89	
2024-10	1.68	88	
2024-11	1.69	91.88	
2024-12	1.75	97.77	
2025-01	1.77	94.45	
2025-02	1.78	95.54	
