month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2022-11	0.74	-89.95	
2022-12	0.79	-68.51	
2023-01	0.8	-46.99	
2023-02	0.81	-29.87	
2023-03	0.79	-35.83	
2023-04	0.76	-65.37	
2023-05	0.75	-71.7	
2023-06	0.72	-80.36	
2023-07	0.73	-79.89	
2023-08	0.68	-78.11	
2023-09	0.63	-90.54	
2023-10	0.6	-93.75	
2023-11	0.63	-79.3	
2023-12	0.59	-93.11	
2024-01	0.56	-95.78	
2024-02	0.56	-87.69	
2024-03	0.57	-81.04	
2024-04	0.55	-90.58	
2024-05	0.57	-68.35	
2024-06	0.52	-89.47	
2024-07	0.48	-93.63	
2024-08	0.47	-92.53	
2024-09	0.48	-88.35	
2024-10	0.61	-22.72	
2024-11	0.63	7.1	
2024-12	0.62	24.59	
2025-01	0.56	9.23	
2025-02	0.55	-3.57	
