month	ct_avg_Tdx收盘价	股东人数
2009-09	5.13	1199443	
2009-12	4.79	1472013	
2010-03	4.29	1486803	
2010-06	3.54	1405676	
2010-09	3.51	1277086	
2010-12	3.49	1158025	
2011-03	3.61	1066799	
2011-06	3.84	926485	
2011-09	3.45	913962	
2011-12	3	902492	
2012-03	3.17	876476	
2012-06	3.34	828654	
2012-09	3.03	816205	
2012-12	3.52	768988	
2013-03	3.48	750673	
2013-06	3.45	727284	
2013-09	3.28	720204	
2013-12	3.29	705568	
2014-03	2.82	703457	
2014-06	2.9	687689	
2014-09	3.33	646742	
2014-12	5.83	665293	
2015-03	6.58	895179	
2015-06	9.2	1414096	
2015-09	6.08	1093335	
2015-12	6.49	923704	
2016-03	5.66	880003	
2016-06	5.3	838538	
2016-09	6.28	775140	
2016-12	9.26	780452	
2017-03	8.92	740623	
2017-06	9.59	632309	
2017-09	9.68	626424	
2017-12	9.4	598962	
2018-03	8.91	588040	
2018-06	8.01	564222	
2018-09	5.29	569368	
2018-12	5.92	523685	
2019-03	6.17	558865	
2019-06	5.78	513477	
2019-09	5.64	505452	
2019-12	5.31	525337	
2020-03	5.4	567629	
2020-06	5.01	580547	
2020-09	5.09	557821	
2020-10	5.12	554085	
2020-12	5.12	557337	
2021-03	5.1	546613	
2021-06	4.86	559226	
2021-09	5.06	550873	
2021-12	4.9	506618	
2022-03	5.34	451386	
2022-06	5.44	449270	
2022-09	5.19	421811	
2022-12	5.64	394999	
2023-03	5.98	401199	
2023-06	5.97	403661	
2023-09	5.65	391145	
2023-12	4.77	414587	
2024-03	5.25	392560	
2024-06	5.5	373751	
2024-09	5.14	362238	
