month	ct_avg_Tdx收盘价	人均持股
2009-09	5.13	5002	
2009-12	4.79	8149	
2010-03	4.29	8068	
2010-06	3.54	8431	
2010-09	3.51	9280	
2010-12	3.49	10924	
2011-03	3.61	11859	
2011-06	3.84	13655	
2011-09	3.45	13842	
2011-12	3	14493	
2012-03	3.17	14923	
2012-06	3.34	15785	
2012-09	3.03	36755	
2012-12	3.52	39012	
2013-03	3.48	39964	
2013-06	3.45	41249	
2013-09	3.28	41451	
2013-12	3.29	42311	
2014-03	2.82	42438	
2014-06	2.9	43411	
2014-09	3.33	46159	
2014-12	5.83	44872	
2015-03	6.58	33349	
2015-06	9.2	21111	
2015-09	6.08	27348	
2015-12	6.49	32370	
2016-03	5.66	33978	
2016-06	5.3	35658	
2016-09	6.28	38634	
2016-12	9.26	38371	
2017-03	8.92	40083	
2017-06	9.59	47021	
2017-09	9.68	47463	
2017-12	9.4	49639	
2018-03	8.91	50561	
2018-06	8.01	73773	
2018-09	5.29	73106	
2018-12	5.92	79484	
2019-03	6.17	73615	
2019-06	5.78	80123	
2019-09	5.64	81395	
2019-12	5.31	78314	
2020-03	5.4	72677	
2020-06	5.01	71060	
2020-09	5.09	73955	
2020-10	5.12	74454	
2020-12	5.12	74019	
2021-03	5.1	74357	
2021-06	4.86	72680	
2021-09	5.06	73782	
2021-12	4.9	80227	
2022-03	5.34	90467	
2022-06	5.44	90893	
2022-09	5.19	96810	
2022-12	5.64	103381	
2023-03	5.98	102992	
2023-06	5.97	102364	
2023-09	5.65	105640	
2023-12	4.77	99666	
2024-03	5.25	105259	
2024-06	5.5	110556	
2024-09	5.14	114070	
