month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2016-03	71.5	80.91	
2016-04	98.77	94.77	
2016-05	84.27	75	
2016-06	67.46	45.58	
2016-07	66.83	33.63	
2016-08	58.4	-2.56	
2016-09	52.3	-33.48	
2016-10	54.23	-39.17	
2016-11	54.2	-43.91	
2016-12	46.25	-72.73	
2017-01	44.61	-85.32	
2017-02	47.19	-74.85	
2017-03	51.49	-51.28	
2017-04	45.33	-65.97	
2017-05	37.61	-91.83	
2017-06	39.23	-85.55	
2017-07	47.47	-48.43	
2017-08	44.18	-49.69	
2017-09	51.56	-6.25	
2017-10	48.52	9.14	
2017-11	45.48	-3.61	
2017-12	43.56	-40.35	
2018-01	46.28	-8.77	
2018-02	45.29	-31.49	
2018-03	48.1	23.9	
2018-04	44.41	-9.97	
2018-05	43.09	-43.34	
2018-06	39.59	-72.55	
2018-07	37.03	-87.26	
2018-08	26.63	-97.98	
2018-09	23.7	-95.39	
2018-10	19.99	-97.12	
2018-11	21.8	-84.62	
2018-12	24.02	-69.91	
2019-01	23.26	-70.54	
2019-02	29.61	-32.08	
2019-03	33.08	-1.02	
2019-04	30.62	1.06	
2019-05	24.96	-32.95	
2019-06	23.69	-49.53	
2019-07	17.35	-65.22	
2019-08	16.39	-75.04	
2019-09	17.22	-65.58	
2019-10	16.49	-77.83	
2019-11	17.01	-64.71	
2019-12	19.08	-39.21	
2020-01	23.65	-6.03	
2020-02	29.22	25.54	
2020-03	22.54	11.08	
2020-04	24.31	20.37	
2020-05	27.29	55.75	
2020-06	30.52	79.02	
2020-07	39.45	87.62	
2020-08	39.1	89.63	
2020-09	45.62	96.83	
2020-10	59.7	98.1	
2020-11	74.34	98.94	
2020-12	91.47	98.21	
2021-01	108.19	95.54	
2021-02	94.47	80.12	
2021-03	85.72	64.91	
2021-04	86.83	61.4	
2021-05	72.38	25.55	
2021-06	98.45	63.31	
2021-07	103.61	74.15	
2021-08	124.11	89.65	
2021-09	142.76	95.18	
2021-10	142.22	88.06	
2021-11	140.48	85.15	
2021-12	123.4	56.17	
2022-01	101.48	14	
2022-02	94.65	-8.48	
2022-03	96.24	-17.5	
2022-04	81.13	-40.88	
2022-05	52.63	-57.42	
2022-06	53.53	-61.65	
2022-07	59.27	-69.52	
2022-08	53.12	-82.37	
2022-09	46.68	-92.94	
2022-10	45.85	-90.57	
2022-11	45.86	-89.12	
2022-12	48.48	-71.47	
2023-01	46.64	-76.06	
2023-02	46.34	-71.29	
2023-03	41.82	-92.78	
2023-04	42.12	-87.26	
2023-05	43.88	-73.21	
2023-06	40.75	-91.16	
2023-07	37.85	-93.88	
2023-08	35.13	-95.3	
2023-09	29.32	-98.84	
2023-10	26.64	-97.79	
2023-11	26.87	-90.34	
2023-12	22.93	-97.83	
2024-01	22.51	-91.11	
2024-02	18.5	-96.17	
2024-03	21.39	-81.8	
2024-04	22.66	-67.72	
2024-05	20.85	-82.05	
2024-06	18.96	-92.86	
2024-07	16.09	-95.61	
2024-08	14.45	-98.62	
2024-09	14.39	-93.09	
2024-10	17.49	-63.44	
2024-11	22.55	-17.56	
2024-12	21.68	1.46	
2025-01	18.34	-15.95	
