month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2017-11	0.71	-6.32	
2017-12	0.67	-9.99	
2018-01	0.73	18.75	
2018-02	0.63	-5.84	
2018-03	0.6	-46.02	
2018-04	0.59	-63.19	
2018-05	0.63	-41.76	
2018-06	0.64	-22.54	
2018-07	0.64	-27.96	
2018-08	0.6	-46.51	
2018-09	0.62	-54.14	
2018-10	0.68	3.32	
2018-11	0.69	33.85	
2018-12	0.73	57.81	
2019-01	0.77	76.26	
2019-02	0.89	91.84	
2019-03	1.09	95.54	
2019-04	1.14	94.64	
2019-05	1.02	76.65	
2019-06	1.08	81.63	
2019-07	1.11	79.58	
2019-08	1.17	89.73	
2019-09	1.1	70.63	
2019-10	1.11	58.29	
2019-11	1.07	50.38	
2019-12	0.97	-7.14	
2020-01	1.03	-12.11	
2020-02	0.95	-33.71	
2020-03	0.94	-46.19	
2020-04	0.89	-64.24	
2020-05	0.81	-83.88	
2020-06	0.77	-86.74	
2020-07	0.86	-66.96	
2020-08	0.86	-58.76	
2020-09	0.77	-76.34	
2020-10	0.7	-94.53	
2020-11	0.69	-87.8	
2020-12	0.69	-87.69	
2021-01	0.67	-90.62	
2021-02	0.64	-92.32	
2021-03	0.64	-89.91	
2021-04	0.57	-97.62	
2021-05	0.51	-96.97	
2021-06	0.52	-89.67	
2021-07	0.49	-92.33	
2021-08	0.49	-87.99	
2021-09	0.5	-77.19	
2021-10	0.57	-35.27	
2021-11	0.62	-2.31	
2021-12	0.66	26.9	
2022-01	0.73	47.93	
2022-02	0.76	60.66	
2022-03	0.77	70.89	
2022-04	0.78	80.69	
2022-05	0.67	41.92	
2022-06	0.74	45.92	
2022-07	0.89	83.38	
2022-08	0.87	86.57	
2022-09	0.81	69.09	
2022-10	0.76	42.24	
2022-11	0.66	-4.59	
2022-12	0.7	-14.81	
2023-01	0.74	-10.32	
2023-02	0.74	-8.75	
2023-03	0.71	-30.59	
2023-04	0.77	15.08	
2023-05	0.68	-35.22	
2023-06	0.64	-65	
2023-07	0.69	-53.7	
2023-08	0.65	-75.81	
2023-09	0.64	-83.93	
2023-10	0.67	-63.81	
2023-11	0.7	-17.98	
2023-12	0.73	15.43	
2024-01	0.73	26.02	
2024-02	0.73	36.35	
2024-03	0.71	17.22	
2024-04	0.71	18.04	
2024-05	0.8	64.6	
2024-06	0.78	72.04	
2024-07	0.75	64.63	
2024-08	0.71	37.18	
2024-09	0.63	-26.41	
2024-10	0.71	-23.46	
2024-11	0.69	-32.57	
2024-12	0.65	-65.75	
2025-01	0.61	-81	
