month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2016-11	31.65	0.5	
2016-12	28.72	0.36	
2017-01	28.53	0.35	
2017-02	27.93	0.33	
2017-03	27.9	0.33	
2017-04	26.41	0.26	
2017-05	25.58	0.22	
2017-06	24.28	0.16	
2017-07	22.69	0.08	
2017-08	22.95	0.08	
2017-09	27.46	0.29	
2017-10	31.03	0.44	
2017-11	30.06	0.38	
2017-12	28.35	0.29	
2018-01	26.3	0.18	
2018-02	26.3	0.18	
2018-03	26.99	0.2	
2018-04	29.5	0.3	
2018-05	32.03	0.4	
2018-06	29.3	0.27	
2018-07	29.61	0.28	
2018-08	28.03	0.2	
2018-09	24.98	0.07	
2018-10	22.92	-0.02	
2018-11	25.6	0.09	
2018-12	23.5	-0.01	
2019-01	24.08	0.02	
2019-02	25.39	0.07	
2019-03	30.08	0.26	
2019-04	28.71	0.2	
2019-05	24.65	0.03	
2019-06	23	-0.04	
2019-07	22.72	-0.05	
2019-08	23.16	-0.04	
2019-09	28.84	0.2	
2019-10	28.86	0.19	
2019-11	28.59	0.18	
2019-12	32.26	0.32	
2020-01	36	0.47	
2020-02	41.87	0.7	
2020-03	34.59	0.4	
2020-04	29.5	0.19	
2020-05	29.77	0.21	
2020-06	32.43	0.32	
2020-07	35.86	0.45	
2020-08	37.11	0.5	
2020-09	31.16	0.25	
2020-10	30.33	0.22	
2020-11	30.3	0.21	
2020-12	28.88	0.15	
2021-01	27.24	0.08	
2021-02	27.1	0.06	
2021-03	26.55	0.04	
2021-04	24.83	-0.03	
2021-05	24.74	-0.04	
2021-06	28.52	0.1	
2021-07	33.18	0.27	
2021-08	36.26	0.37	
2021-09	38.36	0.44	
2021-10	36.22	0.35	
2021-11	39.76	0.46	
2021-12	46.9	0.7	
2022-01	49.71	0.78	
2022-02	49.01	0.73	
2022-03	45.17	0.57	
2022-04	40.46	0.4	
2022-05	43.26	0.48	
2022-06	48.63	0.64	
2022-07	52.22	0.73	
2022-08	50.31	0.65	
2022-09	45.4	0.47	
2022-10	51.29	0.64	
2022-11	55.85	0.76	
2022-12	51.97	0.61	
2023-01	52.5	0.61	
2023-02	53.77	0.63	
2023-03	48.05	0.44	
2023-04	42.48	0.26	
2023-05	39.58	0.17	
2023-06	35.48	0.04	
2023-07	34.2	0	
2023-08	31.97	-0.07	
2023-09	26.34	-0.23	
2023-10	25.08	-0.27	
2023-11	27.53	-0.2	
2023-12	24.56	-0.27	
2024-01	19.97	-0.41	
2024-02	19.79	-0.41	
2024-03	24.61	-0.26	
2024-04	23.26	-0.3	
2024-05	27.1	-0.17	
2024-06	26.65	-0.18	
2024-07	27.21	-0.16	
2024-08	24.34	-0.25	
2024-09	24.64	-0.24	
2024-10	28.76	-0.11	
2024-11	28.22	-0.12	
2024-12	28.09	-0.13	
2025-01	26.04	-0.19	
