month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2019-02	1.74	-75.22	
2019-03	2.38	-11.95	
2019-04	2.96	33.76	
2019-05	2.46	30.49	
2019-06	2.51	46.05	
2019-07	2.6	56.1	
2019-08	2.74	74.68	
2019-09	3	86.74	
2019-10	5.62	96.18	
2019-11	7.64	98.68	
2019-12	9.68	97.93	
2020-01	13.9	99.39	
2020-02	19.75	98.44	
2020-03	23.08	94.64	
2020-04	20.03	78.57	
2020-05	20.68	79.02	
2020-06	18.81	56.61	
2020-07	20.8	65.57	
2020-08	18.71	43.75	
2020-09	14.68	-3.17	
2020-10	14.27	-21.32	
2020-11	13.12	-37.76	
2020-12	12.12	-49.77	
2021-01	9.93	-66.25	
2021-02	7.76	-82.02	
2021-03	7.26	-87.27	
2021-04	7.39	-81.63	
2021-05	8.27	-71.43	
2021-06	12.47	-23.6	
2021-07	12.21	-3.98	
2021-08	11.02	-9.58	
2021-09	9.78	-34.73	
2021-10	11.5	7.81	
2021-11	12.05	28.45	
2021-12	10.62	3.77	
2022-01	9.59	-30.78	
2022-02	8.8	-50.61	
2022-03	8.2	-62.5	
2022-04	6.65	-77.49	
2022-05	6.71	-78.71	
2022-06	6.39	-91.24	
2022-07	6.86	-74.66	
2022-08	6.85	-65.41	
2022-09	6.12	-85.93	
2022-10	6.95	-72.99	
2022-11	8.76	-0.61	
2022-12	8.04	10.72	
2023-01	8.16	15.18	
2023-02	8.63	41.56	
2023-03	8.42	41.3	
2023-04	8.28	49.25	
2023-05	6.96	-13.93	
2023-06	7.69	-8.04	
2023-07	7.72	-21.94	
2023-08	7.73	-11.41	
2023-09	7.47	-48.3	
2023-10	7.34	-63.13	
2023-11	7.43	-65.71	
2023-12	6.98	-86.78	
2024-01	6.36	-92.57	
2024-02	5.57	-91.96	
2024-03	6.71	-72.62	
2024-04	5.94	-87.55	
2024-05	5.88	-88.26	
2024-06	5.96	-80.87	
2024-07	5.93	-74.65	
2024-08	5.85	-76.3	
2024-09	6.78	-28.2	
2024-10	12.74	49.9	
2024-11	12.08	70.79	
2024-12	10.87	71.43	
2025-01	9.24	56.84	
