month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2006-08	5.44	-92.3	
2006-09	5.52	-88.69	
2006-10	5.74	-76.84	
2006-11	5.2	-92.29	
2006-12	5.12	-90.31	
2007-01	5.91	-61.38	
2007-02	6.44	-33.04	
2007-03	7.6	2.48	
2007-04	9.03	34.73	
2007-05	10.91	56	
2007-06	9.05	50.17	
2007-07	8.5	40.95	
2007-08	9.52	66.15	
2007-09	14.35	90.32	
2007-10	20.66	96.74	
2007-11	23.65	95.94	
2007-12	27.98	97.77	
2008-01	32.9	93.51	
2008-02	35.71	94.22	
2008-03	38.14	93.88	
2008-04	38.9	92.99	
2008-05	54.39	97.81	
2008-06	45.13	79.55	
2008-07	45.39	76.94	
2008-08	35.11	37.29	
2008-09	24.3	-3.12	
2008-10	22.03	-25.36	
2008-11	20.12	-47.54	
2008-12	25.02	-35.17	
2009-01	26.04	-31.43	
2009-02	31.58	-9.82	
2009-03	30.97	-2.52	
2009-04	28.3	-8.97	
2009-05	27.11	-24.31	
2009-06	31.16	9.78	
2009-07	36.59	54.75	
2009-08	37.64	68.03	
2009-09	39.67	84.13	
2009-10	44.17	92.3	
2009-11	48.05	95.75	
2009-12	46.92	85.55	
2010-01	48.97	90.67	
2010-02	45.63	71.96	
2010-03	47.04	71.43	
2010-04	49.88	83.84	
2010-05	37.71	36.61	
2010-06	28.95	-34.18	
2010-07	27.38	-49.72	
2010-08	34.85	-41.8	
2010-09	33.73	-51.49	
2010-10	29.58	-67.47	
2010-11	27.71	-79.72	
2010-12	26.41	-85.91	
2011-01	25.03	-91.79	
2011-02	25.79	-84.52	
2011-03	29.95	-47.05	
2011-04	31.3	-14.09	
2011-05	29.71	-10.63	
2011-06	27.9	-39.24	
2011-07	29.73	-0.77	
2011-08	27.11	-36.61	
2011-09	24.03	-75.05	
2011-10	21.45	-85.16	
2011-11	22.8	-75.53	
2011-12	19.87	-88.72	
2012-01	18.88	-90.3	
2012-02	21.18	-73.21	
2012-03	21.37	-61.53	
2012-04	20.09	-81.53	
2012-05	21.06	-55.76	
2012-06	21.47	-27.9	
2012-07	19.54	-67.41	
2012-08	19.64	-81.13	
2012-09	18.56	-91.74	
2012-10	18.68	-84.62	
2012-11	18.08	-94.89	
2012-12	17.48	-88.69	
2013-01	18.39	-70.54	
2013-02	18.48	-58.81	
2013-03	19.12	-32.06	
2013-04	18.55	-26.89	
2013-05	17.52	-65.62	
2013-06	16.71	-79.46	
2013-07	15.15	-91.3	
2013-08	17.73	-56.37	
2013-09	21.09	0.52	
2013-10	19.89	20.04	
2013-11	19.87	37.97	
2013-12	19.63	54.99	
2014-01	17.83	1.49	
2014-02	18.55	-6.42	
2014-03	18.33	-24.28	
2014-04	20.52	50.04	
2014-05	16.21	13.04	
2014-06	12.46	-70.22	
2014-07	13.47	-69.8	
2014-08	14.62	-67.52	
2014-09	14.79	-61.65	
2014-10	15.37	-44.89	
2014-11	14.74	-54.33	
2014-12	15.42	-25.66	
2015-01	15.72	-0.89	
2015-02	14.98	-17.86	
2015-03	16.51	21.19	
2015-04	18.54	58.59	
2015-05	19.95	76.22	
2015-06	24.81	86.34	
2015-07	17.36	54.52	
2015-08	16.59	29	
2015-09	13.98	-16.7	
2015-10	15.01	-21.01	
2015-11	15.93	-23.04	
2015-12	16.83	-12.38	
2016-01	14.79	-34.64	
2016-02	16.54	-28.69	
2016-03	19.58	35.33	
2016-04	20.98	59.82	
2016-05	19.62	54.93	
2016-06	20.21	62.41	
2016-07	22.25	82.4	
2016-08	23.11	91.54	
2016-09	22.57	81.52	
2016-10	23.03	89.56	
2016-11	21.57	51.87	
2016-12	19.59	14.19	
2017-01	19.09	-11.66	
2017-02	19.22	-20.49	
2017-03	19.92	-15.8	
2017-04	19.09	-39.33	
2017-05	17.96	-69.15	
2017-06	18.42	-72.16	
2017-07	19.3	-42.86	
2017-08	21.14	10.4	
2017-09	23.47	53.02	
2017-10	24.99	69.17	
2017-11	30.79	86.65	
2017-12	37.31	96.13	
2018-01	41.35	96.51	
2018-02	37.99	80.89	
2018-03	36.53	71.79	
2018-04	32.97	46.08	
2018-05	35.11	56.33	
2018-06	18.21	-15.27	
2018-07	17.51	-42.29	
2018-08	15.96	-61.22	
2018-09	14.8	-71.19	
2018-10	14.12	-83.53	
2018-11	15.52	-68.47	
2018-12	15.71	-60.85	
2019-01	14.9	-75.28	
2019-02	16.59	-39.94	
2019-03	18.6	-5.7	
2019-04	20.37	16.92	
2019-05	19.24	17.23	
2019-06	19.5	29.7	
2019-07	20.58	57.14	
2019-08	21.04	64.94	
2019-09	22.46	68.79	
2019-10	20.81	48.71	
2019-11	21.6	51.4	
2019-12	22.2	65.46	
2020-01	24.16	82.76	
2020-02	24.86	86.83	
2020-03	26.41	93.14	
2020-04	27.58	95.37	
2020-05	26.07	76.19	
2020-06	27.29	84.11	
2020-07	29.73	95.5	
2020-08	30.82	95.62	
2020-09	31.48	88.19	
2020-10	29.3	66.91	
2020-11	31.28	75.93	
2020-12	32.74	90.64	
2021-01	38.56	97.32	
2021-02	40.74	95.65	
2021-03	40.4	86.96	
2021-04	37.76	71.94	
2021-05	36.02	58.93	
2021-06	30.28	4.93	
2021-07	27.62	-28.98	
2021-08	27.77	-41.11	
2021-09	29.25	-34.33	
2021-10	26.46	-62.33	
2021-11	28.77	-50.28	
2021-12	29.1	-44.8	
2022-01	30.68	-9.92	
2022-02	32.73	16.29	
2022-03	33.29	38.04	
2022-04	30.47	19.64	
2022-05	24.58	-41.82	
2022-06	22.45	-61.52	
2022-07	21.39	-85.54	
2022-08	21.63	-85.56	
2022-09	22.4	-75.47	
2022-10	19.88	-88.5	
2022-11	19.55	-88.07	
2022-12	19.41	-87.58	
2023-01	19.12	-87.89	
2023-02	19.42	-78.7	
2023-03	18.24	-94.26	
2023-04	17.69	-95.44	
2023-05	16.42	-99.38	
2023-06	15.44	-97.99	
2023-07	15.96	-84.31	
2023-08	16.14	-78.77	
2023-09	16.34	-58.84	
2023-10	16.03	-62.55	
2023-11	16.53	-37.5	
2023-12	17.07	-2.25	
2024-01	16.75	-0.53	
2024-02	16.95	-3.32	
2024-03	17.43	31.76	
2024-04	17.53	39.24	
2024-05	19.64	72.46	
2024-06	19.08	74.62	
2024-07	20.09	88.43	
2024-08	20.18	81.09	
2024-09	19.41	60.34	
2024-10	23.38	93.85	
2024-11	22.65	87.29	
2024-12	21.74	77.39	
2025-01	21.98	80.46	
