month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2021-03	9.82	29.79	
2021-04	9.29	5.1	
2021-05	9.66	1.24	
2021-06	11.72	23.21	
2021-07	14.61	61.24	
2021-08	17.25	77.23	
2021-09	17.51	84.69	
2021-10	17.1	81.58	
2021-11	16.8	76.05	
2021-12	16.93	67.35	
2022-01	17.65	83.74	
2022-02	15.78	47.04	
2022-03	17.28	58.85	
2022-04	14.47	0.14	
2022-05	15.43	-13.25	
2022-06	14.75	-29.38	
2022-07	13.41	-52.21	
2022-08	14.24	-47.79	
2022-09	13.27	-68.2	
2022-10	11.79	-88.51	
2022-11	13.13	-75	
2022-12	12	-89.57	
2023-01	12.68	-76.34	
2023-02	12.56	-69.73	
2023-03	11.55	-90.33	
2023-04	11.43	-90.88	
2023-05	11.19	-89.64	
2023-06	12.25	-65.31	
2023-07	12.54	-22.62	
2023-08	11.66	-38.86	
2023-09	10.52	-81.38	
2023-10	9.49	-90.34	
2023-11	9.53	-90.5	
2023-12	8.76	-96.85	
2024-01	9.03	-82.55	
2024-02	7	-96.43	
2024-03	9.69	-63.56	
2024-04	9.58	-46.29	
2024-05	9.04	-53.75	
2024-06	8.12	-82.24	
2024-07	6.69	-89.6	
2024-08	6.39	-92.9	
2024-09	6.11	-94.69	
2024-10	7.98	-61.56	
2024-11	9.37	-10.84	
2024-12	8.31	-9.25	
2025-01	7.11	-47.44	
