month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
1993-01	2481.78	50	
1993-02	3093.34	62.95	
1993-03	2971.8	66.07	
1993-04	2952.51	73.78	
1993-05	2608.97	45.24	
1993-06	2413.98	3.17	
1993-07	2048.81	-33.69	
1993-08	2298.16	-28.98	
1993-09	2228.24	-34.78	
1993-10	2182.91	-42.05	
1993-11	2258.5	-33.12	
1993-12	2244.12	-27.95	
1994-01	2110.2	-68.88	
1994-02	1909.16	-91.19	
1994-03	1724.92	-97.82	
1994-04	1367.93	-97.96	
1994-05	1442.95	-88.44	
1994-06	1220.78	-98.46	
1994-07	1053.69	-98.89	
1994-08	1461.68	-63.51	
1994-09	1932.7	-15.75	
1994-10	1461.92	-28.24	
1994-11	1393.92	-55.44	
1994-12	1295.65	-68.91	
1995-01	1207.28	-71.52	
1995-02	1165.44	-81.7	
1995-03	1208.17	-72.59	
1995-04	1197.04	-66.34	
1995-05	1124.46	-77.68	
1995-06	1082.73	-83.2	
1995-07	1068.32	-85.63	
1995-08	1189.73	-51.87	
1995-09	1177.55	-32.23	
1995-10	1154.79	-36.07	
1995-11	1133.67	-39.77	
1995-12	1043.85	-77.46	
1996-01	957.6	-88.96	
1996-02	958.71	-88.69	
1996-03	1024.1	-72.32	
1996-04	1172.47	-37.42	
1996-05	1582.96	38.19	
1996-06	2000.31	88.13	
1996-07	2374.31	95.42	
1996-08	2635.21	93.99	
1996-09	2642.17	89.29	
1996-10	3187.49	99.57	
1996-11	3802.63	98.55	
1996-12	3749.79	87.66	
1997-01	3385.33	74.84	
1997-02	3621.95	81.07	
1997-03	4108.38	93.62	
1997-04	4768.63	97.56	
1997-05	5335.55	91.87	
1997-06	4913.78	80.62	
1997-07	4553.12	65.1	
1997-08	4347.87	40.39	
1997-09	4222.27	26.7	
1997-10	4323.95	11.07	
1997-11	4492.77	31.61	
1997-12	4199.49	-14.75	
1998-01	4189.87	-29.64	
1998-02	4165.53	-44.88	
1998-03	3974.56	-56.33	
1998-04	4177.13	-44.89	
1998-05	4173.24	-37.32	
1998-06	4010.71	-52.03	
1998-07	3754.87	-79.66	
1998-08	3382.48	-90.9	
