month	ct_avg_Tdx收盘价	股东人数
2003-03	9.54	56639	
2003-06	8.82	51601	
2003-09	7.38	49720	
2003-12	6.68	47713	
2004-03	7.46	46344	
2004-06	5.09	47713	
2004-09	4.1	41995	
2004-12	3.51	39802	
2005-03	2.87	39879	
2005-06	2.48	37263	
2005-09	2.52	35387	
2005-12	2.43	34972	
2006-03	2.59	32621	
2006-06	4.95	28304	
2006-09	5.04	32239	
2007-03	5.56	40638	
2007-06	10.3	74475	
2007-09	9.9	67508	
2007-12	8.22	80299	
2008-03	8.94	60741	
2008-06	7.94	84412	
2008-09	5.12	74568	
2008-12	6.21	78576	
2009-03	6.97	72143	
2009-06	7.91	70717	
2009-09	7.87	61057	
2009-12	8.55	58561	
2010-03	11.72	64938	
2010-06	8.83	67428	
2010-09	9	63216	
2010-12	8.47	63780	
2011-03	8.95	55371	
2011-06	9.28	54214	
2011-09	8.73	50095	
2011-12	6.79	48515	
2012-03	8.79	44736	
2012-06	5.03	50105	
2012-09	5.36	60174	
2012-12	6.2	57538	
2013-03	7.3	52808	
2013-06	6.11	56678	
2013-09	6.04	53267	
2013-12	6.35	54117	
2014-03	5.58	53113	
2014-06	5.42	52863	
2014-09	8.22	50602	
2014-12	5.54	166806	
2015-03	6.17	170843	
2015-06	7.84	214133	
2015-09	4.61	191006	
2015-12	5.03	163690	
2016-03	3.91	165317	
2016-06	3.82	163564	
2016-09	4.2	156318	
2016-12	4.8	161534	
2017-03	4.95	149317	
2017-06	4.1	151578	
2017-09	4.65	145936	
2017-12	4.03	143152	
2018-03	3.83	140853	
2018-06	3.32	137589	
2018-09	3.39	143924	
2018-12	3.41	139890	
2019-03	3.88	138193	
2019-06	3.65	137012	
2019-09	3.37	135433	
2019-12	3.25	132781	
2020-03	3.77	128215	
2020-06	3.99	112087	
2020-09	4.43	101799	
2020-12	4.6	92532	
2021-03	6.02	87476	
2021-06	6.59	81402	
2021-09	8.65	75178.5	
2021-12	12.06	74858	
2022-03	11.19	75757	
2022-06	10.73	72463	
2022-09	10.57	68222	
2022-12	11	59873	
2023-03	13.26	52535	
2023-06	12.19	55844	
2023-09	8.13	67612	
2023-12	7.47	68412	
2024-03	7.73	70090	
2024-06	8.11	59450	
2024-09	5.73	64931	
