month	ct_avg_Tdx收盘价	人均持股
2003-03	9.54	1766	
2003-06	8.82	1938	
2003-09	7.38	2011	
2003-12	6.68	2096	
2004-03	7.46	2158	
2004-06	5.09	2515	
2004-09	4.1	2857	
2004-12	3.51	3015	
2005-03	2.87	3009	
2005-06	2.48	3220	
2005-09	2.52	3391	
2005-12	2.43	3431	
2006-03	2.59	3679	
2006-06	4.95	4240	
2006-09	5.04	3722	
2007-03	5.56	4725	
2007-06	10.3	2578	
2007-09	9.9	2844	
2007-12	8.22	2391	
2008-03	8.94	3464	
2008-06	7.94	2492	
2008-09	5.12	2821	
2008-12	6.21	2678	
2009-03	6.97	3127	
2009-06	7.91	3190	
2009-09	7.87	3695	
2009-12	8.55	3852	
2010-03	11.72	4681	
2010-06	8.83	4509	
2010-09	9	4809	
2010-12	8.47	4766	
2011-03	8.95	5490	
2011-06	9.28	5607	
2011-09	8.73	6068	
2011-12	6.79	6266	
2012-03	8.79	6795	
2012-06	5.03	10921	
2012-09	5.36	9094	
2012-12	6.2	9510	
2013-03	7.3	10362	
2013-06	6.11	9655	
2013-09	6.04	10273	
2013-12	6.35	10111	
2014-03	5.58	10303	
2014-06	5.42	10351	
2014-09	8.22	10814	
2014-12	5.54	12117	
2015-03	6.17	11830	
2015-06	7.84	14102	
2015-09	4.61	15810	
2015-12	5.03	18448	
2016-03	3.91	18266	
2016-06	3.82	18462	
2016-09	4.2	19318	
2016-12	4.8	18694	
2017-03	4.95	20224	
2017-06	4.1	19922	
2017-09	4.65	20692	
2017-12	4.03	21095	
2018-03	3.83	21439	
2018-06	3.32	21947	
2018-09	3.39	24020	
2018-12	3.41	24713	
2019-03	3.88	25016	
2019-06	3.65	25232	
2019-09	3.37	25526	
2019-12	3.25	26036	
2020-03	3.77	26963	
2020-06	3.99	30843	
2020-09	4.43	35467	
2020-12	4.6	39019	
2021-03	6.02	41274	
2021-06	6.59	44354	
2021-09	8.65	48026.5	
2021-12	12.06	48726	
2022-03	11.19	48148	
2022-06	10.73	65024	
2022-09	10.57	69066	
2022-12	11	79207	
2023-03	13.26	90270	
2023-06	12.19	118890	
2023-09	8.13	98197	
2023-12	7.47	97049	
2024-03	7.73	95296	
2024-06	8.11	112357	
2024-09	5.73	103188	
