month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2011-06	1.98	0.65	
2011-07	2.01	0.66	
2011-08	1.96	0.61	
2011-09	1.87	0.52	
2011-10	1.74	0.4	
2011-11	1.74	0.4	
2011-12	1.45	0.16	
2012-01	1.42	0.13	
2012-02	1.57	0.25	
2012-03	1.88	0.47	
2012-04	2.02	0.57	
2012-05	2.11	0.62	
2012-06	1.95	0.49	
2012-07	1.71	0.3	
2012-08	2.13	0.59	
2012-09	2.08	0.54	
2012-10	2.09	0.54	
2012-11	2.21	0.6	
2012-12	2.39	0.71	
2013-01	2.64	0.86	
2013-02	3.05	1.1	
2013-03	2.83	0.93	
2013-04	2.74	0.84	
2013-05	2.68	0.77	
2013-06	2.4	0.57	
2013-07	2.21	0.43	
2013-08	2.27	0.45	
2013-09	2.4	0.51	
2013-10	2.51	0.56	
2013-11	2.57	0.57	
2013-12	2.52	0.52	
2014-01	2.2	0.31	
2014-02	2.29	0.35	
2014-03	2.22	0.29	
2014-04	2.24	0.29	
2014-05	2.14	0.22	
2014-06	2.17	0.23	
2014-07	2.28	0.27	
2014-08	2.55	0.41	
2014-09	3.3	0.79	
2014-10	3.81	1.04	
2014-11	3.9	1.05	
2014-12	4.47	1.3	
2015-01	4.3	1.17	
2015-02	4.26	1.12	
2015-03	4.97	1.41	
2015-04	6.1	1.89	
2015-05	5.85	1.71	
2015-06	6.32	1.85	
2015-07	4.66	1.07	
2015-08	4.56	1	
2015-09	3.75	0.63	
2015-10	3.96	0.71	
2015-11	4.22	0.8	
2015-12	4.09	0.73	
2016-01	3.43	0.45	
2016-02	3.17	0.33	
2016-03	3.2	0.33	
2016-04	3.27	0.35	
2016-05	3.11	0.28	
2016-06	3.1	0.27	
2016-07	3.24	0.32	
2016-08	3.3	0.34	
2016-09	3.46	0.39	
2016-10	3.61	0.44	
2016-11	3.76	0.49	
2016-12	3.95	0.55	
2017-01	3.99	0.55	
2017-02	4.18	0.6	
2017-03	4.08	0.54	
2017-04	4.09	0.53	
2017-05	3.4	0.26	
2017-06	3.39	0.25	
2017-07	3.71	0.35	
2017-08	3.76	0.36	
2017-09	3.87	0.39	
2017-10	3.8	0.36	
2017-11	3.46	0.23	
2017-12	3.36	0.19	
2018-01	3.42	0.2	
2018-02	3.21	0.12	
2018-03	3.19	0.11	
2018-04	3.08	0.07	
2018-05	3.11	0.07	
2018-06	2.76	-0.05	
2018-07	2.85	-0.02	
2018-08	3.18	0.09	
2018-09	2.87	-0.02	
2018-10	2.87	-0.03	
2018-11	2.94	-0.01	
2018-12	2.89	-0.03	
2019-01	2.85	-0.04	
2019-02	2.96	-0.01	
2019-03	3.28	0.09	
2019-04	3.37	0.12	
2019-05	3.06	0.01	
2019-06	3.09	0.02	
2019-07	3.03	-0.01	
2019-08	2.84	-0.07	
2019-09	2.89	-0.06	
2019-10	2.82	-0.08	
2019-11	2.77	-0.1	
2019-12	2.79	-0.1	
2020-01	2.96	-0.05	
2020-02	2.86	-0.08	
2020-03	3.24	0.04	
2020-04	3.32	0.05	
2020-05	3.43	0.08	
2020-06	3.43	0.08	
2020-07	3.68	0.15	
2020-08	3.79	0.17	
2020-09	3.87	0.19	
2020-10	3.82	0.17	
2020-11	4.43	0.35	
2020-12	4.01	0.21	
2021-01	4.03	0.21	
2021-02	4.41	0.32	
2021-03	5.26	0.56	
2021-04	5.83	0.7	
2021-05	6.31	0.83	
2021-06	5.76	0.66	
2021-07	5.75	0.64	
2021-08	6.13	0.73	
2021-09	7.85	1.19	
2021-10	8.58	1.34	
2021-11	9.98	1.68	
2021-12	10.95	1.87	
2022-01	10.06	1.58	
2022-02	10.21	1.57	
2022-03	9.95	1.46	
2022-04	9.19	1.23	
2022-05	9.4	1.24	
2022-06	9.99	1.35	
2022-07	10.13	1.33	
2022-08	9.71	1.2	
2022-09	10.03	1.23	
2022-10	10.41	1.27	
2022-11	10.8	1.32	
2022-12	10.43	1.2	
2023-01	10.46	1.17	
2023-02	11.9	1.43	
2023-03	12.58	1.53	
2023-04	14.14	1.78	
2023-05	13.89	1.68	
2023-06	13.83	1.62	
2023-07	13.94	1.6	
2023-08	13.3	1.45	
2023-09	11.52	1.1	
2023-10	11.39	1.06	
2023-11	11.08	0.98	
2023-12	10.58	0.87	
2024-01	10.75	0.88	
2024-02	11.57	0.99	
2024-03	10.95	0.86	
2024-04	10.79	0.82	
2024-05	10.78	0.79	
2024-06	11.5	0.89	
2024-07	10.53	0.71	
2024-08	9.16	0.47	
2024-09	8.72	0.39	
2024-10	11.61	0.82	
2024-11	11.53	0.78	
2024-12	11.46	0.75	
2025-01	10.85	0.64	
2025-02	10.74	0.61	
