month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2005-04	0.34	-98.05	
2005-05	0.32	-93.85	
2005-06	0.33	-86.49	
2005-07	0.28	-96.05	
2005-08	0.31	-79.93	
2005-09	0.34	-52.19	
2005-10	0.32	-55.52	
2005-11	0.32	-53.9	
2005-12	0.32	-35.88	
2006-01	0.35	6.53	
2006-02	0.36	21.22	
2006-03	0.35	20.26	
2006-04	0.37	43.93	
2006-05	0.46	67.16	
2006-06	0.66	85.8	
2006-07	0.74	92.05	
2006-08	0.62	77.56	
2006-09	0.67	84.14	
2006-10	0.68	81.83	
2006-11	0.63	54.75	
2006-12	0.65	52.08	
2007-01	0.9	85.27	
2007-02	0.99	95.6	
2007-03	1.19	98.74	
2007-04	1.63	99.74	
2007-05	2.09	98.66	
2007-06	2.2	93.37	
2007-07	1.84	76.02	
2007-08	2	79.58	
2007-09	2.11	88.75	
2007-10	1.83	55.21	
2007-11	1.57	13.27	
2007-12	1.77	13.17	
2008-01	1.97	38.51	
2008-02	1.87	24.82	
2008-03	1.91	39.54	
2008-04	1.39	-35.84	
2008-05	1.84	-24.73	
2008-06	1.69	-22.81	
2008-07	1.61	-52.91	
2008-08	1.45	-56.85	
2008-09	1.09	-79.7	
2008-10	0.92	-89.46	
2008-11	1.13	-76.07	
2008-12	1.33	-57.3	
2009-01	1.28	-53.63	
2009-02	1.49	-15.62	
2009-03	1.49	3.61	
2009-04	1.52	27.64	
2009-05	1.74	46.88	
2009-06	1.69	52.88	
2009-07	1.82	75.58	
2009-08	1.75	70.32	
2009-09	1.7	62.74	
2009-10	1.64	36.1	
2009-11	1.71	48.17	
2009-12	1.82	74.18	
2010-01	1.89	84.28	
2010-02	1.84	71.84	
2010-03	2.5	94.45	
2010-04	2.24	80.78	
2010-05	1.9	46.16	
2010-06	1.88	28.81	
2010-07	1.76	-4.75	
2010-08	1.92	7.59	
2010-09	1.92	9.07	
2010-10	1.88	-14.12	
2010-11	1.92	9.42	
2010-12	1.81	-32.61	
2011-01	1.71	-66.38	
2011-02	1.8	-63.69	
2011-03	1.93	-16.42	
2011-04	2.02	24.58	
2011-05	2.02	45.41	
2011-06	1.98	51.19	
2011-07	2.01	70.71	
2011-08	1.96	48.29	
2011-09	1.87	15.77	
2011-10	1.74	-41.69	
2011-11	1.74	-56.7	
2011-12	1.45	-77.23	
2012-01	1.42	-78.04	
2012-02	1.57	-70.27	
2012-03	1.88	-26.79	
2012-04	2.02	10.19	
2012-05	2.11	30.85	
2012-06	1.95	33.79	
2012-07	1.71	-7.1	
2012-08	2.13	37.38	
2012-09	2.08	62.77	
2012-10	2.09	70.98	
2012-11	2.21	85.27	
2012-12	2.39	90.56	
2013-01	2.64	97.95	
2013-02	3.05	97.74	
2013-03	2.83	84.57	
2013-04	2.74	75.05	
2013-05	2.68	62.26	
2013-06	2.4	33.14	
2013-07	2.21	-1.94	
2013-08	2.27	-15.99	
2013-09	2.4	-7.05	
2013-10	2.51	4.81	
2013-11	2.57	33.89	
2013-12	2.52	31.82	
2014-01	2.2	-37.29	
2014-02	2.29	-44.92	
2014-03	2.22	-62.5	
2014-04	2.24	-62.41	
2014-05	2.14	-82.77	
2014-06	2.17	-75.31	
2014-07	2.28	-43.25	
2014-08	2.55	12.07	
2014-09	3.3	58.04	
2014-10	3.81	82.24	
2014-11	3.9	92.95	
2014-12	4.47	95.92	
2015-01	4.3	85.72	
