month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2012-06	1.28	92.6	
2012-07	1.37	92.37	
2012-08	1.42	92.2	
2012-09	1.38	79.6	
2012-10	1.45	90.67	
2012-11	1.42	79.5	
2012-12	1.48	80.61	
2013-01	1.55	91.65	
2013-02	1.57	92.02	
2013-03	1.86	98.6	
2013-04	1.88	91.27	
2013-05	1.89	87.42	
2013-06	1.84	75.47	
2013-07	2.03	90.57	
2013-08	2.24	96.1	
2013-09	2.52	96.62	
2013-10	2.58	92.16	
2013-11	2.48	81.42	
2013-12	2.33	61.24	
2014-01	2.2	34.14	
2014-02	2.22	21.82	
2014-03	1.99	-7.19	
2014-04	1.89	-27.47	
2014-05	1.89	-37.63	
2014-06	1.72	-62.59	
2014-07	1.71	-73.29	
2014-08	1.96	-36.95	
2014-09	1.99	-15.9	
2014-10	1.98	-4.12	
2014-11	1.99	4.69	
2014-12	2.3	47.83	
2015-01	2.78	68.79	
2015-02	2.92	77.8	
2015-03	2.92	87.91	
2015-04	3.26	97.45	
2015-05	4.09	98.71	
2015-06	4.58	92.09	
2015-07	3.49	65.06	
2015-08	3.35	47.32	
2015-09	3.3	27.81	
2015-10	3.58	42.33	
2015-11	3.69	53.74	
2015-12	3.58	37.69	
2016-01	2.92	-16.12	
2016-02	2.83	-33.39	
2016-03	3.12	-38.74	
2016-04	3.19	-39.82	
2016-05	3.28	-19.52	
2016-06	3.35	9.33	
2016-07	3.88	46.22	
2016-08	4.07	65.53	
2016-09	3.9	57.99	
2016-10	3.94	66.13	
2016-11	3.88	59.62	
2016-12	3.82	55.8	
2017-01	3.93	51.34	
2017-02	4.36	85.22	
2017-03	4.82	98.25	
2017-04	5.43	98.81	
2017-05	6.24	98.39	
2017-06	7.3	98.62	
2017-07	7.28	88.65	
2017-08	7.35	86.1	
2017-09	7.88	92.81	
2017-10	8.62	96.85	
2017-11	9.62	96.02	
2017-12	9.33	88.9	
2018-01	9.89	94.52	
2018-02	9.58	81.67	
2018-03	10.35	94.93	
2018-04	9.66	71.08	
2018-05	9.72	63.11	
2018-06	9.35	30.31	
2018-07	8.69	-3.12	
2018-08	7.71	-34.43	
2018-09	7.11	-53.29	
2018-10	5.96	-74.01	
2018-11	6.65	-72.69	
2018-12	6.64	-73.17	
2019-01	6.92	-59.62	
2019-02	8.23	-16.43	
2019-03	8.6	14.54	
2019-04	8.4	25.47	
2019-05	6.72	-28.75	
2019-06	6.47	-51.88	
2019-07	7.1	-45.38	
2019-08	7.55	-10.51	
2019-09	8.44	39.24	
2019-10	7.92	39.14	
2019-11	8.28	60.5	
2019-12	7.96	40.62	
2020-01	8.82	73.33	
2020-02	9.11	78.53	
2020-03	7.82	45.13	
2020-04	7.6	-0.38	
2020-05	7.59	-12.05	
2020-06	7.52	-33.62	
2020-07	9.17	36.06	
2020-08	9.91	76.91	
2020-09	9.48	75.08	
2020-10	10.43	89.95	
2020-11	12.09	94.22	
2020-12	11.75	88.51	
2021-01	15.56	99.24	
2021-02	15.5	90.48	
2021-03	14.11	75.97	
2021-04	15.19	84.86	
2021-05	16.1	91.91	
2021-06	15.92	85.59	
2021-07	16.39	89.25	
2021-08	14.75	53.45	
2021-09	13.92	14.51	
2021-10	14.27	2.62	
2021-11	13.18	-29.02	
2021-12	13.35	-35.25	
2022-01	12.87	-53.1	
2022-02	12.2	-65.35	
2022-03	11.24	-81.52	
2022-04	10.48	-87.12	
2022-05	8.78	-92.39	
2022-06	9.39	-81.68	
2022-07	8.84	-90.69	
2022-08	8.37	-94.88	
2022-09	7.87	-94.64	
2022-10	7.94	-87.89	
2022-11	8.19	-78.37	
2022-12	9.11	-35.02	
2023-01	9.24	-18.64	
2023-02	9.95	13.35	
2023-03	10.88	35.37	
2023-04	11.31	46.57	
2023-05	9.62	23.88	
2023-06	9.37	7.5	
2023-07	9.34	-7.31	
2023-08	9.57	-3.03	
2023-09	9.17	-31.03	
2023-10	9.39	-40.28	
2023-11	9.85	5.64	
2023-12	9.14	-39.84	
2024-01	8.6	-77.39	
2024-02	9.11	-67.73	
2024-03	9.17	-54.76	
2024-04	8.76	-83.39	
2024-05	9.12	-55.89	
2024-06	9.03	-39.38	
2024-07	8.34	-87.5	
2024-08	7.58	-98.29	
2024-09	7.42	-95.11	
2024-10	8.51	-59.57	
2024-11	8.68	-29.93	
2024-12	8.63	-15.59	
2025-01	7.96	-51.94	
2025-02	8.4	-53.57	
