month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2021-09	0.9	14.21	
2021-10	0.88	37.33	
2021-11	0.84	43.3	
2021-12	0.89	70.11	
2022-01	0.88	70.35	
2022-02	0.88	68.08	
2022-03	0.83	30.44	
2022-04	0.81	-6.72	
2022-05	0.82	-14.9	
2022-06	0.82	-25.21	
2022-07	0.85	10.84	
2022-08	0.83	-3.3	
2022-09	0.84	12.12	
2022-10	0.82	-29.97	
2022-11	0.82	-52.27	
2022-12	0.82	-36.97	
2023-01	0.81	-61.05	
2023-02	0.82	-47.1	
2023-03	0.87	17.7	
2023-04	0.91	65.32	
2023-05	0.96	83.97	
2023-06	0.93	77.59	
2023-07	0.95	86.1	
2023-08	0.97	93.01	
2023-09	1	93.75	
2023-10	0.96	68.59	
2023-11	0.92	35.75	
2023-12	0.96	50.55	
2024-01	1.06	83.73	
2024-02	1.19	95.03	
2024-03	1.22	92.86	
2024-04	1.29	97.46	
2024-05	1.27	87.1	
2024-06	1.37	98.36	
2024-07	1.56	98.87	
2024-08	1.54	89.77	
2024-09	1.33	58.98	
2024-10	1.33	41.87	
2024-11	1.29	14.84	
2024-12	1.3	5.23	
2025-01	1.17	-24.94	
