month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2015-02	41.58	0.3	
2015-03	51.25	26.26	
2015-04	76.9	55.78	
2015-05	75.34	62.05	
2015-06	46.53	32.82	
2015-07	40.47	-2.83	
2015-08	34.02	-28.57	
2015-09	28.24	-43.75	
2015-10	35.01	-39.6	
2015-11	35.64	-37.2	
2015-12	31.37	-60.75	
2016-01	25.59	-80.36	
2016-02	27.19	-79.32	
2016-03	27.25	-75.71	
2016-04	28.78	-71.47	
2016-05	30.05	-62.8	
2016-06	28.89	-72.41	
2016-07	29.4	-59.01	
2016-08	32.4	-7.18	
2016-09	32.38	11.61	
2016-10	32.08	24.89	
2016-11	30.06	-12.34	
2016-12	27.01	-46.43	
2017-01	25.08	-65.82	
2017-02	24.99	-74.01	
2017-03	26.82	-59.9	
2017-04	25.19	-69.78	
2017-05	25.32	-77.45	
2017-06	23.82	-91.56	
2017-07	25.71	-62.8	
2017-08	26.86	-28.84	
2017-09	27.67	-1.57	
2017-10	31.5	43.8	
2017-11	32.12	58.97	
2017-12	32.28	69.94	
2018-01	35.23	88.8	
2018-02	36.32	91.67	
2018-03	46.41	99.19	
2018-04	54.02	98.21	
2018-05	54.88	90.5	
2018-06	60	96.87	
2018-07	62.31	92.94	
2018-08	55.57	69.25	
2018-09	51.12	42.06	
2018-10	44.57	13.29	
2018-11	46.73	-1.42	
2018-12	46.32	-12.5	
2019-01	41.06	-38.8	
2019-02	49.81	-15.54	
2019-03	62.04	34.1	
2019-04	65.2	56.8	
2019-05	66.93	67.14	
2019-06	65.87	61.89	
2019-07	52.13	19.22	
2019-08	56.3	18.51	
2019-09	61.1	52.5	
2019-10	66.41	74.9	
2019-11	66.68	73.55	
2019-12	62.81	57.51	
2020-01	69.21	72.82	
2020-02	78.04	90.49	
2020-03	71.71	73.21	
2020-04	74.47	74.62	
2020-05	80.86	94.2	
2020-06	87.6	97.68	
2020-07	105.69	96.97	
2020-08	105.7	89.2	
2020-09	102.58	80.6	
2020-10	117.02	92.08	
2020-11	120.84	93.11	
2020-12	144.56	97.13	
2021-01	169.17	96.79	
2021-02	173.27	94.28	
2021-03	135.15	61.72	
2021-04	146.99	63.65	
2021-05	164.14	81.25	
2021-06	187.57	92.35	
2021-07	169.88	74.07	
2021-08	152.33	45.09	
2021-09	157.18	28.04	
2021-10	166.67	52.01	
2021-11	144.58	-1.09	
2021-12	130.28	-40.02	
2022-01	115.89	-60.48	
2022-02	99.02	-73.33	
2022-03	97.64	-80.24	
2022-04	97.26	-84.02	
2022-05	84.45	-92.57	
2022-06	97.45	-74.79	
2022-07	114.61	-44.98	
2022-08	103.49	-46.86	
2022-09	94.9	-61.35	
2022-10	84.75	-81.14	
2022-11	93.53	-64.81	
2022-12	94.36	-65.83	
2023-01	113.84	-8.7	
2023-02	116.57	20.62	
2023-03	107.68	31.06	
2023-04	98.43	7.24	
2023-05	87.99	-32.86	
2023-06	71.43	-67.05	
2023-07	64.65	-84.86	
2023-08	65.97	-84.4	
2023-09	64.17	-88.3	
2023-10	65.45	-80.25	
2023-11	66.92	-63.39	
2023-12	55.09	-94.3	
2024-01	48.37	-98.94	
2024-02	42.42	-95.28	
2024-03	48.08	-82.19	
2024-04	54.14	-61.79	
2024-05	57.3	-36.7	
2024-06	53.06	-47.04	
2024-07	49.96	-64.71	
2024-08	52.07	-41.27	
2024-09	51.67	-60.01	
2024-10	66.24	21.33	
2024-11	64.35	38.44	
2024-12	61.71	46.02	
2025-01	50.41	-0.89	
