month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2000-04	8.02	73.66	
2000-05	7.62	72.92	
2000-06	8.57	93.3	
2000-07	10	97.7	
2000-08	10.06	90.88	
2000-09	9.9	85.71	
2000-10	10.06	82.56	
2000-11	10.84	95.41	
2000-12	10.6	84.44	
2001-01	10.96	93.81	
2001-02	11.1	91.61	
2001-03	11.86	98.77	
2001-04	11.53	83.46	
2001-05	11.38	75.26	
2001-06	11.67	87.88	
2001-07	11.31	59.7	
2001-08	10.28	0.19	
2001-09	9.99	-25.85	
2001-10	9.51	-44.05	
2001-11	9.31	-56.66	
2001-12	10	-39.54	
2002-01	10.26	-29.96	
2002-02	11	4.64	
2002-03	10.88	21.43	
2002-04	10.17	-6.9	
2002-05	9.65	-43.28	
2002-06	9.81	-55.98	
2002-07	10.04	-33.04	
2002-08	9.77	-66.88	
2002-09	9.47	-76.47	
2002-10	9.13	-77.83	
2002-11	8.42	-82.74	
2002-12	8.24	-85.63	
2003-01	8.31	-83.8	
2003-02	8.58	-66.96	
2003-03	8.31	-78.02	
2003-04	8.45	-62.7	
2003-05	7.82	-86.48	
2003-06	8.06	-83.93	
2003-07	7.72	-91.89	
2003-08	7.12	-97.55	
2003-09	6.85	-97.69	
2003-10	6.91	-87.9	
2003-11	6.96	-80.71	
2003-12	7.52	-45.19	
2004-01	7.96	-7.97	
2004-02	8.8	19.55	
2004-03	9.64	49.07	
2004-04	9.63	56.45	
2004-05	7.13	23.49	
2004-06	4.83	-35.19	
2004-07	4.44	-59.21	
2004-08	4.23	-81.53	
2004-09	4.32	-83.63	
2004-10	4.33	-82.48	
2004-11	4.17	-89.5	
2004-12	4.01	-96.66	
2005-01	3.89	-92.81	
2005-02	4.21	-64.9	
2005-03	4.19	-53.11	
2005-04	3.86	-81.5	
2005-05	3.22	-95.76	
2005-06	3.27	-90.1	
2005-07	2.81	-97.79	
2005-08	3.15	-79	
2005-09	3.59	-47.06	
2005-10	3.11	-68.3	
2005-11	3.05	-78.78	
2005-12	3.35	-46.96	
2006-01	4.71	15.12	
2006-02	5.84	47.9	
2006-03	5.46	54.46	
2006-04	8.36	75.18	
2006-05	6.92	81.12	
2006-06	5.98	72.6	
2006-07	6.34	79.25	
2006-08	5.32	51.67	
2006-09	6.02	65.56	
2006-10	7.17	79.78	
2006-11	7.89	90.79	
2006-12	9.78	97.7	
2007-01	13.17	98.73	
2007-02	13.02	91.07	
2007-03	16.15	98.3	
2007-04	20.9	98.38	
2007-05	15.76	78.52	
2007-06	17.16	78.32	
