month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2006-07	6.34	-0.15	
2006-08	5.32	-0.28	
2006-09	6.02	-0.18	
2006-10	7.17	-0.03	
2006-11	7.89	0.07	
2006-12	9.78	0.32	
2007-01	13.17	0.76	
2007-02	13.02	0.73	
2007-03	16.15	1.11	
2007-04	20.9	1.68	
2007-05	15.76	1	
2007-06	17.16	1.14	
2007-07	16.44	1.03	
2007-08	21.9	1.65	
2007-09	28.83	2.39	
2007-10	32.8	2.74	
2007-11	24.57	1.75	
2007-12	23.33	1.56	
2008-01	25.15	1.71	
2008-02	22.99	1.43	
2008-03	18.21	0.9	
2008-04	13.19	0.37	
2008-05	13.82	0.42	
2008-06	8.83	-0.09	
2008-07	8.78	-0.1	
2008-08	6.93	-0.29	
2008-09	5.39	-0.44	
2008-10	4.37	-0.55	
2008-11	4.49	-0.53	
2008-12	5.22	-0.45	
2009-01	5.06	-0.47	
2009-02	6.61	-0.3	
2009-03	6.74	-0.29	
2009-04	7.48	-0.21	
2009-05	7.65	-0.18	
2009-06	8.68	-0.07	
2009-07	11.71	0.25	
2009-08	14.48	0.54	
2009-09	12.25	0.3	
2009-10	13.05	0.39	
2009-11	13.68	0.45	
2009-12	14.08	0.49	
2010-01	13.63	0.43	
2010-02	12.02	0.26	
2010-03	12.24	0.28	
2010-04	12.09	0.26	
2010-05	9.57	0	
2010-06	8.88	-0.07	
2010-07	8.13	-0.15	
2010-08	9.17	-0.04	
2010-09	9.56	0.01	
2010-10	12.29	0.29	
2010-11	12.52	0.31	
2010-12	11.55	0.21	
2011-01	10.89	0.14	
2011-02	11.74	0.22	
2011-03	12.57	0.3	
2011-04	13.47	0.39	
2011-05	11.65	0.2	
2011-06	10.8	0.11	
2011-07	10.24	0.05	
2011-08	8.83	-0.1	
2011-09	7.95	-0.19	
2011-10	6.71	-0.31	
2011-11	6.57	-0.33	
2011-12	5.53	-0.43	
2012-01	5.3	-0.46	
2012-02	5.88	-0.4	
2012-03	6.25	-0.36	
2012-04	5.98	-0.38	
2012-05	6.53	-0.33	
2012-06	6.34	-0.34	
2012-07	5.63	-0.41	
2012-08	5.09	-0.47	
2012-09	5.16	-0.46	
2012-10	5.08	-0.47	
2012-11	4.8	-0.5	
2012-12	4.96	-0.48	
2013-01	5.28	-0.45	
2013-02	5.71	-0.4	
2013-03	5.19	-0.46	
2013-04	5	-0.48	
2013-05	5.08	-0.47	
2013-06	4.41	-0.54	
2013-07	3.72	-0.61	
2013-08	3.84	-0.6	
2013-09	4	-0.58	
2013-10	4.1	-0.57	
2013-11	3.81	-0.61	
2013-12	3.6	-0.63	
2014-01	3.18	-0.67	
2014-02	3.32	-0.66	
2014-03	3.22	-0.67	
2014-04	3.55	-0.63	
2014-07	4.15	-0.57	
2014-08	5.01	-0.48	
2014-09	5.1	-0.47	
