month	ct_avg_Tdx收盘价	股东人数
2003-12	17.74	14151	
2004-03	21.01	11840	
2004-06	18.7	9970	
2004-09	11.39	10562	
2004-12	11.02	10595	
2005-06	5.87	10086	
2005-09	6.09	12401	
2005-12	5.14	11989	
2006-03	5.35	10439	
2006-06	6.3	10825	
2006-09	7.38	9829	
2006-12	8.76	8008	
2007-03	17.29	5827	
2007-06	18.41	10144	
2007-09	34.88	6675	
2007-12	30.41	7185	
2008-03	28.89	7169	
2008-06	14.8	6581	
2008-09	10.79	6557	
2008-12	10.58	7837	
2009-03	14.24	9387	
2009-06	12.44	14917	
2009-09	13.38	13079	
2009-12	19.03	8208	
2010-03	22.97	8326	
2010-06	15.81	8817	
2010-09	16.25	14296	
2010-12	20.96	10781	
2011-03	17.01	21440	
2011-06	13.92	22530	
2011-09	14.69	16504	
2011-12	11.98	16626	
2012-03	12.72	15524	
2012-06	13.94	14090	
2012-09	12.32	13751	
2012-12	11.21	14997	
2013-03	11.82	16336	
2013-06	12.41	15078	
2013-09	19.98	11118	
2013-12	19.51	10684	
2014-03	20.48	11546	
2014-06	28.56	14892	
2014-09	35.76	25489	
2014-12	58.98	19299	
2015-03	94.4	20204	
2015-06	142.37	44327	
2015-09	44.52	79143	
2015-12	64.05	100461	
2016-03	47.05	122307	
2016-06	65.64	102112	
2016-09	57.1	109975	
2016-12	50.03	114649	
2017-02	44.92	116598	
2017-03	44.52	114654	
2017-06	42.73	110582	
2017-09	53.4	100025	
2017-12	47.2	101589	
2018-03	52.54	87396	
2018-06	53.27	84309	
2018-09	54.35	75123	
2018-12	54.4	70294	
2019-03	86.04	73580	
2019-06	64.79	92584	
2019-09	79.23	96850	
2019-12	76.54	109891	
2020-03	91.76	99425	
2020-06	97.69	86355	
2020-09	101.09	115014	
2020-12	97.75	104594	
2021-03	86.4	129582	
2021-06	88.73	112855	
2021-09	55.23	125756	
2021-12	61.94	88641	
2022-03	47.82	105033	
2022-06	43.12	106467	
2022-09	33.93	93598	
2022-12	39.21	83319	
2023-03	46.65	72003	
2023-06	44.35	96305	
2023-09	33.4	129868	
2023-12	28.8	142125	
2024-03	24.13	163970	
2024-06	18.86	160713	
2024-09	17.08	152087	
