month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2022-06	10.38	1.46	-0.66	-79.17	-0.33	-79.12	
2022-07	10.12	1.42	-0.66	-80.91	-0.35	-80.48	
2022-08	10.29	1.45	-0.65	-70.15	-0.33	-69.37	
2022-09	8.97	1.26	-0.68	-93.41	-0.42	-92.56	
2022-10	9.81	1.38	-0.65	-74.33	-0.36	-74.05	
2022-11	11.26	1.58	-0.58	-34.46	-0.27	-32.63	
2022-12	10.33	1.45	-0.61	-31.9	-0.33	-30.11	
2023-01	11.64	1.64	-0.55	-0.72	-0.24	2.57	
2023-02	12.23	1.72	-0.52	30	-0.21	30.13	
2023-03	13.08	1.84	-0.47	49.03	-0.15	51.36	
2023-04	15.28	2.15	-0.37	66.82	-0.01	68.52	
2023-05	11.68	1.64	-0.51	33.26	-0.24	35.62	
2023-06	13.51	1.9	-0.42	57.63	-0.12	59.82	
2023-07	12.6	1.77	-0.44	32.48	-0.18	34.18	
2023-08	11.71	1.65	-0.45	-2.91	-0.23	0.19	
2023-09	9.96	1.4	-0.5	-45.89	-0.34	-44.24	
2023-10	9.47	1.33	-0.51	-59.19	-0.36	-58.04	
2023-11	9.89	1.39	-0.48	-57.59	-0.33	-55.56	
2023-12	9.69	1.36	-0.48	-61.22	-0.34	-60.76	
2024-01	8.35	1.18	-0.55	-87.86	-0.42	-86.97	
2024-02	6.51	0.92	-0.64	-92.15	-0.54	-91.71	
2024-03	7.45	1.05	-0.58	-84.06	-0.47	-83.93	
2024-04	6.42	0.9	-0.63	-96.02	-0.54	-95.89	
2024-05	6.21	0.88	-0.63	-93.97	-0.55	-94.2	
2024-06	5.37	0.76	-0.68	-98.4	-0.61	-98.31	
2024-07	4.96	0.7	-0.7	-97.24	-0.64	-96.93	
2024-08	5	0.7	-0.69	-89.73	-0.63	-89.81	
2024-09	5.75	0.81	-0.63	-64.05	-0.57	-64.1	
2024-10	8.79	1.24	-0.43	-10.71	-0.34	-11.01	
2024-11	8.77	1.23	-0.41	13.61	-0.34	13.9	
2024-12	8.32	1.17	-0.43	20.7	-0.36	21.06	
2025-01	6.67	0.94	-0.54	-3.57	-0.48	-2.98	
